      Prior error       Noise error   Smoothing error       Total error 
 1.6000000000e+01  6.1687264495e-02  5.4666762803e-04  6.1689686710e-02
 2.0000000000e+01  2.0253376604e-01  2.1415128090e-03  2.0254508749e-01
