    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.345650e-01         1.629697e-05         1.616914e-01         1.551684e-02        -9.994799e-04
   631.338         1.331310e-01         1.595148e-05         1.612334e-01         1.547160e-02        -9.977604e-04
   632.164         1.360420e-01         1.665668e-05         1.611570e-01         1.546289e-02        -1.000235e-03
   632.991         1.355530e-01         1.653715e-05         1.615837e-01         1.550057e-02        -1.006352e-03
   633.817         1.378540e-01         1.710335e-05         1.620308e-01         1.553880e-02        -1.012551e-03
   634.643         1.394540e-01         1.750268e-05         1.621160e-01         1.554233e-02        -1.016441e-03
   635.470         1.359180e-01         1.662633e-05         1.620898e-01         1.553562e-02        -1.019659e-03
   636.296         1.361570e-01         1.668486e-05         1.624709e-01         1.556830e-02        -1.025454e-03
   637.122         1.347300e-01         1.633696e-05         1.633014e-01         1.564469e-02        -1.034135e-03
   637.948         1.366040e-01         1.679459e-05         1.639447e-01         1.570407e-02        -1.041707e-03
   638.775         1.351120e-01         1.642973e-05         1.638062e-01         1.568892e-02        -1.044233e-03
   639.601         1.363650e-01         1.673587e-05         1.630278e-01         1.561230e-02        -1.042319e-03
   640.427         1.361270e-01         1.667750e-05         1.622331e-01         1.553488e-02        -1.039785e-03
   641.253         1.369760e-01         1.688618e-05         1.618230e-01         1.549665e-02        -1.039205e-03
   642.079         1.342400e-01         1.621834e-05         1.617451e-01         1.549333e-02        -1.040407e-03
   642.905         1.362260e-01         1.670177e-05         1.616975e-01         1.549608e-02        -1.041699e-03
   643.732         1.354510e-01         1.651228e-05         1.613103e-01         1.547022e-02        -1.040904e-03
   644.558         1.342930e-01         1.623115e-05         1.603135e-01         1.539179e-02        -1.036444e-03
   645.384         1.317380e-01         1.561941e-05         1.587786e-01         1.526880e-02        -1.028906e-03
   646.210         1.339510e-01         1.614858e-05         1.572095e-01         1.514646e-02        -1.021428e-03
   647.036         1.285860e-01         1.488092e-05         1.561250e-01         1.506720e-02        -1.016965e-03
   647.862         1.307420e-01         1.538412e-05         1.555450e-01         1.502535e-02        -1.015207e-03
   648.688         1.296100e-01         1.511888e-05         1.551506e-01         1.498730e-02        -1.013884e-03
   649.514         1.296560e-01         1.512961e-05         1.549279e-01         1.495625e-02        -1.013172e-03
   650.340         1.291840e-01         1.501966e-05         1.552318e-01         1.497560e-02        -1.016088e-03
   651.166         1.304640e-01         1.531877e-05         1.560722e-01         1.505196e-02        -1.023197e-03
   651.992         1.330320e-01         1.592776e-05         1.568746e-01         1.512812e-02        -1.030555e-03
   652.818         1.324580e-01         1.579061e-05         1.568582e-01         1.512589e-02        -1.032678e-03
   653.644         1.302110e-01         1.525941e-05         1.551824e-01         1.496534e-02        -1.024052e-03
   654.470         1.269950e-01         1.451496e-05         1.514188e-01         1.460602e-02        -1.001916e-03
   655.296         1.234060e-01         1.370614e-05         1.466969e-01         1.415360e-02        -9.734668e-04
   656.122         1.216990e-01         1.332958e-05         1.437530e-01         1.386785e-02        -9.564648e-04
   656.948         1.218430e-01         1.336114e-05         1.446190e-01         1.394373e-02        -9.642544e-04
   657.774         1.246500e-01         1.398386e-05         1.484756e-01         1.430434e-02        -9.915638e-04
   658.599         1.284630e-01         1.485247e-05         1.527490e-01         1.470437e-02        -1.021607e-03
   659.425         1.316960e-01         1.560945e-05         1.558082e-01         1.498808e-02        -1.043771e-03
   660.251         1.328050e-01         1.587345e-05         1.576403e-01         1.515452e-02        -1.058064e-03
   661.077         1.340170e-01         1.616450e-05         1.587260e-01         1.525090e-02        -1.067795e-03
   661.903         1.348510e-01         1.636631e-05         1.592076e-01         1.529237e-02        -1.073958e-03
   662.728         1.345950e-01         1.630423e-05         1.590724e-01         1.527787e-02        -1.076333e-03
