  lambda           Irr_dw           Rad_up
 630.512 1.3597766020e+00 2.0301034321e-01
 631.338 1.3551216327e+00 2.0242757434e-01
 632.164 1.3537130909e+00 2.0232225996e-01
 632.991 1.3562412134e+00 2.0284283994e-01
 633.817 1.3588098093e+00 2.0338485247e-01
 634.643 1.3585150809e+00 2.0347286921e-01
 635.470 1.3574713794e+00 2.0342278501e-01
 636.296 1.3598552715e+00 2.0388556267e-01
 637.122 1.3659334247e+00 2.0491408943e-01
 637.948 1.3704480596e+00 2.0570979031e-01
 638.775 1.3685207734e+00 2.0552529480e-01
 639.601 1.3613779579e+00 2.0453708747e-01
 640.427 1.3542852328e+00 2.0352987617e-01
 641.253 1.3507060808e+00 2.0301105703e-01
 642.079 1.3503313046e+00 2.0291755534e-01
 642.905 1.3507853226e+00 2.0287139505e-01
 643.732 1.3492818619e+00 2.0241091702e-01
 644.558 1.3440317496e+00 2.0120203074e-01
 645.384 1.3358382987e+00 1.9933703849e-01
 646.210 1.3282357141e+00 1.9743928998e-01
 647.036 1.3239838520e+00 1.9613977552e-01
 647.862 1.3214979387e+00 1.9544318662e-01
 648.688 1.3173593710e+00 1.9494162955e-01
 649.514 1.3125955454e+00 1.9463052447e-01
 650.340 1.3124703686e+00 1.9498024569e-01
 651.166 1.3183068427e+00 1.9601782233e-01
 651.992 1.3245786150e+00 1.9701646494e-01
 652.818 1.3237938392e+00 1.9698746768e-01
 653.644 1.3091415568e+00 1.9487839313e-01
 654.470 1.2774505146e+00 1.9015376145e-01
 655.296 1.2377243040e+00 1.8422376872e-01
 656.122 1.2121798574e+00 1.8051376776e-01
 656.948 1.2177142652e+00 1.8157279027e-01
 657.774 1.2478271297e+00 1.8637817346e-01
 658.599 1.2813655900e+00 1.9170523022e-01
 659.425 1.3048593293e+00 1.9550953922e-01
 660.251 1.3182328297e+00 1.9777483279e-01
 661.077 1.3256201845e+00 1.9910708545e-01
 661.903 1.3284177032e+00 1.9968886776e-01
 662.728 1.3265724875e+00 1.9950516454e-01
 663.554 1.3220662461e+00 1.9888012655e-01
 664.380 1.3183331125e+00 1.9836204242e-01
 665.206 1.3166778273e+00 1.9816160020e-01
 666.031 1.3157017833e+00 1.9806757822e-01
 666.857 1.3146226481e+00 1.9795817642e-01
 667.683 1.3144465528e+00 1.9798037318e-01
 668.508 1.3150103656e+00 1.9810305078e-01
 669.334 1.3139886714e+00 1.9797161595e-01
1503.952 2.1140106544e-01 1.8747164773e-02
1509.148 2.2978859668e-01 2.1523436761e-02
1514.333 2.3107592895e-01 2.2414409772e-02
1519.509 2.3594130326e-01 2.3797906107e-02
1524.675 2.3620619546e-01 2.4428775181e-02
1529.831 2.3355849363e-01 2.4654129174e-02
1534.978 2.3517502383e-01 2.5382117732e-02
1540.114 2.3258830117e-01 2.5633729962e-02
1545.242 2.3662322886e-01 2.6547671276e-02
1550.360 2.3324594241e-01 2.6609067041e-02
1555.468 2.2889401295e-01 2.6436450424e-02
1560.567 2.3031623934e-01 2.6928015349e-02
1565.657 2.2413608565e-01 2.6397965489e-02
1570.738 2.1562055480e-01 2.5489712560e-02
1575.809 2.0632761478e-01 2.4635065876e-02
1580.872 2.1510764043e-01 2.5946530727e-02
1585.926 2.1567275103e-01 2.6405442726e-02
1590.971 2.0831003482e-01 2.5777352767e-02
1596.007 2.1200136724e-01 2.6336353995e-02
1601.035 2.0476509114e-01 2.5491004808e-02
1606.054 2.0413402678e-01 2.5635327865e-02
1611.064 1.9971212262e-01 2.5234454742e-02
1616.066 2.0216675840e-01 2.5770418571e-02
1621.060 2.0365874283e-01 2.6213487366e-02
1626.045 2.0771698611e-01 2.6891292294e-02
1631.023 2.0545815834e-01 2.6651281758e-02
1635.992 1.9934069880e-01 2.5838632630e-02
1640.954 1.9050704009e-01 2.4691077587e-02
1645.907 1.9330074658e-01 2.5169318348e-02
1650.852 1.9280672153e-01 2.5182295394e-02
1655.790 1.9331670317e-01 2.5319561884e-02
