  lambda           Irr_dw           Rad_up
 550.000 1.5519904000e+00 2.3863452150e-01
 551.000 1.5416264000e+00 2.3701290890e-01
 552.000 1.6073236000e+00 2.4712756350e-01
 553.000 1.5437063000e+00 2.3730790710e-01
 554.000 1.5934898000e+00 2.4496566770e-01
 555.000 1.5973414000e+00 2.4550384520e-01
 556.000 1.5527259000e+00 2.3859681700e-01
 557.000 1.5061145000e+00 2.3144094850e-01
 558.000 1.5627821000e+00 2.4009565730e-01
 559.000 1.4766744000e+00 2.2683894350e-01
 560.000 1.4826884000e+00 2.2776133730e-01
 561.000 1.6290336000e+00 2.5018205260e-01
 562.000 1.4948692000e+00 2.2953245540e-01
 563.000 1.5635100000e+00 2.4001100160e-01
 564.000 1.5410623000e+00 2.3647258000e-01
 565.000 1.5589623000e+00 2.3917309570e-01
 566.000 1.4369502000e+00 2.2040226750e-01
 567.000 1.5408884000e+00 2.3612466430e-01
 568.000 1.5361399000e+00 2.3467440800e-01
 569.000 1.5040427000e+00 2.2822209170e-01
 570.000 1.5117255000e+00 2.2961389160e-01
 571.000 1.4586062000e+00 2.2261529540e-01
 572.000 1.5405870000e+00 2.3407244870e-01
 573.000 1.5568026000e+00 2.3683790590e-01
 574.000 1.5480364000e+00 2.3556832890e-01
 575.000 1.5098637000e+00 2.2965853880e-01
 576.000 1.4822043000e+00 2.2540415950e-01
 577.000 1.5436658000e+00 2.3500151060e-01
 578.000 1.4987076000e+00 2.2857145690e-01
 579.000 1.4872430000e+00 2.2702862550e-01
 580.000 1.5384122000e+00 2.3502632140e-01
 581.000 1.5106489000e+00 2.3105888370e-01
 582.000 1.5331820000e+00 2.3457170100e-01
 583.000 1.5436594000e+00 2.3620588680e-01
 584.000 1.5385533000e+00 2.3537289430e-01
 585.000 1.5282034000e+00 2.3372401430e-01
 586.000 1.4623243000e+00 2.2363220210e-01
 587.000 1.5190875000e+00 2.3169195560e-01
 588.000 1.5024294000e+00 2.2699427800e-01
 589.000 1.3310098000e+00 1.9833959960e-01
 590.000 1.3895695000e+00 2.0688191220e-01
 591.000 1.4768088000e+00 2.2183790590e-01
 592.000 1.4481499000e+00 2.1641230770e-01
 593.000 1.4637644000e+00 2.2100091550e-01
 594.000 1.4768723000e+00 2.2243975830e-01
 595.000 1.4481735000e+00 2.1648619080e-01
 596.000 1.4844142000e+00 2.2424255370e-01
 597.000 1.4886532000e+00 2.2433224490e-01
 598.000 1.4582905000e+00 2.2073855590e-01
 599.000 1.4586731000e+00 2.2120938110e-01
 600.000 1.4591375000e+00 2.2219438170e-01
 601.000 1.4509997000e+00 2.2161077880e-01
 602.000 1.4351225000e+00 2.1938964840e-01
 603.000 1.4437649000e+00 2.2094595340e-01
 604.000 1.4894676000e+00 2.2814141850e-01
 605.000 1.4855969000e+00 2.2757618710e-01
 606.000 1.4682926000e+00 2.2497946170e-01
 607.000 1.4599487000e+00 2.2369801330e-01
 608.000 1.4544999000e+00 2.2283900450e-01
 609.000 1.4394796000e+00 2.2054837040e-01
 610.000 1.4163349000e+00 2.1697840880e-01
 611.000 1.4392358000e+00 2.2049096680e-01
 612.000 1.4204027000e+00 2.1761393740e-01
 613.000 1.3995575000e+00 2.1439913940e-01
 614.000 1.3484573000e+00 2.0658393860e-01
 615.000 1.4134981000e+00 2.1651152040e-01
 616.000 1.3438737000e+00 2.0586146550e-01
 617.000 1.3513747000e+00 2.0700689700e-01
 618.000 1.4150409000e+00 2.1670697020e-01
 619.000 1.4019839000e+00 2.1472271730e-01
 620.000 1.4225990000e+00 2.1782002260e-01
 621.000 1.4469597000e+00 2.2152958680e-01
 622.000 1.3705429000e+00 2.0978269960e-01
 623.000 1.3811208000e+00 2.1130955510e-01
 624.000 1.3824984000e+00 2.1151992800e-01
 625.000 1.3449529000e+00 2.0574440000e-01
 626.000 1.3516461000e+00 2.0658778380e-01
 627.000 1.3739551000e+00 2.0923020940e-01
 628.000 1.3547796000e+00 2.0486750790e-01
 629.000 1.3890832000e+00 2.1057331850e-01
 630.000 1.3430477000e+00 2.0425039670e-01
 631.000 1.3924050000e+00 2.1198217770e-01
 632.000 1.2968227000e+00 1.9683004760e-01
 633.000 1.3922155000e+00 2.1207035830e-01
 634.000 1.3504229000e+00 2.0593753050e-01
 635.000 1.3750659000e+00 2.0967796330e-01
 636.000 1.3266137000e+00 2.0242311100e-01
 637.000 1.3703663000e+00 2.0918441770e-01
 638.000 1.3917507000e+00 2.1279940800e-01
 639.000 1.3802081000e+00 2.1098486330e-01
 640.000 1.3369022000e+00 2.0459877010e-01
 641.000 1.3561587000e+00 2.0752305600e-01
 642.000 1.3398679000e+00 2.0514680480e-01
 643.000 1.3631777000e+00 2.0843885800e-01
 644.000 1.3474974000e+00 2.0599765010e-01
 645.000 1.3591146000e+00 2.0740638730e-01
 646.000 1.3069255000e+00 1.9786874390e-01
 647.000 1.3243994000e+00 1.9943147280e-01
 648.000 1.3217957000e+00 1.9793869020e-01
 649.000 1.3481501000e+00 2.0279956050e-01
 650.000 1.2496191000e+00 1.8978877260e-01
 651.000 1.3460287000e+00 2.0441487120e-01
 652.000 1.3196803000e+00 1.9871328740e-01
 653.000 1.3466563000e+00 2.0474073790e-01
 654.000 1.3289326000e+00 2.0176684570e-01
 655.000 1.2937030000e+00 1.9570086670e-01
 656.000 1.0983515800e+00 1.6633592220e-01
 657.000 1.1723024100e+00 1.7787399290e-01
 658.000 1.3058996000e+00 1.9883465580e-01
 659.000 1.3090964000e+00 1.9969023130e-01
 660.000 1.3193626000e+00 2.0142587280e-01
 661.000 1.3252504000e+00 2.0285157780e-01
 662.000 1.3443456000e+00 2.0599719240e-01
 663.000 1.3293469000e+00 2.0361837770e-01
 664.000 1.3082094000e+00 2.0045260620e-01
 665.000 1.3138772000e+00 2.0137306210e-01
 666.000 1.3296869000e+00 2.0391223140e-01
 667.000 1.3032759000e+00 1.9988412480e-01
 668.000 1.3106619000e+00 2.0113304140e-01
 669.000 1.3293287000e+00 2.0404859920e-01
 670.000 1.3137072000e+00 2.0161772160e-01
 671.000 1.2994668600e+00 1.9946571350e-01
 672.000 1.2953178300e+00 1.9882797240e-01
 673.000 1.3045318400e+00 2.0023655700e-01
 674.000 1.3070185900e+00 2.0062759400e-01
 675.000 1.2870369300e+00 1.9754589840e-01
 676.000 1.3112945100e+00 2.0127716060e-01
 677.000 1.2851705500e+00 1.9728137210e-01
 678.000 1.3064058700e+00 2.0053210450e-01
 679.000 1.2879191100e+00 1.9765985110e-01
 680.000 1.2779724000e+00 1.9606936650e-01
 681.000 1.2792781400e+00 1.9619020080e-01
 682.000 1.2765807900e+00 1.9573136900e-01
 683.000 1.2849042400e+00 1.9693618770e-01
 684.000 1.2616210500e+00 1.9325231930e-01
 685.000 1.2758502100e+00 1.9550373840e-01
 686.000 1.2195871600e+00 1.8660011290e-01
 687.000 1.1269549200e+00 1.6732049560e-01
 688.000 1.1570605800e+00 1.7348445130e-01
 689.000 1.1514840200e+00 1.7211953740e-01
 690.000 1.1721994600e+00 1.7612336730e-01
 691.000 1.1960840800e+00 1.8059968570e-01
 692.000 1.1992221000e+00 1.8112577820e-01
 693.000 1.1980710000e+00 1.7877801510e-01
 694.000 1.2000157600e+00 1.7711123660e-01
 695.000 1.1871520400e+00 1.7617417910e-01
 696.000 1.2056774300e+00 1.7953871150e-01
 697.000 1.2289413500e+00 1.8633854680e-01
 698.000 1.2016204000e+00 1.8142779540e-01
 699.000 1.2047277300e+00 1.7893611150e-01
 700.000 1.1936050400e+00 1.7771682740e-01
 701.000 1.1626581400e+00 1.7244976810e-01
 702.000 1.1598174000e+00 1.7246301270e-01
 703.000 1.1915888900e+00 1.7957171630e-01
 704.000 1.1955484400e+00 1.8026548770e-01
 705.000 1.1981345600e+00 1.7962248230e-01
 706.000 1.1865531900e+00 1.7807064820e-01
 707.000 1.1708407500e+00 1.7605711360e-01
 708.000 1.2072348700e+00 1.8191564940e-01
 709.000 1.1691697800e+00 1.7695269780e-01
 710.000 1.1904835500e+00 1.7927957150e-01
 711.000 1.1839107900e+00 1.7914083860e-01
 712.000 1.1719214300e+00 1.7807347110e-01
 713.000 1.1631002700e+00 1.7610511780e-01
 714.000 1.1814603600e+00 1.7863072200e-01
 715.000 1.1340832900e+00 1.7046501160e-01
 716.000 1.1572652600e+00 1.7291694640e-01
 717.000 1.0843715400e+00 1.5646264650e-01
 718.000 1.0516185700e+00 1.4848426820e-01
 719.000 1.0297461000e+00 1.4420504760e-01
 720.000 1.0227827200e+00 1.4159951780e-01
 721.000 1.0843640700e+00 1.5788322450e-01
 722.000 1.1221525100e+00 1.6628376770e-01
 723.000 1.1067372700e+00 1.6232940670e-01
 724.000 1.0764354400e+00 1.5342510990e-01
 725.000 1.0699398700e+00 1.5311738590e-01
 726.000 1.0661068700e+00 1.5237149050e-01
 727.000 1.0869470400e+00 1.5596008300e-01
 728.000 1.0625024100e+00 1.5180630490e-01
 729.000 1.0334475400e+00 1.4926358030e-01
 730.000 1.0690336900e+00 1.5413128660e-01
 731.000 1.0483672200e+00 1.5084509280e-01
 732.000 1.0911205700e+00 1.5986437990e-01
 733.000 1.0959405100e+00 1.6346951290e-01
 734.000 1.1291046100e+00 1.6986831670e-01
 735.000 1.1161441800e+00 1.6737593080e-01
 736.000 1.0885098600e+00 1.6230140690e-01
 737.000 1.1078014300e+00 1.6585693360e-01
 738.000 1.1116058400e+00 1.6740516660e-01
 739.000 1.0784267300e+00 1.6282981870e-01
 740.000 1.0949552400e+00 1.6627122500e-01
 741.000 1.0898373600e+00 1.6609185790e-01
 742.000 1.0733369600e+00 1.6382333370e-01
 743.000 1.1081891500e+00 1.6969691470e-01
 744.000 1.1200885100e+00 1.7178080750e-01
 745.000 1.0920427000e+00 1.6768502810e-01
 746.000 1.1080632600e+00 1.7028338620e-01
 747.000 1.1247498400e+00 1.7285920720e-01
 748.000 1.1053008200e+00 1.6997612000e-01
 749.000 1.1057897600e+00 1.7010920720e-01
 750.000 1.0891892300e+00 1.6748918150e-01
 751.000 1.0863819900e+00 1.6706639100e-01
 752.000 1.1035079900e+00 1.6980645750e-01
 753.000 1.0932276000e+00 1.6825808720e-01
 754.000 1.1104386700e+00 1.7093057250e-01
 755.000 1.1040680200e+00 1.6995936580e-01
 756.000 1.0824601700e+00 1.6664271550e-01
 757.000 1.0904239300e+00 1.6787556460e-01
 758.000 1.0881094800e+00 1.6746005250e-01
 759.000 1.0052602700e+00 1.5222758480e-01
 760.000 5.1258882000e-01 6.5790931700e-02
 761.000 4.6297696000e-01 5.8038425450e-02
 762.000 7.3997957000e-01 1.0431402590e-01
 763.000 6.7114121000e-01 9.1613563540e-02
 764.000 7.1751874000e-01 9.9517738340e-02
 765.000 8.1979304000e-01 1.1782643130e-01
 766.000 8.8696639000e-01 1.3179365540e-01
 767.000 9.5080266000e-01 1.4338336180e-01
 768.000 1.0219005200e+00 1.5560580440e-01
 769.000 1.0396089000e+00 1.5932006840e-01
 770.000 1.0447075000e+00 1.6058145140e-01
 771.000 1.0503297000e+00 1.6172698970e-01
 772.000 1.0474007800e+00 1.6135301210e-01
 773.000 1.0434687700e+00 1.6078900150e-01
 774.000 1.0549607100e+00 1.6259973140e-01
 775.000 1.0154734200e+00 1.5654707340e-01
 776.000 1.0573879300e+00 1.6305467220e-01
 777.000 1.0500421800e+00 1.6192825320e-01
 778.000 1.0443729100e+00 1.6104412840e-01
 779.000 1.0477357300e+00 1.6154963680e-01
 780.000 1.0347330600e+00 1.5955969240e-01
 781.000 1.0331279300e+00 1.5935151670e-01
 782.000 1.0455416800e+00 1.6123519900e-01
 783.000 1.0210744400e+00 1.5749307250e-01
 784.000 1.0266277700e+00 1.5830198670e-01
 785.000 1.0284476300e+00 1.5835064700e-01
 786.000 1.0093843700e+00 1.5511029050e-01
 787.000 1.0212279200e+00 1.5619717410e-01
 788.000 1.0042907000e+00 1.5325946040e-01
 789.000 1.0043020000e+00 1.5201420590e-01
 790.000 9.9362676000e-01 1.5028002930e-01
 791.000 9.8959124000e-01 1.4991035460e-01
 792.000 9.7489057000e-01 1.4788250730e-01
 793.000 9.7621451000e-01 1.4858090210e-01
 794.000 9.7108111000e-01 1.4887306210e-01
 795.000 9.6279156000e-01 1.4692443850e-01
 796.000 9.7104849000e-01 1.4655796810e-01
 797.000 9.7946389000e-01 1.4831774900e-01
 798.000 9.8511960000e-01 1.5025003050e-01
 799.000 9.8312446000e-01 1.4969035340e-01
 800.000 9.5377617000e-01 1.4446856690e-01
 801.000 9.7200421000e-01 1.4732156370e-01
 802.000 9.6965234000e-01 1.4687544250e-01
 803.000 9.5634877000e-01 1.4497943120e-01
 804.000 9.6672150000e-01 1.4693350220e-01
 805.000 9.4353042000e-01 1.4410098270e-01
 806.000 9.7106175000e-01 1.4871614070e-01
 807.000 9.6513356000e-01 1.4784341430e-01
 808.000 9.5827110000e-01 1.4653771970e-01
 809.000 9.4057420000e-01 1.4353836060e-01
 810.000 9.3472988000e-01 1.4232366940e-01
 811.000 9.4630431000e-01 1.4349748230e-01
 812.000 9.3846290000e-01 1.4143785100e-01
 813.000 9.2858304000e-01 1.3893482970e-01
 814.000 9.1944555000e-01 1.3632379150e-01
 815.000 8.9963330000e-01 1.3188600160e-01
 816.000 8.7855533000e-01 1.2698589320e-01
 817.000 8.8460295000e-01 1.2794652560e-01
 818.000 8.8028854000e-01 1.2744284820e-01
 819.000 8.6074867000e-01 1.2523130040e-01
 820.000 8.5830045000e-01 1.2685158540e-01
 821.000 9.0356251000e-01 1.3596533200e-01
 822.000 8.6562393000e-01 1.2844425960e-01
 823.000 8.4149359000e-01 1.2029557800e-01
 824.000 8.8486558000e-01 1.3053959660e-01
 825.000 9.0269349000e-01 1.3603039550e-01
 826.000 9.0501463000e-01 1.3588543700e-01
 827.000 8.9961832000e-01 1.3470515440e-01
 828.000 8.8520834000e-01 1.3073680110e-01
 829.000 8.8926329000e-01 1.3196841430e-01
 830.000 8.8006069000e-01 1.3133341980e-01
 831.000 8.6569378000e-01 1.2935685730e-01
 832.000 8.8383598000e-01 1.3214407350e-01
 833.000 8.5901458000e-01 1.2888267520e-01
 834.000 8.7481160000e-01 1.3176289370e-01
 835.000 8.8220101000e-01 1.3385536190e-01
 836.000 8.9062181000e-01 1.3485179140e-01
 837.000 8.8301002000e-01 1.3365298460e-01
 838.000 8.8883577000e-01 1.3504391480e-01
 839.000 8.6256483000e-01 1.3134335330e-01
 840.000 8.8617058000e-01 1.3502793880e-01
 841.000 8.8694462000e-01 1.3480772400e-01
 842.000 8.8269800000e-01 1.3445446780e-01
 843.000 8.7967007000e-01 1.3474952700e-01
 844.000 8.6637816000e-01 1.3304754640e-01
 845.000 8.8009905000e-01 1.3531329350e-01
 846.000 8.8851126000e-01 1.3679617310e-01
 847.000 8.5848665000e-01 1.3237506100e-01
 848.000 8.8271683000e-01 1.3579681400e-01
 849.000 8.8443883000e-01 1.3613122560e-01
 850.000 7.6424718000e-01 1.1747728730e-01
 851.000 8.7497956000e-01 1.3431251530e-01
 852.000 8.4182764000e-01 1.2926708980e-01
 853.000 8.5236401000e-01 1.3114373780e-01
 854.000 6.8520927000e-01 1.0543124390e-01
 855.000 7.5460065000e-01 1.1625615690e-01
 856.000 8.5689854000e-01 1.3228623960e-01
 857.000 8.7081154000e-01 1.3460186770e-01
 858.000 8.5696060000e-01 1.3252194210e-01
 859.000 8.5704556000e-01 1.3268316650e-01
 860.000 8.4947706000e-01 1.3160159300e-01
 861.000 8.4936142000e-01 1.3159577940e-01
 862.000 8.4658192000e-01 1.3118560790e-01
 863.000 8.6275263000e-01 1.3373782350e-01
 864.000 8.6102579000e-01 1.3345265200e-01
 865.000 8.4498132000e-01 1.3103627010e-01
 866.000 7.0875903000e-01 1.0993811040e-01
 867.000 7.5473395000e-01 1.1700490570e-01
 868.000 8.1852887000e-01 1.2693602750e-01
 869.000 8.0703439000e-01 1.2516331480e-01
 870.000 8.4030499000e-01 1.3036628720e-01
 871.000 8.3910863000e-01 1.3016645810e-01
 872.000 8.3572599000e-01 1.2958279420e-01
 873.000 8.3905527000e-01 1.3013066100e-01
 874.000 8.2064433000e-01 1.2724375150e-01
 875.000 8.1308372000e-01 1.2612109380e-01
 876.000 8.1981143000e-01 1.2711591340e-01
 877.000 8.3613213000e-01 1.2959188840e-01
 878.000 8.2169583000e-01 1.2730674740e-01
 879.000 8.2359051000e-01 1.2761718750e-01
 880.000 8.1875313000e-01 1.2674317170e-01
 881.000 7.7616197000e-01 1.2013706970e-01
 882.000 8.1898152000e-01 1.2667259980e-01
 883.000 8.0030270000e-01 1.2388494110e-01
 884.000 8.0709630000e-01 1.2502732090e-01
 885.000 8.1529310000e-01 1.2601628110e-01
 886.000 7.8845874000e-01 1.2171124270e-01
 887.000 7.8043770000e-01 1.2060784910e-01
 888.000 8.0378474000e-01 1.2415278630e-01
 889.000 8.0923012000e-01 1.2513475800e-01
 890.000 8.0656444000e-01 1.2459070590e-01
 891.000 8.0174229000e-01 1.2355660250e-01
 892.000 7.9739220000e-01 1.2235823820e-01
 893.000 7.6126854000e-01 1.1525295260e-01
 894.000 7.8341809000e-01 1.1786454010e-01
 895.000 7.3341282000e-01 1.0832877350e-01
 896.000 7.4745546000e-01 1.0850563810e-01
 897.000 7.1479055000e-01 1.0199075320e-01
 898.000 7.0871768000e-01 1.0026534270e-01
 899.000 6.8725784000e-01 9.5033691410e-02
 900.000 6.7305654000e-01 9.3327461240e-02
 901.000 6.5343948000e-01 9.0093757630e-02
 902.000 6.4225344000e-01 8.8679191590e-02
 903.000 7.0780199000e-01 1.0150459290e-01
 904.000 7.4207436000e-01 1.0890572360e-01
 905.000 7.3927529000e-01 1.0851433560e-01
 906.000 7.0689414000e-01 1.0227254490e-01
 907.000 6.9574463000e-01 9.8105400090e-02
 908.000 6.6383875000e-01 9.2024208070e-02
 909.000 6.5134827000e-01 9.0340034480e-02
 910.000 6.6127799000e-01 9.1945854190e-02
 911.000 6.6935732000e-01 9.4158164980e-02
 912.000 6.6598894000e-01 9.3108787540e-02
 913.000 6.6020316000e-01 9.0175804140e-02
 914.000 6.6640301000e-01 9.2074722290e-02
 915.000 6.6360548000e-01 9.2603935240e-02
 916.000 6.7304553000e-01 9.4133239750e-02
 917.000 6.6680990000e-01 9.3729087830e-02
 918.000 6.6897044000e-01 9.4648612980e-02
 919.000 6.9689360000e-01 1.0089991000e-01
 920.000 7.0444085000e-01 1.0362844090e-01
 921.000 6.8591527000e-01 1.0052423860e-01
 922.000 6.7948181000e-01 9.9574104310e-02
 923.000 6.4729536000e-01 9.4291526790e-02
 924.000 6.6540053000e-01 9.5934524540e-02
 925.000 6.7348614000e-01 9.6945793150e-02
 926.000 6.4931625000e-01 9.3307083130e-02
