    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.252020e-01         1.410799e-05         1.242884e-01         1.689354e-02        -8.261405e-04
   631.338         1.214920e-01         1.328428e-05         1.239367e-01         1.684474e-02        -8.236898e-04
   632.164         1.241440e-01         1.387056e-05         1.238767e-01         1.683552e-02        -8.233779e-04
   632.991         1.203670e-01         1.303939e-05         1.242072e-01         1.687651e-02        -8.256747e-04
   633.817         1.272260e-01         1.456781e-05         1.245570e-01         1.691755e-02        -8.280889e-04
   634.643         1.245750e-01         1.396704e-05         1.246286e-01         1.692057e-02        -8.286636e-04
   635.470         1.208590e-01         1.314621e-05         1.246127e-01         1.691315e-02        -8.285918e-04
   636.296         1.252270e-01         1.411362e-05         1.249082e-01         1.694955e-02        -8.304694e-04
   637.122         1.270190e-01         1.452044e-05         1.255471e-01         1.703380e-02        -8.345883e-04
   637.948         1.244410e-01         1.393701e-05         1.260400e-01         1.709948e-02        -8.377693e-04
   638.775         1.245190e-01         1.395448e-05         1.259320e-01         1.708424e-02        -8.365811e-04
   639.601         1.259260e-01         1.427162e-05         1.253346e-01         1.700241e-02        -8.307099e-04
   640.427         1.246670e-01         1.398767e-05         1.247256e-01         1.691983e-02        -8.224164e-04
   641.253         1.226770e-01         1.354468e-05         1.244089e-01         1.687965e-02        -8.138349e-04
   642.079         1.281190e-01         1.477303e-05         1.243413e-01         1.687637e-02        -8.056562e-04
   642.905         1.248120e-01         1.402023e-05         1.242892e-01         1.687769e-02        -7.974842e-04
   643.732         1.237510e-01         1.378288e-05         1.239660e-01         1.684624e-02        -7.882710e-04
   644.558         1.219430e-01         1.338309e-05         1.231593e-01         1.675763e-02        -7.769033e-04
   645.384         1.213440e-01         1.325193e-05         1.219216e-01         1.662224e-02        -7.633352e-04
   646.210         1.184260e-01         1.262225e-05         1.206480e-01         1.648941e-02        -7.494887e-04
   647.036         1.191710e-01         1.278155e-05         1.197555e-01         1.640401e-02        -7.376132e-04
   647.862         1.190200e-01         1.274918e-05         1.192779e-01         1.635887e-02        -7.277887e-04
   648.688         1.189050e-01         1.272456e-05         1.189765e-01         1.631757e-02        -7.186973e-04
   649.514         1.169300e-01         1.230536e-05         1.188283e-01         1.628384e-02        -7.110574e-04
   650.340         1.202750e-01         1.301947e-05         1.190827e-01         1.630464e-02        -7.079498e-04
   651.166         1.203800e-01         1.304221e-05         1.197336e-01         1.638703e-02        -7.104053e-04
   651.992         1.201070e-01         1.298312e-05         1.203453e-01         1.646958e-02        -7.151398e-04
   652.818         1.196270e-01         1.287956e-05         1.203270e-01         1.646816e-02        -7.169363e-04
   653.644         1.186930e-01         1.267923e-05         1.190321e-01         1.629536e-02        -7.109769e-04
   654.470         1.152870e-01         1.196198e-05         1.161303e-01         1.590559e-02        -6.952672e-04
   655.296         1.120210e-01         1.129383e-05         1.124958e-01         1.541294e-02        -6.749878e-04
   656.122         1.098000e-01         1.085044e-05         1.102368e-01         1.510047e-02        -6.626363e-04
   656.948         1.111450e-01         1.111789e-05         1.109135e-01         1.518112e-02        -6.679410e-04
   657.774         1.137600e-01         1.164720e-05         1.138920e-01         1.557195e-02        -6.876799e-04
   658.599         1.176060e-01         1.244805e-05         1.171910e-01         1.600683e-02        -7.099453e-04
   659.425         1.198600e-01         1.292978e-05         1.195566e-01         1.631707e-02        -7.265850e-04
   660.251         1.216060e-01         1.330922e-05         1.209782e-01         1.650128e-02        -7.369338e-04
   661.077         1.218360e-01         1.335961e-05         1.218230e-01         1.660902e-02        -7.430890e-04
   661.903         1.224680e-01         1.349857e-05         1.221965e-01         1.665515e-02        -7.459973e-04
   662.728         1.225140e-01         1.350871e-05         1.220886e-01         1.663890e-02        -7.458973e-04
   663.554         1.220630e-01         1.340944e-05         1.217043e-01         1.658747e-02        -7.440105e-04
   664.380         1.218930e-01         1.337211e-05         1.213865e-01         1.654536e-02        -7.423490e-04
   665.206         1.222300e-01         1.344616e-05         1.212670e-01         1.652849e-02        -7.420828e-04
   666.031         1.221970e-01         1.343890e-05         1.212150e-01         1.651905e-02        -7.429880e-04
   666.857         1.216710e-01         1.332345e-05         1.211542e-01         1.650794e-02        -7.446469e-04
   667.683         1.219100e-01         1.337584e-05         1.211737e-01         1.650865e-02        -7.469625e-04
   668.508         1.219040e-01         1.337453e-05         1.212514e-01         1.651997e-02        -7.489096e-04
   669.334         1.219070e-01         1.337518e-05         1.211671e-01         1.651290e-02        -7.485367e-04
  1503.952         1.263820e-02         1.437517e-07         1.325648e-02         1.460341e-03        -3.970455e-04
  1509.148         1.487820e-02         1.992248e-07         1.518265e-02         1.671912e-03        -4.386832e-04
  1514.333         1.563880e-02         2.201149e-07         1.575111e-02         1.743263e-03        -4.414246e-04
