    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         8.919900e-02         7.160815e-06         8.965483e-02         1.784544e-02        -5.630387e-04
   631.338         8.963210e-02         7.230522e-06         8.940394e-02         1.779521e-02        -5.617508e-04
   632.164         8.850350e-02         7.049583e-06         8.936262e-02         1.778829e-02        -5.608957e-04
   632.991         8.826010e-02         7.010861e-06         8.960811e-02         1.783463e-02        -5.611706e-04
   633.817         9.110330e-02         7.469830e-06         8.987186e-02         1.787948e-02        -5.615822e-04
   634.643         9.082790e-02         7.424737e-06         8.993531e-02         1.788199e-02        -5.612477e-04
   635.470         9.147500e-02         7.530908e-06         8.993361e-02         1.787238e-02        -5.608278e-04
   636.296         9.072210e-02         7.407449e-06         9.015396e-02         1.790983e-02        -5.617376e-04
   637.122         9.110910e-02         7.470781e-06         9.061881e-02         1.799968e-02        -5.640026e-04
   637.948         8.967980e-02         7.238220e-06         9.097521e-02         1.807121e-02        -5.653755e-04
   638.775         9.287860e-02         7.763791e-06         9.089767e-02         1.805670e-02        -5.638554e-04
   639.601         9.145250e-02         7.527204e-06         9.046878e-02         1.796974e-02        -5.603232e-04
   640.427         8.872370e-02         7.084705e-06         9.003092e-02         1.788019e-02        -5.573672e-04
   641.253         9.110550e-02         7.470191e-06         8.979822e-02         1.783494e-02        -5.564900e-04
   642.079         9.098410e-02         7.450296e-06         8.973631e-02         1.782948e-02        -5.573227e-04
   642.905         8.926950e-02         7.172139e-06         8.967588e-02         1.783118e-02        -5.584282e-04
   643.732         9.191600e-02         7.603696e-06         8.940786e-02         1.780055e-02        -5.582026e-04
   644.558         8.842110e-02         7.036462e-06         8.877384e-02         1.770930e-02        -5.557715e-04
   645.384         8.660340e-02         6.750134e-06         8.780879e-02         1.756576e-02        -5.516553e-04
   646.210         8.644500e-02         6.725464e-06         8.680664e-02         1.742231e-02        -5.476220e-04
   647.036         8.574670e-02         6.617247e-06         8.608928e-02         1.732885e-02        -5.451628e-04
   647.862         8.682170e-02         6.784207e-06         8.570254e-02         1.727971e-02        -5.439947e-04
   648.688         8.424810e-02         6.387968e-06         8.548232e-02         1.723624e-02        -5.429087e-04
   649.514         8.492100e-02         6.490419e-06         8.539914e-02         1.720109e-02        -5.421653e-04
   650.340         8.468940e-02         6.455065e-06         8.560670e-02         1.722322e-02        -5.435510e-04
   651.166         8.659960e-02         6.749542e-06         8.608494e-02         1.731068e-02        -5.473881e-04
   651.992         8.667960e-02         6.762018e-06         8.652525e-02         1.739922e-02        -5.514767e-04
   652.818         8.636190e-02         6.712540e-06         8.651089e-02         1.739930e-02        -5.527347e-04
   653.644         8.489590e-02         6.486582e-06         8.557446e-02         1.721760e-02        -5.479990e-04
   654.470         8.359330e-02         6.289056e-06         8.347651e-02         1.680567e-02        -5.357047e-04
   655.296         8.056940e-02         5.842285e-06         8.085476e-02         1.628424e-02        -5.198631e-04
   656.122         7.930890e-02         5.660911e-06         7.923595e-02         1.595308e-02        -5.101525e-04
   656.948         7.958680e-02         5.700653e-06         7.974355e-02         1.603836e-02        -5.137407e-04
   657.774         8.199120e-02         6.050301e-06         8.191507e-02         1.645293e-02        -5.278073e-04
   658.599         8.465870e-02         6.450386e-06         8.431794e-02         1.691485e-02        -5.437452e-04
   659.425         8.614210e-02         6.678415e-06         8.604739e-02         1.724483e-02        -5.569867e-04
   660.251         8.691690e-02         6.799093e-06         8.709588e-02         1.744148e-02        -5.688117e-04
   661.077         8.827060e-02         7.012529e-06         8.772507e-02         1.755782e-02        -5.812516e-04
   661.903         8.822090e-02         7.004634e-06         8.800661e-02         1.760933e-02        -5.938183e-04
   662.728         8.831070e-02         7.018902e-06         8.793256e-02         1.759427e-02        -6.051372e-04
   663.554         8.818240e-02         6.998522e-06         8.765503e-02         1.754101e-02        -6.155587e-04
   664.380         8.763960e-02         6.912630e-06         8.742646e-02         1.749738e-02        -6.266229e-04
   665.206         8.803050e-02         6.974432e-06         8.734370e-02         1.748088e-02        -6.387657e-04
   666.031         8.717560e-02         6.839627e-06         8.731137e-02         1.747230e-02        -6.509216e-04
   666.857         8.789940e-02         6.953674e-06         8.727344e-02         1.746161e-02        -6.625866e-04
   667.683         8.728150e-02         6.856254e-06         8.729329e-02         1.746234e-02        -6.745229e-04
   668.508         8.783560e-02         6.943583e-06         8.735249e-02         1.747169e-02        -6.867423e-04
   669.334         8.764540e-02         6.913545e-06         8.728970e-02         1.745938e-02        -6.970870e-04
  1503.952         9.670890e-03         8.417350e-08         1.005925e-02         1.931820e-03        -2.840778e-04
  1509.148         1.112180e-02         1.113250e-07         1.153547e-02         2.188403e-03        -3.136678e-04
  1514.333         1.135870e-02         1.161181e-07         1.195941e-02         2.260077e-03        -3.156923e-04
  1519.509         1.237280e-02         1.377776e-07         1.255561e-02         2.405185e-03        -3.247584e-04
  1524.675         1.282820e-02         1.481064e-07         1.289323e-02         2.444156e-03        -3.251334e-04
  1529.831         1.273230e-02         1.459003e-07         1.287833e-02         2.475878e-03        -3.205113e-04
  1534.978         1.277220e-02         1.468162e-07         1.306361e-02         2.570205e-03        -3.219704e-04
  1540.114         1.319510e-02         1.566996e-07         1.315321e-02         2.578001e-03        -3.166793e-04
  1545.242         1.348030e-02         1.635466e-07         1.352128e-02         2.667349e-03        -3.198651e-04
  1550.360         1.362790e-02         1.671477e-07         1.347719e-02         2.665546e-03        -3.124838e-04
  1555.468         1.338870e-02         1.613316e-07         1.327058e-02         2.655059e-03        -3.031691e-04
  1560.567         1.348900e-02         1.637578e-07         1.351871e-02         2.682278e-03        -3.016012e-04
