  lambda           Irr_dw           Rad_up
 630.512 1.3578232959e+00 1.8507411871e-01
 631.338 1.3531725815e+00 1.8454412778e-01
 632.164 1.3517637967e+00 1.8444926319e-01
 632.991 1.3542854273e+00 1.8492666739e-01
 633.817 1.3568481404e+00 1.8542491352e-01
 634.643 1.3565536360e+00 1.8550922587e-01
 635.470 1.3555126722e+00 1.8546709101e-01
 636.296 1.3578943182e+00 1.8589207249e-01
 637.122 1.3639641713e+00 1.8683223505e-01
 637.948 1.3684725898e+00 1.8755941922e-01
 638.775 1.3665492109e+00 1.8739304468e-01
 639.601 1.3594191785e+00 1.8649507784e-01
 640.427 1.3523405952e+00 1.8558069211e-01
 641.253 1.3487721648e+00 1.8511090717e-01
 642.079 1.3484056517e+00 1.8502672100e-01
 642.905 1.3488695142e+00 1.8498272433e-01
 643.732 1.3473825648e+00 1.8455706641e-01
 644.558 1.3421597612e+00 1.8344336032e-01
 645.384 1.3340036259e+00 1.8172478343e-01
 646.210 1.3264402053e+00 1.7997268214e-01
 647.036 1.3222192751e+00 1.7876938680e-01
 647.862 1.3197519600e+00 1.7812625490e-01
 648.688 1.3156220078e+00 1.7767373741e-01
 649.514 1.3108600177e+00 1.7740262309e-01
 650.340 1.3107314753e+00 1.7773249458e-01
 651.166 1.3165621282e+00 1.7868283806e-01
 651.992 1.3228300544e+00 1.7959350593e-01
 652.818 1.3220496902e+00 1.7956668360e-01
 653.644 1.3074202427e+00 1.7764236065e-01
 654.470 1.2757765625e+00 1.7333163336e-01
 655.296 1.2361085473e+00 1.6792286784e-01
 656.122 1.2106007474e+00 1.6454209682e-01
 656.948 1.2161271817e+00 1.6551362492e-01
 657.774 1.2461973760e+00 1.6990323609e-01
 658.599 1.2796881106e+00 1.7476897951e-01
 659.425 1.3031477814e+00 1.7824613430e-01
 660.251 1.3165011769e+00 1.8031962003e-01
 661.077 1.3238773294e+00 1.8154090429e-01
 661.903 1.3266715457e+00 1.8207502301e-01
 662.728 1.3248312980e+00 1.8190821821e-01
 663.554 1.3203349269e+00 1.8133763074e-01
 664.380 1.3166110092e+00 1.8086487240e-01
 665.206 1.3149620476e+00 1.8068261986e-01
 666.031 1.3139912354e+00 1.8059789489e-01
 666.857 1.3129174620e+00 1.8049925738e-01
 667.683 1.3127457811e+00 1.8052056857e-01
 668.508 1.3133134153e+00 1.8063288257e-01
 669.334 1.3122979555e+00 1.8051225056e-01
1503.952 2.1138999665e-01 1.7513239177e-02
1509.148 2.2977554912e-01 2.0100684075e-02
1514.333 2.3106225997e-01 2.0921621995e-02
1519.509 2.3592631246e-01 2.2194401082e-02
1524.675 2.3619079714e-01 2.2778335483e-02
1529.831 2.3354269635e-01 2.2969818427e-02
1534.978 2.3515848022e-01 2.3622405378e-02
1540.114 2.3257141289e-01 2.3845413519e-02
1545.242 2.3660542576e-01 2.4678060389e-02
1550.360 2.3322793671e-01 2.4719844967e-02
1555.468 2.2887601923e-01 2.4540024705e-02
1560.567 2.3029805267e-01 2.4989394923e-02
1565.657 2.2411859248e-01 2.4478682764e-02
1570.738 2.1560451886e-01 2.3625665548e-02
1575.809 2.0631208133e-01 2.2826968112e-02
1580.872 2.1509097766e-01 2.4020912124e-02
1585.926 2.1565526977e-01 2.4434307475e-02
1590.971 2.0829296923e-01 2.3842799865e-02
1596.007 2.1198436087e-01 2.4352110748e-02
1601.035 2.0474927182e-01 2.3563725727e-02
1606.054 2.0411818049e-01 2.3698604130e-02
1611.064 1.9969640995e-01 2.3312938046e-02
1616.066 2.0215029897e-01 2.3795406970e-02
1621.060 2.0364173606e-01 2.4205700084e-02
1626.045 2.0769948679e-01 2.4828933576e-02
1631.023 2.0544113670e-01 2.4602349927e-02
1635.992 1.9932445270e-01 2.3837832614e-02
1640.954 1.9049168215e-01 2.2767442555e-02
1645.907 1.9328540408e-01 2.3215130111e-02
1650.852 1.9279151516e-01 2.3220681091e-02
1655.790 1.9330138819e-01 2.3345025627e-02
