  lambda           Irr_dw           Rad_up
 550.000 1.5350187000e+00 1.4608592220e-01
 551.000 1.5248616000e+00 1.4505654910e-01
 552.000 1.5899475000e+00 1.5126000980e-01
 553.000 1.5271093000e+00 1.4520222470e-01
 554.000 1.5764585000e+00 1.4988983150e-01
 555.000 1.5803613000e+00 1.5015890500e-01
 556.000 1.5363101000e+00 1.4587698360e-01
 557.000 1.4902860000e+00 1.4150823970e-01
 558.000 1.5464492000e+00 1.4674295040e-01
 559.000 1.4613312000e+00 1.3861460880e-01
 560.000 1.4673760000e+00 1.3918252560e-01
 561.000 1.6123061000e+00 1.5281170650e-01
 562.000 1.4796283000e+00 1.4018852230e-01
 563.000 1.5476655000e+00 1.4652497860e-01
 564.000 1.5255408000e+00 1.4427877810e-01
 565.000 1.5433762000e+00 1.4592323300e-01
 566.000 1.4226727000e+00 1.3441461180e-01
 567.000 1.5257209000e+00 1.4391622920e-01
 568.000 1.5213045000e+00 1.4289007570e-01
 569.000 1.4899172000e+00 1.3866203310e-01
 570.000 1.4975702000e+00 1.3950239560e-01
 571.000 1.4448148000e+00 1.3539085390e-01
 572.000 1.5263386000e+00 1.4218402100e-01
 573.000 1.5424335000e+00 1.4388807680e-01
 574.000 1.5338175000e+00 1.4308575440e-01
 575.000 1.4960942000e+00 1.3944250490e-01
 576.000 1.4687719000e+00 1.3682261660e-01
 577.000 1.5296991000e+00 1.4263757320e-01
 578.000 1.4851204000e+00 1.3880186460e-01
 579.000 1.4737463000e+00 1.3783387760e-01
 580.000 1.5244641000e+00 1.4274266050e-01
 581.000 1.4969155000e+00 1.4034359740e-01
 582.000 1.5192479000e+00 1.4240850830e-01
 583.000 1.5296822000e+00 1.4341575620e-01
 584.000 1.5246706000e+00 1.4283290100e-01
 585.000 1.5144756000e+00 1.4177615360e-01
 586.000 1.4492504000e+00 1.3564106750e-01
 587.000 1.5056770000e+00 1.4036520390e-01
 588.000 1.4896276000e+00 1.3718586730e-01
 589.000 1.3201199000e+00 1.1947641750e-01
 590.000 1.3782814000e+00 1.2460227970e-01
 591.000 1.4645983000e+00 1.3383934020e-01
