    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         9.565790e-02         8.235390e-06         9.793910e-02         1.976297e-02        -2.103158e-03
   631.338         9.936540e-02         8.886134e-06         9.767514e-02         1.970738e-02        -2.099858e-03
   632.164         9.907560e-02         8.834377e-06         9.763973e-02         1.969779e-02        -2.100963e-03
   632.991         9.844810e-02         8.722826e-06         9.791560e-02         1.974674e-02        -2.108008e-03
   633.817         9.713070e-02         8.490936e-06         9.820964e-02         1.979598e-02        -2.114487e-03
   634.643         9.955370e-02         8.919845e-06         9.828454e-02         1.980117e-02        -2.115515e-03
   635.470         9.703760e-02         8.474666e-06         9.828898e-02         1.979438e-02        -2.115052e-03
   636.296         9.749720e-02         8.555134e-06         9.853712e-02         1.983955e-02        -2.120395e-03
   637.122         9.770290e-02         8.591271e-06         9.905379e-02         1.994225e-02        -2.131946e-03
   637.948         1.000230e-01         9.004140e-06         9.945314e-02         2.002476e-02        -2.141360e-03
   638.775         9.906520e-02         8.832522e-06         9.937848e-02         2.001309e-02        -2.141370e-03
   639.601         9.867800e-02         8.763613e-06         9.891945e-02         1.992237e-02        -2.134161e-03
   640.427         9.773250e-02         8.596477e-06         9.845148e-02         1.982792e-02        -2.127891e-03
   641.253         9.937620e-02         8.888066e-06         9.821050e-02         1.977974e-02        -2.127977e-03
   642.079         9.990340e-02         8.982620e-06         9.815978e-02         1.977306e-02        -2.133798e-03
   642.905         9.886230e-02         8.796379e-06         9.811422e-02         1.977326e-02        -2.140467e-03
   643.732         9.587410e-02         8.272659e-06         9.784583e-02         1.973898e-02        -2.141894e-03
   644.558         9.599190e-02         8.293000e-06         9.718303e-02         1.964086e-02        -2.134725e-03
   645.384         9.684610e-02         8.441250e-06         9.616505e-02         1.948757e-02        -2.121310e-03
   646.210         9.395030e-02         7.943993e-06         9.511041e-02         1.933463e-02        -2.108890e-03
   647.036         9.445900e-02         8.030252e-06         9.436393e-02         1.923556e-02        -2.103368e-03
   647.862         9.488250e-02         8.102420e-06         9.396809e-02         1.918412e-02        -2.103259e-03
   648.688         9.349340e-02         7.866914e-06         9.374040e-02         1.913878e-02        -2.103046e-03
   649.514         9.238710e-02         7.681839e-06         9.365339e-02         1.910357e-02        -2.102852e-03
   650.340         9.397920e-02         7.948881e-06         9.388488e-02         1.913216e-02        -2.109013e-03
   651.166         9.452590e-02         8.041631e-06         9.441855e-02         1.923218e-02        -2.122793e-03
   651.992         9.521280e-02         8.158930e-06         9.491428e-02         1.933212e-02        -2.136292e-03
   652.818         9.565630e-02         8.235115e-06         9.491191e-02         1.933331e-02        -2.138483e-03
   653.644         9.341370e-02         7.853507e-06         9.389928e-02         1.913232e-02        -2.117981e-03
   654.470         9.110510e-02         7.470125e-06         9.161397e-02         1.867556e-02        -2.069148e-03
   655.296         8.822860e-02         7.005857e-06         8.875240e-02         1.809825e-02        -2.007485e-03
   656.122         8.674740e-02         6.772600e-06         8.698644e-02         1.773421e-02        -1.970490e-03
   656.948         8.769990e-02         6.922145e-06         8.754886e-02         1.783377e-02        -1.986169e-03
   657.774         8.983810e-02         7.263796e-06         8.993465e-02         1.829799e-02        -2.043530e-03
   658.599         9.284620e-02         7.758375e-06         9.257429e-02         1.881145e-02        -2.107115e-03
   659.425         9.435350e-02         8.012325e-06         9.447582e-02         1.917396e-02        -2.153851e-03
   660.251         9.579880e-02         8.259669e-06         9.563102e-02         1.938558e-02        -2.182910e-03
   661.077         9.646650e-02         8.375207e-06         9.632793e-02         1.950980e-02        -2.200756e-03
   661.903         9.731890e-02         8.523871e-06         9.664655e-02         1.956764e-02        -2.209577e-03
   662.728         9.636720e-02         8.357974e-06         9.657811e-02         1.955564e-02        -2.209768e-03
   663.554         9.677910e-02         8.429575e-06         9.628782e-02         1.950027e-02        -2.205456e-03
   664.380         9.637520e-02         8.359361e-06         9.605083e-02         1.945206e-02        -2.202867e-03
   665.206         9.615950e-02         8.321984e-06         9.597277e-02         1.943234e-02        -2.204677e-03
   666.031         9.640160e-02         8.363942e-06         9.594930e-02         1.942296e-02        -2.208817e-03
   666.857         9.615700e-02         8.321552e-06         9.591947e-02         1.941421e-02        -2.213116e-03
   667.683         9.622630e-02         8.333551e-06         9.595331e-02         1.942124e-02        -2.217784e-03
