    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.180530e-01         4.279240e-05         2.222751e-01         1.155797e-02        -3.347173e-03
   631.338         2.203480e-01         4.369792e-05         2.216517e-01         1.152364e-02        -3.339386e-03
   632.164         2.251060e-01         4.560544e-05         2.215504e-01         1.151681e-02        -3.339644e-03
   632.991         2.199750e-01         4.355010e-05         2.221320e-01         1.154480e-02        -3.350202e-03
   633.817         2.224880e-01         4.455082e-05         2.227353e-01         1.157313e-02        -3.360655e-03
   634.643         2.195450e-01         4.338001e-05         2.228412e-01         1.157519e-02        -3.363393e-03
   635.470         2.281320e-01         4.683979e-05         2.227966e-01         1.156924e-02        -3.364399e-03
   636.296         2.290710e-01         4.722617e-05         2.233143e-01         1.159256e-02        -3.374797e-03
   637.122         2.309080e-01         4.798665e-05         2.244524e-01         1.164840e-02        -3.395087e-03
   637.948         2.305930e-01         4.785582e-05         2.253363e-01         1.169137e-02        -3.411588e-03
   638.775         2.260950e-01         4.600705e-05         2.251469e-01         1.167890e-02        -3.411781e-03
   639.601         2.239250e-01         4.512817e-05         2.240776e-01         1.162132e-02        -3.398541e-03
   640.427         2.253170e-01         4.569098e-05         2.229890e-01         1.156392e-02        -3.384903e-03
   641.253         2.244830e-01         4.535336e-05         2.224385e-01         1.153582e-02        -3.379647e-03
   642.079         2.286030e-01         4.703340e-05         2.223573e-01         1.153293e-02        -3.382453e-03
   642.905         2.201060e-01         4.360199e-05         2.223315e-01         1.153342e-02        -3.387478e-03
   643.732         2.200860e-01         4.359406e-05         2.218559e-01         1.151205e-02        -3.387009e-03
   644.558         2.194010e-01         4.332312e-05         2.205664e-01         1.145196e-02        -3.375710e-03
   645.384         2.225760e-01         4.458607e-05         2.185649e-01         1.135949e-02        -3.355467e-03
   646.210         2.168790e-01         4.233285e-05         2.165315e-01         1.126798e-02        -3.335792e-03
   647.036         2.123480e-01         4.058251e-05         2.151499e-01         1.120854e-02        -3.324997e-03
   647.862         2.178950e-01         4.273041e-05         2.144176e-01         1.117671e-02        -3.321161e-03
