  lambda           Irr_dw           Rad_up
 550.000 1.5429183000e+00 1.8675749210e-01
 551.000 1.5326655000e+00 1.8546540830e-01
 552.000 1.5980375000e+00 1.9338693240e-01
 553.000 1.5348379000e+00 1.8567500310e-01
 554.000 1.5843910000e+00 1.9166680910e-01
 555.000 1.5882707000e+00 1.9205441280e-01
 556.000 1.5439583000e+00 1.8662178040e-01
 557.000 1.4976622000e+00 1.8102400210e-01
 558.000 1.5540610000e+00 1.8776220700e-01
 559.000 1.4684838000e+00 1.7738108830e-01
 560.000 1.4745146000e+00 1.7810261540e-01
 561.000 1.6201064000e+00 1.9560426330e-01
 562.000 1.4867366000e+00 1.7945983890e-01
 563.000 1.5550571000e+00 1.8762551880e-01
 564.000 1.5327834000e+00 1.8482067870e-01
 565.000 1.5506500000e+00 1.8693756100e-01
 566.000 1.4293369000e+00 1.7224198910e-01
 567.000 1.5328024000e+00 1.8448931880e-01
 568.000 1.5282320000e+00 1.8328239440e-01
 569.000 1.4965145000e+00 1.7808419800e-01
 570.000 1.5041833000e+00 1.7917459110e-01
 571.000 1.4512587000e+00 1.7379653930e-01
 572.000 1.5329969000e+00 1.8264779660e-01
 573.000 1.5491499000e+00 1.8482383730e-01
 574.000 1.5404642000e+00 1.8382122800e-01
 575.000 1.5025319000e+00 1.7918482970e-01
 576.000 1.4750540000e+00 1.7584930420e-01
 577.000 1.5362310000e+00 1.8333546450e-01
 578.000 1.4914774000e+00 1.7836154170e-01
 579.000 1.4800615000e+00 1.7714610290e-01
 580.000 1.5309920000e+00 1.8341894530e-01
 581.000 1.5033436000e+00 1.8033258060e-01
 582.000 1.5257718000e+00 1.8304122920e-01
 583.000 1.5362265000e+00 1.8432583620e-01
 584.000 1.5311711000e+00 1.8363734440e-01
 585.000 1.5209048000e+00 1.8232363890e-01
 586.000 1.4553743000e+00 1.7444581600e-01
 587.000 1.5119592000e+00 1.8064505000e-01
 588.000 1.4956248000e+00 1.7679968260e-01
 589.000 1.3252214000e+00 1.5426612850e-01
 590.000 1.3835701000e+00 1.6090063480e-01
 591.000 1.4703220000e+00 1.7266419980e-01
 592.000 1.4418976000e+00 1.6833583070e-01
 593.000 1.4572973000e+00 1.7205415340e-01
 594.000 1.4704283000e+00 1.7313613890e-01
 595.000 1.4420091000e+00 1.6837527470e-01
 596.000 1.4779471000e+00 1.7457565310e-01
 597.000 1.4822421000e+00 1.7457424930e-01
 598.000 1.4519598000e+00 1.7185090640e-01
 599.000 1.4523365000e+00 1.7224098210e-01
 600.000 1.4527428000e+00 1.7307615660e-01
 601.000 1.4446123000e+00 1.7267922970e-01
 602.000 1.4288084000e+00 1.7094935610e-01
 603.000 1.4374196000e+00 1.7218788150e-01
 604.000 1.4829320000e+00 1.7782884220e-01
 605.000 1.4790977000e+00 1.7736352540e-01
 606.000 1.4618994000e+00 1.7535630800e-01
 607.000 1.4536203000e+00 1.7434544370e-01
 608.000 1.4482246000e+00 1.7365855410e-01
 609.000 1.4332984000e+00 1.7187599180e-01
 610.000 1.4102812000e+00 1.6907690430e-01
 611.000 1.4331142000e+00 1.7181059270e-01
 612.000 1.4143910000e+00 1.6956904600e-01
 613.000 1.3936622000e+00 1.6704901120e-01
 614.000 1.3428056000e+00 1.6096305850e-01
 615.000 1.4076019000e+00 1.6867401120e-01
 616.000 1.3382969000e+00 1.6038403320e-01
 617.000 1.3457960000e+00 1.6127478030e-01
 618.000 1.4092280000e+00 1.6880264280e-01
 619.000 1.3962576000e+00 1.6727116390e-01
 620.000 1.4168189000e+00 1.6965512080e-01
 621.000 1.4411156000e+00 1.7253552250e-01
 622.000 1.3650400000e+00 1.6336625670e-01
 623.000 1.3756086000e+00 1.6451203920e-01
 624.000 1.3770171000e+00 1.6468696590e-01
 625.000 1.3396554000e+00 1.6018405150e-01
 626.000 1.3463646000e+00 1.6079542540e-01
 627.000 1.3687019000e+00 1.6277519230e-01
 628.000 1.3498884000e+00 1.5926417540e-01
 629.000 1.3839617000e+00 1.6370674130e-01
 630.000 1.3380773000e+00 1.5885203550e-01
 631.000 1.3872233000e+00 1.6486111450e-01
 632.000 1.2920528000e+00 1.5303820800e-01
 633.000 1.3870306000e+00 1.6493280030e-01
 634.000 1.3453882000e+00 1.6018853760e-01
 635.000 1.3699600000e+00 1.6310574340e-01
 636.000 1.3216917000e+00 1.5747517400e-01
 637.000 1.3652915000e+00 1.6274806210e-01
 638.000 1.3865755000e+00 1.6558195500e-01
 639.000 1.3750932000e+00 1.6414028930e-01
 640.000 1.3319504000e+00 1.5922262570e-01
 641.000 1.3511565000e+00 1.6148948670e-01
 642.000 1.3349326000e+00 1.5964241030e-01
 643.000 1.3582089000e+00 1.6218118290e-01
 644.000 1.3426061000e+00 1.6025653080e-01
 645.000 1.3542382000e+00 1.6133525090e-01
 646.000 1.3023812000e+00 1.5377323910e-01
 647.000 1.3198873000e+00 1.5489244080e-01
 648.000 1.3173820000e+00 1.5367398070e-01
 649.000 1.3436069000e+00 1.5748330690e-01
 650.000 1.2453009100e+00 1.4751232910e-01
 651.000 1.3413997000e+00 1.5888092040e-01
 652.000 1.3152786000e+00 1.5433416750e-01
 653.000 1.3420494000e+00 1.5915385440e-01
 654.000 1.3244233000e+00 1.5679887390e-01
 655.000 1.2893849000e+00 1.5203376770e-01
 656.000 1.0946885400e+00 1.2923042300e-01
 657.000 1.1683865600e+00 1.3822233580e-01
 658.000 1.3015070500e+00 1.5458146670e-01
 659.000 1.3046801100e+00 1.5526603700e-01
 660.000 1.3149186700e+00 1.5663569640e-01
 661.000 1.3207631400e+00 1.5779797360e-01
 662.000 1.3397913000e+00 1.6026504520e-01
 663.000 1.3248704900e+00 1.5839859010e-01
 664.000 1.3038151900e+00 1.5594187930e-01
 665.000 1.3094781300e+00 1.5665853880e-01
 666.000 1.3252469900e+00 1.5866400150e-01
 667.000 1.2989358800e+00 1.5551338200e-01
 668.000 1.3063103900e+00 1.5651237490e-01
 669.000 1.3249321200e+00 1.5879782100e-01
 670.000 1.3093783400e+00 1.5687718200e-01
 671.000 1.2952021600e+00 1.5521194460e-01
 672.000 1.2910835100e+00 1.5471151730e-01
 673.000 1.3002840900e+00 1.5579817200e-01
 674.000 1.3027818200e+00 1.5610769650e-01
 675.000 1.2828814600e+00 1.5369621280e-01
 676.000 1.3070789100e+00 1.5660351560e-01
 677.000 1.2810559800e+00 1.5349743650e-01
 678.000 1.3022409100e+00 1.5601914980e-01
 679.000 1.2838311700e+00 1.5376898190e-01
 680.000 1.2739416700e+00 1.5253245540e-01
 681.000 1.2752703400e+00 1.5261610410e-01
 682.000 1.2726004800e+00 1.5223876950e-01
 683.000 1.2809202100e+00 1.5315802000e-01
 684.000 1.2577425700e+00 1.5029701230e-01
 685.000 1.2719346900e+00 1.5203967290e-01
 686.000 1.2159012300e+00 1.4505970760e-01
 687.000 1.1240393200e+00 1.2981225590e-01
 688.000 1.1539790300e+00 1.3466458130e-01
 689.000 1.1484653200e+00 1.3360792540e-01
 690.000 1.1690832800e+00 1.3675457760e-01
 691.000 1.1928337200e+00 1.4026669310e-01
 692.000 1.1959277500e+00 1.4067428590e-01
 693.000 1.1948578900e+00 1.3868695070e-01
 694.000 1.1968803400e+00 1.3729580690e-01
 695.000 1.1840153900e+00 1.3661035160e-01
 696.000 1.2024725300e+00 1.3925117490e-01
 697.000 1.2255081400e+00 1.4475003050e-01
 698.000 1.1983227400e+00 1.4087483220e-01
 699.000 1.2015838600e+00 1.3877572630e-01
 700.000 1.1904833200e+00 1.3785299680e-01
 701.000 1.1596564600e+00 1.3372258000e-01
 702.000 1.1568178800e+00 1.3376374820e-01
 703.000 1.1883998500e+00 1.3940811160e-01
 704.000 1.1923576800e+00 1.3996299740e-01
 705.000 1.1950028500e+00 1.3940513610e-01
 706.000 1.1834616900e+00 1.3821582030e-01
 707.000 1.1677759300e+00 1.3668595890e-01
 708.000 1.2040700200e+00 1.4125645450e-01
 709.000 1.1660731700e+00 1.3744990540e-01
 710.000 1.1873913200e+00 1.3919343570e-01
 711.000 1.1808001500e+00 1.3913850400e-01
 712.000 1.1688103800e+00 1.3836872860e-01
 713.000 1.1600625400e+00 1.3679739380e-01
 714.000 1.1783987700e+00 1.3873307800e-01
 715.000 1.1311102300e+00 1.3232449340e-01
 716.000 1.1543916400e+00 1.3415815730e-01
