    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.180530e-01         4.279240e-05         1.616914e-01         1.551684e-02        -9.994799e-04
   631.338         2.203480e-01         4.369792e-05         1.612334e-01         1.547160e-02        -9.977604e-04
   632.164         2.251060e-01         4.560544e-05         1.611570e-01         1.546289e-02        -1.000235e-03
   632.991         2.199750e-01         4.355010e-05         1.615837e-01         1.550057e-02        -1.006352e-03
   633.817         2.224880e-01         4.455082e-05         1.620308e-01         1.553880e-02        -1.012551e-03
   634.643         2.195450e-01         4.338001e-05         1.621160e-01         1.554233e-02        -1.016441e-03
   635.470         2.281320e-01         4.683979e-05         1.620898e-01         1.553562e-02        -1.019659e-03
   636.296         2.290710e-01         4.722617e-05         1.624709e-01         1.556830e-02        -1.025454e-03
   637.122         2.309080e-01         4.798665e-05         1.633014e-01         1.564469e-02        -1.034135e-03
   637.948         2.305930e-01         4.785582e-05         1.639447e-01         1.570407e-02        -1.041707e-03
   638.775         2.260950e-01         4.600705e-05         1.638062e-01         1.568892e-02        -1.044233e-03
   639.601         2.239250e-01         4.512817e-05         1.630278e-01         1.561230e-02        -1.042319e-03
   640.427         2.253170e-01         4.569098e-05         1.622331e-01         1.553488e-02        -1.039785e-03
   641.253         2.244830e-01         4.535336e-05         1.618230e-01         1.549665e-02        -1.039205e-03
   642.079         2.286030e-01         4.703340e-05         1.617451e-01         1.549333e-02        -1.040407e-03
   642.905         2.201060e-01         4.360199e-05         1.616975e-01         1.549608e-02        -1.041699e-03
   643.732         2.200860e-01         4.359406e-05         1.613103e-01         1.547022e-02        -1.040904e-03
   644.558         2.194010e-01         4.332312e-05         1.603135e-01         1.539179e-02        -1.036444e-03
   645.384         2.225760e-01         4.458607e-05         1.587786e-01         1.526880e-02        -1.028906e-03
   646.210         2.168790e-01         4.233285e-05         1.572095e-01         1.514646e-02        -1.021428e-03
   647.036         2.123480e-01         4.058251e-05         1.561250e-01         1.506720e-02        -1.016965e-03
   647.862         2.178950e-01         4.273041e-05         1.555450e-01         1.502535e-02        -1.015207e-03
   648.688         2.121470e-01         4.050571e-05         1.551506e-01         1.498730e-02        -1.013884e-03
   649.514         2.118600e-01         4.039619e-05         1.549279e-01         1.495625e-02        -1.013172e-03
   650.340         2.166510e-01         4.224389e-05         1.552318e-01         1.497560e-02        -1.016088e-03
   651.166         2.155150e-01         4.180204e-05         1.560722e-01         1.505196e-02        -1.023197e-03
