    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         9.154330e-02         7.542158e-06         1.616914e-01         1.551684e-02        -1.562707e-03
   631.338         9.085760e-02         7.429593e-06         1.612334e-01         1.547160e-02        -1.562487e-03
   632.164         9.053420e-02         7.376797e-06         1.611570e-01         1.546289e-02        -1.564431e-03
   632.991         8.976540e-02         7.252044e-06         1.615837e-01         1.550057e-02        -1.570222e-03
   633.817         9.178670e-02         7.582318e-06         1.620308e-01         1.553880e-02        -1.575729e-03
   634.643         9.173190e-02         7.573267e-06         1.621160e-01         1.554233e-02        -1.577846e-03
   635.470         9.186100e-02         7.594599e-06         1.620898e-01         1.553562e-02        -1.579329e-03
   636.296         9.184640e-02         7.592185e-06         1.624709e-01         1.556830e-02        -1.585109e-03
   637.122         9.217030e-02         7.645828e-06         1.633014e-01         1.564469e-02        -1.595268e-03
   637.948         8.820170e-02         7.001586e-06         1.639447e-01         1.570407e-02        -1.603282e-03
   638.775         9.346880e-02         7.862775e-06         1.638062e-01         1.568892e-02        -1.603014e-03
   639.601         9.495100e-02         8.114123e-06         1.630278e-01         1.561230e-02        -1.595404e-03
   640.427         9.202900e-02         7.622403e-06         1.622331e-01         1.553488e-02        -1.586227e-03
   641.253         8.607080e-02         6.667364e-06         1.618230e-01         1.549665e-02        -1.579585e-03
   642.079         9.046370e-02         7.365313e-06         1.617451e-01         1.549333e-02        -1.575626e-03
   642.905         9.006610e-02         7.300712e-06         1.616975e-01         1.549608e-02        -1.572119e-03
   643.732         8.978580e-02         7.255341e-06         1.613103e-01         1.547022e-02        -1.565923e-03
   644.558         9.118040e-02         7.482479e-06         1.603135e-01         1.539179e-02        -1.554660e-03
   645.384         9.197840e-02         7.614023e-06         1.587786e-01         1.526880e-02        -1.538979e-03
   646.210         8.815990e-02         6.994951e-06         1.572095e-01         1.514646e-02        -1.523219e-03
   647.036         8.775050e-02         6.930135e-06         1.561250e-01         1.506720e-02        -1.511533e-03
   647.862         8.733490e-02         6.864646e-06         1.555450e-01         1.502535e-02        -1.503514e-03
   648.688         8.603270e-02         6.661463e-06         1.551506e-01         1.498730e-02        -1.496244e-03
   649.514         8.691030e-02         6.798060e-06         1.549279e-01         1.495625e-02        -1.490656e-03
   650.340         8.684580e-02         6.787974e-06         1.552318e-01         1.497560e-02        -1.491573e-03
   651.166         8.780550e-02         6.938825e-06         1.560722e-01         1.505196e-02        -1.499722e-03
   651.992         8.833350e-02         7.022527e-06         1.568746e-01         1.512812e-02        -1.509025e-03
   652.818         8.808490e-02         6.983055e-06         1.568582e-01         1.512589e-02        -1.511130e-03
   653.644         8.587300e-02         6.636755e-06         1.551824e-01         1.496534e-02        -1.497526e-03
   654.470         8.468860e-02         6.454943e-06         1.514188e-01         1.460602e-02        -1.463775e-03
   655.296         8.219100e-02         6.079824e-06         1.466969e-01         1.415360e-02        -1.420352e-03
   656.122         7.959580e-02         5.701942e-06         1.437530e-01         1.386785e-02        -1.393508e-03
   656.948         8.046210e-02         5.826735e-06         1.446190e-01         1.394373e-02        -1.403146e-03
   657.774         8.253780e-02         6.131240e-06         1.484756e-01         1.430434e-02        -1.441732e-03
   658.599         8.581640e-02         6.628009e-06         1.527490e-01         1.470437e-02        -1.484507e-03
   659.425         8.719110e-02         6.842059e-06         1.558082e-01         1.498808e-02        -1.515580e-03
