    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.156490e-01         4.185404e-05         2.125124e-01         1.159704e-02        -1.140406e-03
   631.338         2.148130e-01         4.153016e-05         2.119047e-01         1.156333e-02        -1.137911e-03
   632.164         2.118250e-01         4.038285e-05         2.117982e-01         1.155678e-02        -1.140150e-03
   632.991         2.157410e-01         4.188976e-05         2.123464e-01         1.158447e-02        -1.146839e-03
   633.817         2.102920e-01         3.980045e-05         2.129164e-01         1.161215e-02        -1.153886e-03
   634.643         2.133250e-01         4.095680e-05         2.130111e-01         1.161386e-02        -1.158269e-03
   635.470         2.120900e-01         4.048395e-05         2.129617e-01         1.160813e-02        -1.161698e-03
   636.296         2.171430e-01         4.243597e-05         2.134495e-01         1.163192e-02        -1.167987e-03
   637.122         2.186360e-01         4.302153e-05         2.145301e-01         1.168827e-02        -1.177723e-03
   637.948         2.145050e-01         4.141116e-05         2.153671e-01         1.173210e-02        -1.186629e-03
   638.775         2.131990e-01         4.090843e-05         2.151779e-01         1.172065e-02        -1.190241e-03
   639.601         2.150000e-01         4.160250e-05         2.141468e-01         1.166332e-02        -1.188753e-03
   640.427         2.150770e-01         4.163230e-05         2.130954e-01         1.160498e-02        -1.186029e-03
   641.253         2.124020e-01         4.060315e-05         2.125557e-01         1.157561e-02        -1.185072e-03
   642.079         2.186410e-01         4.302350e-05         2.124621e-01         1.157238e-02        -1.186044e-03
   642.905         2.137680e-01         4.112708e-05         2.124196e-01         1.157389e-02        -1.187299e-03
   643.732         2.170250e-01         4.238987e-05         2.119455e-01         1.155420e-02        -1.186420e-03
   644.558         2.084340e-01         3.910026e-05         2.106908e-01         1.149536e-02        -1.181338e-03
   645.384         2.089420e-01         3.929108e-05         2.087528e-01         1.140307e-02        -1.172481e-03
   646.210         2.084600e-01         3.911001e-05         2.067823e-01         1.131084e-02        -1.163580e-03
   647.036         2.091560e-01         3.937161e-05         2.054363e-01         1.125019e-02        -1.158167e-03
   647.862         1.991040e-01         3.567816e-05         2.047160e-01         1.121701e-02        -1.155761e-03
   648.688         2.039830e-01         3.744816e-05         2.041930e-01         1.118678e-02        -1.153752e-03
   649.514         2.055540e-01         3.802720e-05         2.038654e-01         1.116257e-02        -1.152606e-03
   650.340         2.048630e-01         3.777196e-05         2.042308e-01         1.117682e-02        -1.155775e-03
   651.166         2.052220e-01         3.790446e-05         2.053203e-01         1.123395e-02        -1.163610e-03
   651.992         2.063970e-01         3.833975e-05         2.063716e-01         1.129083e-02        -1.171600e-03
   652.818         2.048020e-01         3.774947e-05         2.063468e-01         1.128887e-02        -1.173817e-03
   653.644         2.041930e-01         3.752530e-05         2.041437e-01         1.116831e-02        -1.164160e-03
   654.470         1.991620e-01         3.569895e-05         1.992016e-01         1.089896e-02        -1.139278e-03
   655.296         1.939040e-01         3.383889e-05         1.929962e-01         1.055992e-02        -1.106997e-03
   656.122         1.901970e-01         3.255741e-05         1.891141e-01         1.034533e-02        -1.087347e-03
   656.948         1.914250e-01         3.297918e-05         1.902252e-01         1.040088e-02        -1.095656e-03
   657.774         1.963600e-01         3.470152e-05         1.952598e-01         1.066927e-02        -1.126226e-03
   658.599         2.011650e-01         3.642062e-05         2.008410e-01         1.096744e-02        -1.160304e-03
   659.425         2.052710e-01         3.792257e-05         2.048278e-01         1.117898e-02        -1.186118e-03
   660.251         2.087030e-01         3.920125e-05         2.072031e-01         1.130283e-02        -1.203396e-03
   661.077         2.101710e-01         3.975466e-05         2.086018e-01         1.137383e-02        -1.214934e-03
   661.903         2.112430e-01         4.016124e-05         2.092158e-01         1.140337e-02        -1.221259e-03
   662.728         2.107910e-01         3.998956e-05         2.090295e-01         1.139122e-02        -1.222648e-03
   663.554         2.101380e-01         3.974218e-05         2.083820e-01         1.135549e-02        -1.221904e-03
   664.380         2.092700e-01         3.941454e-05         2.078466e-01         1.132656e-02        -1.222741e-03
   665.206         2.089410e-01         3.929071e-05         2.076436e-01         1.131565e-02        -1.226099e-03
   666.031         2.089220e-01         3.928356e-05         2.075517e-01         1.131017e-02        -1.230029e-03
   666.857         2.086310e-01         3.917420e-05         2.074434e-01         1.130278e-02        -1.233198e-03
   667.683         2.095770e-01         3.953027e-05         2.074728e-01         1.130191e-02        -1.236173e-03
   668.508         2.095550e-01         3.952197e-05         2.076076e-01         1.130669e-02        -1.238939e-03
   669.334         2.087650e-01         3.922454e-05         2.074763e-01         1.129810e-02        -1.239922e-03
  1503.952         2.098970e-02         3.965108e-07         2.219552e-02         6.939921e-04        -9.438809e-04
  1509.148         2.452020e-02         5.411162e-07         2.535096e-02         8.063076e-04        -1.041591e-03
  1514.333         2.578410e-02         5.983378e-07         2.628515e-02         8.517491e-04        -1.047302e-03
  1519.509         2.713980e-02         6.629119e-07         2.779906e-02         9.204153e-04        -1.077448e-03
  1524.675         2.809560e-02         7.104265e-07         2.845624e-02         9.513954e-04        -1.087517e-03
  1529.831         2.830480e-02         7.210455e-07         2.864891e-02         9.751934e-04        -1.081536e-03
  1534.978         2.926630e-02         7.708647e-07         2.940973e-02         1.023536e-03        -1.086061e-03
  1540.114         2.927900e-02         7.715339e-07         2.960470e-02         1.044866e-03        -1.065926e-03
  1545.242         3.055110e-02         8.400327e-07         3.057406e-02         1.096993e-03        -1.076234e-03
  1550.360         3.090970e-02         8.598686e-07         3.055961e-02         1.112890e-03        -1.051324e-03
  1555.468         3.045690e-02         8.348605e-07         3.029189e-02         1.120004e-03        -1.022267e-03
  1560.567         3.080620e-02         8.541198e-07         3.077953e-02         1.147600e-03        -1.017877e-03
  1565.657         3.062470e-02         8.440850e-07         3.011423e-02         1.140336e-03        -9.786858e-04
  1570.738         2.923030e-02         7.689694e-07         2.901785e-02         1.110952e-03        -9.258583e-04
  1575.809         2.848120e-02         7.300609e-07         2.799973e-02         1.078977e-03        -8.807779e-04
  1580.872         2.944180e-02         7.801376e-07         2.944770e-02         1.150968e-03        -9.134154e-04
  1585.926         3.038290e-02         8.308086e-07         2.990601e-02         1.180556e-03        -9.097233e-04
  1590.971         2.934130e-02         7.748207e-07         2.913632e-02         1.161523e-03        -8.695629e-04
  1596.007         3.023640e-02         8.228159e-07         2.972831e-02         1.192901e-03        -8.760014e-04
  1601.035         2.897350e-02         7.555173e-07         2.873602e-02         1.159978e-03        -8.358591e-04
  1606.054         2.922370e-02         7.686222e-07         2.886182e-02         1.167401e-03        -8.298929e-04
  1611.064         2.839220e-02         7.255053e-07         2.838373e-02         1.159563e-03        -8.076997e-04
  1616.066         2.920220e-02         7.674916e-07         2.895861e-02         1.192286e-03        -8.157708e-04
  1621.060         2.965130e-02         7.912796e-07         2.942252e-02         1.212269e-03        -8.191856e-04
  1626.045         3.023290e-02         8.226254e-07         3.016075e-02         1.246520e-03        -8.341360e-04
  1631.023         2.995840e-02         8.077552e-07         2.987219e-02         1.238839e-03        -8.210202e-04
  1635.992         2.932600e-02         7.740128e-07         2.895692e-02         1.210921e-03        -7.941787e-04
  1640.954         2.787190e-02         6.991585e-07         2.766217e-02         1.165823e-03        -7.571207e-04
  1645.907         2.837940e-02         7.248513e-07         2.816573e-02         1.185766e-03        -7.630418e-04
  1650.852         2.803880e-02         7.075569e-07         2.816500e-02         1.188325e-03        -7.846503e-04
  1655.790         2.833820e-02         7.227482e-07         2.830194e-02         1.194843e-03        -7.582454e-04
