  lambda           Irr_dw           Rad_up
 630.512 1.3614372442e+00 2.1612989054e-01
 631.338 1.3567802805e+00 2.1551874542e-01
 632.164 1.3553733379e+00 2.1541615010e-01
 632.991 1.3579081855e+00 2.1597868281e-01
 633.817 1.3604829677e+00 2.1656288492e-01
 634.643 1.3601893386e+00 2.1666360891e-01
 635.470 1.3591446702e+00 2.1661779681e-01
 636.296 1.3615318177e+00 2.1711863574e-01
 637.122 1.3676183589e+00 2.1822246162e-01
 637.948 1.3721396470e+00 2.1907873890e-01
 638.775 1.3702104834e+00 2.1889090858e-01
 639.601 1.3630582723e+00 2.1784617088e-01
 640.427 1.3559548781e+00 2.1678046678e-01
 641.253 1.3523677425e+00 2.1623525930e-01
 642.079 1.3519869086e+00 2.1614438750e-01
 642.905 1.3524334547e+00 2.1610595926e-01
 643.732 1.3509167298e+00 2.1562912737e-01
 644.558 1.3456438545e+00 2.1435931274e-01
 645.384 1.3374186905e+00 2.1239541317e-01
 646.210 1.3297825477e+00 2.1039918344e-01
 647.036 1.3255042782e+00 2.0903767865e-01
 647.862 1.3230029578e+00 2.0831057712e-01
 648.688 1.3188580979e+00 2.0778120370e-01
 649.514 1.3140942942e+00 2.0744785180e-01
 650.340 1.3139738658e+00 2.0781818584e-01
 651.166 1.3198171253e+00 2.0892492560e-01
 651.992 1.3260936686e+00 2.0999224151e-01
 652.818 1.3253061508e+00 2.0996426971e-01
 653.644 1.3106348929e+00 2.0771996238e-01
 654.470 1.2789035537e+00 2.0268919492e-01
 655.296 1.2391278179e+00 1.9637296196e-01
 656.122 1.2135527980e+00 1.9241974264e-01
 656.948 1.2190955255e+00 1.9354620503e-01
 657.774 1.2492468660e+00 1.9866405496e-01
 658.599 1.2828281767e+00 2.0433837233e-01
 659.425 1.3063529298e+00 2.0839150149e-01
 660.251 1.3197453746e+00 2.1080679777e-01
 661.077 1.3271439648e+00 2.1223070629e-01
 661.903 1.3299458149e+00 2.1285817421e-01
 662.728 1.3280976973e+00 2.1267267251e-01
 663.554 1.3235842982e+00 2.1201830280e-01
 664.380 1.3198445948e+00 2.1147805778e-01
 665.206 1.3181852203e+00 2.1127588807e-01
 666.031 1.3172059251e+00 2.1118667706e-01
 666.857 1.3161233155e+00 2.1108078619e-01
 667.683 1.3159445500e+00 2.1111507569e-01
 668.508 1.3165062610e+00 2.1125676352e-01
 669.334 1.3154803684e+00 2.1112793473e-01
1503.952 2.1146499555e-01 2.4431766471e-02
1509.148 2.2986097109e-01 2.7819727363e-02
1514.333 2.3114890545e-01 2.8771117443e-02
1519.509 2.3601793995e-01 3.0357460001e-02
1524.675 2.3628292022e-01 3.1012339434e-02
1529.831 2.3363473138e-01 3.1164423408e-02
1534.978 2.3525178750e-01 3.1936113389e-02
1540.114 2.3266411002e-01 3.2087869929e-02
1545.242 2.3670060719e-01 3.3083092040e-02
1550.360 2.3332172510e-01 3.3013317929e-02
1555.468 2.2896767317e-01 3.2682183816e-02
1560.567 2.3038871210e-01 3.3163787269e-02
1565.657 2.2420375327e-01 3.2410507356e-02
1570.738 2.1568103389e-01 3.1194339864e-02
1575.809 2.0638507035e-01 3.0073439453e-02
1580.872 2.1516784345e-01 3.1602830693e-02
1585.926 2.1573424505e-01 3.2057871658e-02
1590.971 2.0836847641e-01 3.1198546134e-02
1596.007 2.1205864364e-01 3.1809109249e-02
1601.035 2.0481736301e-01 3.0725274109e-02
1606.054 2.0418575878e-01 3.0838388454e-02
1611.064 1.9976251483e-01 3.0311994245e-02
1616.066 2.0221874413e-01 3.0912077399e-02
1621.060 2.0371181881e-01 3.1389893481e-02
1626.045 2.0777119625e-01 3.2163326610e-02
1631.023 2.0551028660e-01 3.1844657827e-02
1635.992 1.9939002959e-01 3.0868956631e-02
1640.954 1.9055317736e-01 2.9486528846e-02
1645.907 1.9334635504e-01 3.0009842577e-02
1650.852 1.9285140148e-01 2.9995105376e-02
1655.790 1.9336145368e-01 3.0143694683e-02
