    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.339960e-01         1.615944e-05         1.311748e-01         1.765698e-02        -1.481835e-03
   631.338         1.295200e-01         1.509789e-05         1.308116e-01         1.760656e-02        -1.480230e-03
   632.164         1.320870e-01         1.570228e-05         1.307565e-01         1.759800e-02        -1.482098e-03
   632.991         1.323690e-01         1.576940e-05         1.311125e-01         1.764201e-02        -1.488813e-03
   633.817         1.299000e-01         1.518661e-05         1.314877e-01         1.768593e-02        -1.495920e-03
   634.643         1.299740e-01         1.520392e-05         1.315692e-01         1.769005e-02        -1.499851e-03
   635.470         1.314560e-01         1.555261e-05         1.315590e-01         1.768307e-02        -1.503021e-03
   636.296         1.312760e-01         1.551005e-05         1.318780e-01         1.772168e-02        -1.510151e-03
   637.122         1.334610e-01         1.603065e-05         1.325602e-01         1.781021e-02        -1.521235e-03
   637.948         1.322650e-01         1.574463e-05         1.330886e-01         1.787885e-02        -1.530334e-03
   638.775         1.354280e-01         1.650667e-05         1.329820e-01         1.786229e-02        -1.532458e-03
   639.601         1.298300e-01         1.517025e-05         1.323568e-01         1.777635e-02        -1.529265e-03
   640.427         1.346190e-01         1.631005e-05         1.317175e-01         1.769063e-02        -1.526816e-03
   641.253         1.351480e-01         1.643848e-05         1.313865e-01         1.764968e-02        -1.529616e-03
   642.079         1.316140e-01         1.559002e-05         1.313189e-01         1.764718e-02        -1.537749e-03
   642.905         1.308070e-01         1.539942e-05         1.312692e-01         1.765015e-02        -1.547732e-03
   643.732         1.313280e-01         1.552234e-05         1.309355e-01         1.762025e-02        -1.554996e-03
   644.558         1.308760e-01         1.541567e-05         1.300949e-01         1.753076e-02        -1.556783e-03
   645.384         1.277660e-01         1.469174e-05         1.288035e-01         1.739049e-02        -1.554053e-03
   646.210         1.260360e-01         1.429657e-05         1.274767e-01         1.725083e-02        -1.550922e-03
   647.036         1.240890e-01         1.385827e-05         1.265503e-01         1.716068e-02        -1.550922e-03
   647.862         1.260260e-01         1.429430e-05         1.260553e-01         1.711415e-02        -1.553359e-03
   648.688         1.252250e-01         1.411317e-05         1.257378e-01         1.707269e-02        -1.555007e-03
   649.514         1.249890e-01         1.406003e-05         1.255767e-01         1.703897e-02        -1.555637e-03
   650.340         1.252970e-01         1.412940e-05         1.258413e-01         1.706179e-02        -1.558435e-03
   651.166         1.255550e-01         1.418765e-05         1.265288e-01         1.714922e-02        -1.563335e-03
   651.992         1.253770e-01         1.414745e-05         1.271774e-01         1.723697e-02        -1.565183e-03
   652.818         1.264560e-01         1.439201e-05         1.271609e-01         1.723590e-02        -1.557738e-03
   653.644         1.260570e-01         1.430133e-05         1.257962e-01         1.705419e-02        -1.534338e-03
   654.470         1.232970e-01         1.368194e-05         1.227345e-01         1.664534e-02        -1.491207e-03
   655.296         1.186660e-01         1.267346e-05         1.188978e-01         1.612998e-02        -1.438572e-03
   656.122         1.160220e-01         1.211499e-05         1.165118e-01         1.580434e-02        -1.402277e-03
   656.948         1.170280e-01         1.232600e-05         1.172250e-01         1.589054e-02        -1.402054e-03
   657.774         1.197520e-01         1.290649e-05         1.203689e-01         1.630136e-02        -1.430331e-03
   658.599         1.237530e-01         1.378332e-05         1.238518e-01         1.675822e-02        -1.462729e-03
   659.425         1.261100e-01         1.431336e-05         1.263500e-01         1.708397e-02        -1.484862e-03
   660.251         1.277170e-01         1.468047e-05         1.278531e-01         1.727614e-02        -1.498583e-03
   661.077         1.285390e-01         1.487005e-05         1.287497e-01         1.738647e-02        -1.509138e-03
   661.903         1.293500e-01         1.505828e-05         1.291517e-01         1.743180e-02        -1.516224e-03
   662.728         1.286820e-01         1.490315e-05         1.290477e-01         1.741278e-02        -1.517609e-03
   663.554         1.285030e-01         1.486172e-05         1.286528e-01         1.735818e-02        -1.515125e-03
   664.380         1.276720e-01         1.467013e-05         1.283280e-01         1.731444e-02        -1.513117e-03
   665.206         1.280220e-01         1.475067e-05         1.282121e-01         1.729841e-02        -1.512837e-03
   666.031         1.286900e-01         1.490500e-05         1.281671e-01         1.729143e-02        -1.512119e-03
   666.857         1.283330e-01         1.482242e-05         1.281127e-01         1.728334e-02        -1.510467e-03
