    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.000930e-01         3.603349e-05         1.616914e-01         1.517250e-02        -1.562707e-03
   631.338         1.906130e-01         3.269998e-05         1.612334e-01         1.512814e-02        -1.562487e-03
   632.164         1.973260e-01         3.504380e-05         1.611570e-01         1.511985e-02        -1.564431e-03
   632.991         2.035560e-01         3.729154e-05         1.615837e-01         1.515681e-02        -1.570222e-03
   633.817         2.009770e-01         3.635258e-05         1.620308e-01         1.519401e-02        -1.575729e-03
   634.643         1.967210e-01         3.482924e-05         1.621160e-01         1.519730e-02        -1.577846e-03
   635.470         1.984400e-01         3.544059e-05         1.620898e-01         1.519108e-02        -1.579329e-03
   636.296         2.033760e-01         3.722562e-05         1.624709e-01         1.522396e-02        -1.585109e-03
   637.122         1.989030e-01         3.560616e-05         1.633014e-01         1.529979e-02        -1.595268e-03
   637.948         2.021070e-01         3.676252e-05         1.639447e-01         1.535883e-02        -1.603282e-03
   638.775         2.036130e-01         3.731243e-05         1.638062e-01         1.534473e-02        -1.603014e-03
   639.601         1.984690e-01         3.545095e-05         1.630278e-01         1.527008e-02        -1.595404e-03
   640.427         2.004590e-01         3.616543e-05         1.622331e-01         1.519385e-02        -1.586227e-03
   641.253         2.012200e-01         3.644054e-05         1.618230e-01         1.515526e-02        -1.579585e-03
   642.079         1.941370e-01         3.392026e-05         1.617451e-01         1.515075e-02        -1.575626e-03
   642.905         1.993850e-01         3.577894e-05         1.616975e-01         1.515255e-02        -1.572119e-03
   643.732         1.970100e-01         3.493165e-05         1.613103e-01         1.512692e-02        -1.565923e-03
   644.558         2.008140e-01         3.629364e-05         1.603135e-01         1.505048e-02        -1.554660e-03
   645.384         1.987310e-01         3.554461e-05         1.587786e-01         1.493086e-02        -1.538979e-03
   646.210         1.934600e-01         3.368409e-05         1.572095e-01         1.481174e-02        -1.523219e-03
   647.036         1.934960e-01         3.369663e-05         1.561250e-01         1.473400e-02        -1.511533e-03
   647.862         1.892820e-01         3.224491e-05         1.555450e-01         1.469198e-02        -1.503514e-03
   648.688         1.907900e-01         3.276074e-05         1.551506e-01         1.465337e-02        -1.496244e-03
   649.514         1.921200e-01         3.321908e-05         1.549279e-01         1.462205e-02        -1.490656e-03
   650.340         1.916190e-01         3.304606e-05         1.552318e-01         1.464075e-02        -1.491573e-03
   651.166         1.912180e-01         3.290789e-05         1.560722e-01         1.471575e-02        -1.499722e-03
   651.992         1.933290e-01         3.363849e-05         1.568746e-01         1.479081e-02        -1.509025e-03
   652.818         1.926730e-01         3.341060e-05         1.568582e-01         1.478914e-02        -1.511130e-03
   653.644         1.909300e-01         3.280884e-05         1.551824e-01         1.463235e-02        -1.497526e-03
   654.470         1.869560e-01         3.145729e-05         1.514188e-01         1.428080e-02        -1.463775e-03
   655.296         1.810540e-01         2.950250e-05         1.466969e-01         1.383794e-02        -1.420352e-03
   656.122         1.778140e-01         2.845604e-05         1.437530e-01         1.355799e-02        -1.393508e-03
   656.948         1.772500e-01         2.827581e-05         1.446190e-01         1.363187e-02        -1.403146e-03
   657.774         1.825240e-01         2.998351e-05         1.484756e-01         1.398457e-02        -1.441732e-03
   658.599         1.880000e-01         3.180960e-05         1.527490e-01         1.437605e-02        -1.484507e-03
   659.425         1.929620e-01         3.351090e-05         1.558082e-01         1.465372e-02        -1.515580e-03
   660.251         1.948150e-01         3.415760e-05         1.576403e-01         1.481666e-02        -1.534668e-03
   661.077         1.967040e-01         3.482322e-05         1.587260e-01         1.491107e-02        -1.546405e-03
   661.903         1.957310e-01         3.447956e-05         1.592076e-01         1.495166e-02        -1.552344e-03
   662.728         1.965380e-01         3.476447e-05         1.590724e-01         1.493726e-02        -1.552608e-03
   663.554         1.954680e-01         3.438697e-05         1.585821e-01         1.489084e-02        -1.549780e-03
   664.380         1.953140e-01         3.433280e-05         1.581775e-01         1.485215e-02        -1.547882e-03
   665.206         1.950950e-01         3.425585e-05         1.580281e-01         1.483651e-02        -1.548256e-03
   666.031         1.949800e-01         3.421548e-05         1.579646e-01         1.482845e-02        -1.549183e-03
   666.857         1.951850e-01         3.428747e-05         1.578892e-01         1.481922e-02        -1.549830e-03
   667.683         1.946800e-01         3.411027e-05         1.579185e-01         1.482005e-02        -1.551431e-03
   668.508         1.957630e-01         3.449084e-05         1.580261e-01         1.482918e-02        -1.553840e-03
   669.334         1.952540e-01         3.431171e-05         1.579270e-01         1.482056e-02        -1.554578e-03
  1503.952         2.454960e-02         5.424146e-07         1.867308e-02         1.288545e-03        -9.517125e-04
  1509.148         2.822240e-02         7.168535e-07         2.128010e-02         1.476908e-03        -1.051121e-03
  1514.333         2.939330e-02         7.775695e-07         2.200592e-02         1.540786e-03        -1.058711e-03
  1519.509         3.129120e-02         8.812253e-07         2.319199e-02         1.648205e-03        -1.089450e-03
  1524.675         3.221740e-02         9.341648e-07         2.371396e-02         1.688569e-03        -1.082148e-03
  1529.831         3.271630e-02         9.633207e-07         2.380482e-02         1.716826e-03        -1.058411e-03
  1534.978         3.362590e-02         1.017631e-06         2.434190e-02         1.786559e-03        -1.063482e-03
  1540.114         3.388870e-02         1.033600e-06         2.445419e-02         1.805327e-03        -1.045700e-03
  1545.242         3.414070e-02         1.049029e-06         2.518705e-02         1.878242e-03        -1.050178e-03
  1550.360         3.443950e-02         1.067471e-06         2.511603e-02         1.888288e-03        -1.021250e-03
  1555.468         3.390020e-02         1.034301e-06         2.482967e-02         1.886910e-03        -9.957566e-04
  1560.567         3.386640e-02         1.032240e-06         2.520133e-02         1.918964e-03        -9.946293e-04
  1565.657         3.325400e-02         9.952457e-07         2.459021e-02         1.892194e-03        -9.595232e-04
  1570.738         3.161200e-02         8.993867e-07         2.365460e-02         1.829469e-03        -9.110862e-04
  1575.809         3.091670e-02         8.602581e-07         2.280209e-02         1.768053e-03        -8.690693e-04
  1580.872         3.231760e-02         9.399845e-07         2.391408e-02         1.877397e-03        -9.061111e-04
  1585.926         3.309420e-02         9.857035e-07         2.424367e-02         1.913888e-03        -9.070123e-04
  1590.971         3.144130e-02         8.896998e-07         2.358218e-02         1.870813e-03        -8.705115e-04
  1596.007         3.235800e-02         9.423361e-07         2.403619e-02         1.912468e-03        -8.796761e-04
  1601.035         3.119670e-02         8.759107e-07         2.321203e-02         1.851573e-03        -8.446939e-04
  1606.054         3.126200e-02         8.795814e-07         2.331448e-02         1.854981e-03        -8.460551e-04
  1611.064         3.060970e-02         8.432584e-07         2.288174e-02         1.836955e-03        -8.189484e-04
  1616.066         3.130820e-02         8.821830e-07         2.330640e-02         1.883911e-03        -8.315445e-04
  1621.060         3.247160e-02         9.489643e-07         2.368116e-02         1.910312e-03        -8.384915e-04
  1626.045         3.268360e-02         9.613959e-07         2.426559e-02         1.961396e-03        -8.571995e-04
  1631.023         3.261500e-02         9.573644e-07         2.402207e-02         1.934526e-03        -8.370436e-04
  1635.992         3.167890e-02         9.031974e-07         2.324334e-02         1.895621e-03        -8.154492e-04
  1640.954         3.019050e-02         8.203197e-07         2.217036e-02         1.827801e-03        -7.795489e-04
  1645.907         3.030060e-02         8.263137e-07         2.259393e-02         1.842685e-03        -7.881968e-04
  1650.852         3.041330e-02         8.324719e-07         2.257124e-02         1.845914e-03        -7.845493e-04
  1655.790         3.035840e-02         8.294692e-07         2.267698e-02         1.856598e-03        -7.873168e-04
