    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.255890e-01         1.419534e-05         1.258141e-01         1.746105e-02        -8.684657e-04
   631.338         1.274870e-01         1.462764e-05         1.254595e-01         1.741073e-02        -8.665170e-04
   632.164         1.281590e-01         1.478226e-05         1.254003e-01         1.740190e-02        -8.687528e-04
   632.991         1.301190e-01         1.523786e-05         1.257361e-01         1.744541e-02        -8.745380e-04
   633.817         1.266780e-01         1.444258e-05         1.260911e-01         1.748919e-02        -8.805472e-04
   634.643         1.303660e-01         1.529576e-05         1.261645e-01         1.749355e-02        -8.846238e-04
   635.470         1.314320e-01         1.554693e-05         1.261495e-01         1.748657e-02        -8.882892e-04
   636.296         1.286530e-01         1.489643e-05         1.264498e-01         1.752462e-02        -8.943922e-04
   637.122         1.317170e-01         1.561443e-05         1.270979e-01         1.761249e-02        -9.029846e-04
   637.948         1.302120e-01         1.525965e-05         1.275983e-01         1.768139e-02        -9.103372e-04
   638.775         1.311080e-01         1.547038e-05         1.274903e-01         1.766607e-02        -9.130337e-04
   639.601         1.303830e-01         1.529975e-05         1.268858e-01         1.758076e-02        -9.117591e-04
   640.427         1.289900e-01         1.497458e-05         1.262687e-01         1.749355e-02        -9.098266e-04
   641.253         1.302740e-01         1.527418e-05         1.259469e-01         1.744972e-02        -9.093724e-04
   642.079         1.278760e-01         1.471704e-05         1.258772e-01         1.744489e-02        -9.103167e-04
   642.905         1.292300e-01         1.503035e-05         1.258233e-01         1.744687e-02        -9.113766e-04
   643.732         1.268450e-01         1.448069e-05         1.254955e-01         1.741689e-02        -9.107153e-04
   644.558         1.286240e-01         1.488972e-05         1.246792e-01         1.732827e-02        -9.068291e-04
   645.384         1.235560e-01         1.373948e-05         1.234279e-01         1.719009e-02        -9.000921e-04
   646.210         1.237920e-01         1.379201e-05         1.221409e-01         1.705302e-02        -8.932522e-04
   647.036         1.229530e-01         1.360570e-05         1.212392e-01         1.696442e-02        -8.889969e-04
   647.862         1.215890e-01         1.330550e-05         1.207559e-01         1.691773e-02        -8.871299e-04
   648.688         1.215800e-01         1.330353e-05         1.204492e-01         1.687538e-02        -8.857284e-04
   649.514         1.215340e-01         1.329346e-05         1.202972e-01         1.684119e-02        -8.850829e-04
   650.340         1.224200e-01         1.348799e-05         1.205541e-01         1.686380e-02        -8.879661e-04
   651.166         1.222820e-01         1.345760e-05         1.212147e-01         1.695044e-02        -8.948838e-04
   651.992         1.243050e-01         1.390656e-05         1.218373e-01         1.703684e-02        -9.022252e-04
   652.818         1.241130e-01         1.386363e-05         1.218226e-01         1.703496e-02        -9.048892e-04
   653.644         1.223700e-01         1.347698e-05         1.205158e-01         1.685455e-02        -8.977821e-04
   654.470         1.192300e-01         1.279421e-05         1.175824e-01         1.644994e-02        -8.784781e-04
   655.296         1.159010e-01         1.208974e-05         1.139069e-01         1.594029e-02        -8.535197e-04
   656.122         1.122220e-01         1.133440e-05         1.116234e-01         1.561849e-02        -8.386911e-04
   656.948         1.142280e-01         1.174323e-05         1.123115e-01         1.570450e-02        -8.457550e-04
   657.774         1.172680e-01         1.237661e-05         1.153298e-01         1.611195e-02        -8.700547e-04
   658.599         1.208830e-01         1.315143e-05         1.186726e-01         1.656427e-02        -8.968184e-04
   659.425         1.231940e-01         1.365909e-05         1.210706e-01         1.688543e-02        -9.167400e-04
   660.251         1.254050e-01         1.415377e-05         1.225131e-01         1.707405e-02        -9.298465e-04
   661.077         1.263750e-01         1.437358e-05         1.233719e-01         1.718335e-02        -9.389766e-04
   661.903         1.266070e-01         1.442640e-05         1.237540e-01         1.723056e-02        -9.449450e-04
