    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.077920e-01         3.885976e-05         1.616914e-01         1.517250e-02        -1.562707e-03
   631.338         2.067660e-01         3.847696e-05         1.612334e-01         1.512814e-02        -1.562487e-03
   632.164         2.089370e-01         3.928920e-05         1.611570e-01         1.511985e-02        -1.564431e-03
   632.991         2.121820e-01         4.051908e-05         1.615837e-01         1.515681e-02        -1.570222e-03
   633.817         2.095810e-01         3.953178e-05         1.620308e-01         1.519401e-02        -1.575729e-03
   634.643         2.148820e-01         4.155685e-05         1.621160e-01         1.519730e-02        -1.577846e-03
   635.470         2.134430e-01         4.100212e-05         1.620898e-01         1.519108e-02        -1.579329e-03
   636.296         2.132960e-01         4.094567e-05         1.624709e-01         1.522396e-02        -1.585109e-03
   637.122         2.153630e-01         4.174310e-05         1.633014e-01         1.529979e-02        -1.595268e-03
   637.948         2.083060e-01         3.905225e-05         1.639447e-01         1.535883e-02        -1.603282e-03
   638.775         2.166860e-01         4.225754e-05         1.638062e-01         1.534473e-02        -1.603014e-03
   639.601         2.137740e-01         4.112939e-05         1.630278e-01         1.527008e-02        -1.595404e-03
   640.427         2.124090e-01         4.060582e-05         1.622331e-01         1.519385e-02        -1.586227e-03
   641.253         2.086060e-01         3.916482e-05         1.618230e-01         1.515526e-02        -1.579585e-03
   642.079         2.117270e-01         4.034549e-05         1.617451e-01         1.515075e-02        -1.575626e-03
   642.905         2.155770e-01         4.182610e-05         1.616975e-01         1.515255e-02        -1.572119e-03
   643.732         2.098270e-01         3.962463e-05         1.613103e-01         1.512692e-02        -1.565923e-03
   644.558         2.158840e-01         4.194531e-05         1.603135e-01         1.505048e-02        -1.554660e-03
   645.384         2.041510e-01         3.750987e-05         1.587786e-01         1.493086e-02        -1.538979e-03
   646.210         2.067720e-01         3.847919e-05         1.572095e-01         1.481174e-02        -1.523219e-03
   647.036         2.026990e-01         3.697820e-05         1.561250e-01         1.473400e-02        -1.511533e-03
   647.862         2.023470e-01         3.684988e-05         1.555450e-01         1.469198e-02        -1.503514e-03
   648.688         2.007720e-01         3.627846e-05         1.551506e-01         1.465337e-02        -1.496244e-03
   649.514         2.027590e-01         3.700009e-05         1.549279e-01         1.462205e-02        -1.490656e-03
   650.340         2.010780e-01         3.638913e-05         1.552318e-01         1.464075e-02        -1.491573e-03
   651.166         2.029330e-01         3.706362e-05         1.560722e-01         1.471575e-02        -1.499722e-03
   651.992         2.032640e-01         3.718463e-05         1.568746e-01         1.479081e-02        -1.509025e-03
   652.818         2.045450e-01         3.765479e-05         1.568582e-01         1.478914e-02        -1.511130e-03
   653.644         2.007580e-01         3.627340e-05         1.551824e-01         1.463235e-02        -1.497526e-03
   654.470         1.974150e-01         3.507541e-05         1.514188e-01         1.428080e-02        -1.463775e-03
   655.296         1.923940e-01         3.331391e-05         1.466969e-01         1.383794e-02        -1.420352e-03
   656.122         1.874320e-01         3.161768e-05         1.437530e-01         1.355799e-02        -1.393508e-03
   656.948         1.897760e-01         3.241344e-05         1.446190e-01         1.363187e-02        -1.403146e-03
   657.774         1.942880e-01         3.397304e-05         1.484756e-01         1.398457e-02        -1.441732e-03
   658.599         1.989340e-01         3.561726e-05         1.527490e-01         1.437605e-02        -1.484507e-03
   659.425         2.028900e-01         3.704792e-05         1.558082e-01         1.465372e-02        -1.515580e-03
   660.251         2.058870e-01         3.815051e-05         1.576403e-01         1.481666e-02        -1.534668e-03
   661.077         2.067740e-01         3.847994e-05         1.587260e-01         1.491107e-02        -1.546405e-03
   661.903         2.076580e-01         3.880966e-05         1.592076e-01         1.495166e-02        -1.552344e-03
   662.728         2.083890e-01         3.908338e-05         1.590724e-01         1.493726e-02        -1.552608e-03
   663.554         2.084820e-01         3.911827e-05         1.585821e-01         1.489084e-02        -1.549780e-03
   664.380         2.061930e-01         3.826400e-05         1.581775e-01         1.485215e-02        -1.547882e-03
   665.206         2.071820e-01         3.863194e-05         1.580281e-01         1.483651e-02        -1.548256e-03
   666.031         2.063830e-01         3.833455e-05         1.579646e-01         1.482845e-02        -1.549183e-03
   666.857         2.060290e-01         3.820315e-05         1.578892e-01         1.481922e-02        -1.549830e-03
   667.683         2.052000e-01         3.789634e-05         1.579185e-01         1.482005e-02        -1.551431e-03
   668.508         2.069050e-01         3.852871e-05         1.580261e-01         1.482918e-02        -1.553840e-03
   669.334         2.071180e-01         3.860808e-05         1.579270e-01         1.482056e-02        -1.554578e-03
  1503.952         1.949260e-02         3.419653e-07         1.867308e-02         1.288545e-03        -9.517125e-04
  1509.148         2.242180e-02         4.524634e-07         2.128010e-02         1.476908e-03        -1.051121e-03
  1514.333         2.423210e-02         5.284752e-07         2.200592e-02         1.540786e-03        -1.058711e-03
  1519.509         2.540810e-02         5.810144e-07         2.319199e-02         1.648205e-03        -1.089450e-03
  1524.675         2.656880e-02         6.353110e-07         2.371396e-02         1.688569e-03        -1.082148e-03
  1529.831         2.659060e-02         6.363540e-07         2.380482e-02         1.716826e-03        -1.058411e-03
  1534.978         2.716320e-02         6.640555e-07         2.434190e-02         1.786559e-03        -1.063482e-03
  1540.114         2.776270e-02         6.936908e-07         2.445419e-02         1.805327e-03        -1.045700e-03
  1545.242         2.873800e-02         7.432854e-07         2.518705e-02         1.878242e-03        -1.050178e-03
  1550.360         2.866970e-02         7.397565e-07         2.511603e-02         1.888288e-03        -1.021250e-03
  1555.468         2.833270e-02         7.224677e-07         2.482967e-02         1.886910e-03        -9.957566e-04
  1560.567         2.934040e-02         7.747732e-07         2.520133e-02         1.918964e-03        -9.946293e-04
  1565.657         2.818750e-02         7.150816e-07         2.459021e-02         1.892194e-03        -9.595232e-04
