    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.228660e-01         1.358645e-05         1.246944e-01         1.716435e-02        -9.394111e-04
   631.338         1.277190e-01         1.468093e-05         1.243427e-01         1.711428e-02        -9.370224e-04
   632.164         1.227500e-01         1.356081e-05         1.242831e-01         1.710489e-02        -9.368258e-04
   632.991         1.240890e-01         1.385827e-05         1.246152e-01         1.714721e-02        -9.395318e-04
   633.817         1.263890e-01         1.437676e-05         1.249662e-01         1.719040e-02        -9.423932e-04
   634.643         1.262510e-01         1.434538e-05         1.250381e-01         1.719531e-02        -9.432065e-04
   635.470         1.274210e-01         1.461250e-05         1.250224e-01         1.718895e-02        -9.433580e-04
   636.296         1.292450e-01         1.503384e-05         1.253192e-01         1.722627e-02        -9.458266e-04
   637.122         1.284220e-01         1.484299e-05         1.259606e-01         1.731198e-02        -9.509081e-04
   637.948         1.290970e-01         1.499943e-05         1.264554e-01         1.737865e-02        -9.549514e-04
   638.775         1.257170e-01         1.422429e-05         1.263473e-01         1.736243e-02        -9.544899e-04
   639.601         1.275250e-01         1.463636e-05         1.257476e-01         1.727765e-02        -9.503203e-04
   640.427         1.296280e-01         1.512308e-05         1.251354e-01         1.719151e-02        -9.460839e-04
   641.253         1.294900e-01         1.509089e-05         1.248159e-01         1.714854e-02        -9.441661e-04
   642.079         1.252830e-01         1.412625e-05         1.247459e-01         1.714436e-02        -9.443334e-04
   642.905         1.284450e-01         1.484831e-05         1.246914e-01         1.714728e-02        -9.449317e-04
   643.732         1.251140e-01         1.408816e-05         1.243650e-01         1.711883e-02        -9.439347e-04
   644.558         1.289990e-01         1.497667e-05         1.235539e-01         1.703213e-02        -9.398291e-04
   645.384         1.207960e-01         1.313251e-05         1.223108e-01         1.689577e-02        -9.329438e-04
   646.210         1.208510e-01         1.314447e-05         1.210321e-01         1.675991e-02        -9.259288e-04
   647.036         1.211560e-01         1.321090e-05         1.201357e-01         1.667175e-02        -9.214102e-04
