    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.817020e-01         2.971406e-05         1.850741e-01         1.307078e-02        -1.027466e-03
   631.338         1.876420e-01         3.168857e-05         1.845441e-01         1.303281e-02        -1.024525e-03
   632.164         1.843380e-01         3.058245e-05         1.844493e-01         1.302568e-02        -1.023635e-03
   632.991         1.817370e-01         2.972550e-05         1.849267e-01         1.305795e-02        -1.025720e-03
   633.817         1.852450e-01         3.088414e-05         1.854249e-01         1.309080e-02        -1.028280e-03
   634.643         1.879930e-01         3.180723e-05         1.855092e-01         1.309373e-02        -1.029319e-03
   635.470         1.889690e-01         3.213835e-05         1.854671e-01         1.308696e-02        -1.030094e-03
   636.296         1.852830e-01         3.089681e-05         1.858921e-01         1.311323e-02        -1.032976e-03
   637.122         1.876590e-01         3.169431e-05         1.868322e-01         1.317738e-02        -1.037843e-03
   637.948         1.859930e-01         3.113406e-05         1.875594e-01         1.322785e-02        -1.041319e-03
   638.775         1.885370e-01         3.199158e-05         1.873930e-01         1.321458e-02        -1.040186e-03
   639.601         1.833890e-01         3.026837e-05         1.864951e-01         1.314775e-02        -1.034636e-03
   640.427         1.890140e-01         3.215366e-05         1.855807e-01         1.307925e-02        -1.027150e-03
   641.253         1.900950e-01         3.252250e-05         1.851109e-01         1.304466e-02        -1.019284e-03
   642.079         1.870490e-01         3.148860e-05         1.850267e-01         1.304200e-02        -1.010937e-03
   642.905         1.849090e-01         3.077220e-05         1.849827e-01         1.304679e-02        -1.001564e-03
   643.732         1.850420e-01         3.081649e-05         1.845571e-01         1.302785e-02        -9.905138e-04
   644.558         1.894820e-01         3.231309e-05         1.834434e-01         1.296298e-02        -9.771720e-04
   645.384         1.840290e-01         3.048001e-05         1.817248e-01         1.285851e-02        -9.618935e-04
   646.210         1.786660e-01         2.872939e-05         1.799727e-01         1.275335e-02        -9.468750e-04
   647.036         1.778060e-01         2.845348e-05         1.787694e-01         1.268413e-02        -9.343648e-04
   647.862         1.788390e-01         2.878505e-05         1.781263e-01         1.264662e-02        -9.241541e-04
   648.688         1.712990e-01         2.640901e-05         1.776737e-01         1.261286e-02        -9.147678e-04
   649.514         1.748750e-01         2.752314e-05         1.774026e-01         1.258564e-02        -9.071924e-04
   650.340         1.777160e-01         2.842468e-05         1.777325e-01         1.260134e-02        -9.047666e-04
   651.166         1.792870e-01         2.892945e-05         1.786828e-01         1.266543e-02        -9.081748e-04
   651.992         1.777690e-01         2.844164e-05         1.795935e-01         1.272986e-02        -9.135899e-04
   652.818         1.779280e-01         2.849254e-05         1.795667e-01         1.272845e-02        -9.154480e-04
   653.644         1.744540e-01         2.739078e-05         1.776424e-01         1.259330e-02        -9.081367e-04
   654.470         1.720080e-01         2.662808e-05         1.733316e-01         1.229023e-02        -8.887881e-04
   655.296         1.662630e-01         2.487905e-05         1.679229e-01         1.190854e-02        -8.635475e-04
   656.122         1.639930e-01         2.420433e-05         1.645421e-01         1.166717e-02        -8.478974e-04
   656.948         1.651450e-01         2.454558e-05         1.655136e-01         1.173040e-02        -8.536096e-04
   657.774         1.687030e-01         2.561463e-05         1.699032e-01         1.203362e-02        -8.764223e-04
   658.599         1.737270e-01         2.716296e-05         1.747690e-01         1.237001e-02        -9.020991e-04
   659.425         1.769710e-01         2.818686e-05         1.782461e-01         1.260786e-02        -9.215930e-04
   660.251         1.795240e-01         2.900598e-05         1.803196e-01         1.274631e-02        -9.346208e-04
   661.077         1.819260e-01         2.978736e-05         1.815409e-01         1.282587e-02        -9.431457e-04
   661.903         1.820840e-01         2.983912e-05         1.820750e-01         1.286002e-02        -9.471998e-04
   662.728         1.822160e-01         2.988240e-05         1.819082e-01         1.284776e-02        -9.469322e-04
   663.554         1.815140e-01         2.965260e-05         1.813376e-01         1.280819e-02        -9.448331e-04
   664.380         1.809860e-01         2.948034e-05         1.808649e-01         1.277495e-02        -9.438454e-04
   665.206         1.809100e-01         2.945559e-05         1.806826e-01         1.276123e-02        -9.444852e-04
   666.031         1.796160e-01         2.903572e-05         1.805979e-01         1.275416e-02        -9.454551e-04
   666.857         1.807500e-01         2.940351e-05         1.804993e-01         1.274627e-02        -9.466702e-04
   667.683         1.808200e-01         2.942629e-05         1.805206e-01         1.274615e-02        -9.494134e-04
   668.508         1.802540e-01         2.924235e-05         1.806329e-01         1.275145e-02        -9.529177e-04
   669.334         1.811550e-01         2.953542e-05         1.805123e-01         1.274083e-02        -9.538229e-04
  1503.952         1.678050e-02         2.534267e-07         1.751324e-02         7.197090e-04        -6.137630e-04
  1509.148         1.944470e-02         3.402867e-07         2.010068e-02         8.403045e-04        -6.792072e-04
  1514.333         2.078270e-02         3.887286e-07         2.092162e-02         8.916564e-04        -6.847009e-04
  1519.509         2.169250e-02         4.235081e-07         2.219440e-02         9.694124e-04        -7.047134e-04
  1524.675         2.255850e-02         4.579973e-07         2.277834e-02         1.004580e-03        -7.064777e-04
  1529.831         2.324920e-02         4.864728e-07         2.296982e-02         1.033988e-03        -6.969396e-04
  1534.978         2.365420e-02         5.035691e-07         2.362241e-02         1.090920e-03        -6.989689e-04
  1540.114         2.377930e-02         5.089096e-07         2.384541e-02         1.117022e-03        -6.867452e-04
  1545.242         2.501660e-02         5.632472e-07         2.467806e-02         1.176603e-03        -6.931541e-04
  1550.360         2.518960e-02         5.710644e-07         2.471984e-02         1.197049e-03        -6.771618e-04
  1555.468         2.509560e-02         5.668102e-07         2.454002e-02         1.208353e-03        -6.595737e-04
  1560.567         2.526230e-02         5.743654e-07         2.498939e-02         1.240635e-03        -6.579362e-04
  1565.657         2.461910e-02         5.454901e-07         2.447868e-02         1.235780e-03        -6.301204e-04
  1570.738         2.413350e-02         5.241832e-07         2.362567e-02         1.205998e-03        -5.948059e-04
