    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.156490e-01         4.185404e-05         2.133426e-01         1.146290e-02        -1.150467e-03
   631.338         2.148130e-01         4.153016e-05         2.127324e-01         1.142921e-02        -1.146293e-03
   632.164         2.118250e-01         4.038285e-05         2.126251e-01         1.142321e-02        -1.146782e-03
   632.991         2.157410e-01         4.188976e-05         2.131749e-01         1.145166e-02        -1.151951e-03
   633.817         2.102920e-01         3.980045e-05         2.137463e-01         1.147983e-02        -1.157842e-03
   634.643         2.133250e-01         4.095680e-05         2.138406e-01         1.148183e-02        -1.161777e-03
   635.470         2.120900e-01         4.048395e-05         2.137902e-01         1.147665e-02        -1.165476e-03
   636.296         2.171430e-01         4.243597e-05         2.142792e-01         1.150120e-02        -1.172234e-03
   637.122         2.186360e-01         4.302153e-05         2.153631e-01         1.155782e-02        -1.182348e-03
   637.948         2.145050e-01         4.141116e-05         2.162026e-01         1.160078e-02        -1.191878e-03
   638.775         2.131990e-01         4.090843e-05         2.160116e-01         1.158764e-02        -1.196959e-03
   639.601         2.150000e-01         4.160250e-05         2.149754e-01         1.152891e-02        -1.197943e-03
   640.427         2.150770e-01         4.163230e-05         2.139190e-01         1.147004e-02        -1.197891e-03
   641.253         2.124020e-01         4.060315e-05         2.133766e-01         1.144065e-02        -1.198335e-03
   642.079         2.186410e-01         4.302350e-05         2.132827e-01         1.143763e-02        -1.198657e-03
   642.905         2.137680e-01         4.112708e-05         2.132403e-01         1.143974e-02        -1.198113e-03
   643.732         2.170250e-01         4.238987e-05         2.127647e-01         1.142100e-02        -1.195817e-03
   644.558         2.084340e-01         3.910026e-05         2.115059e-01         1.136320e-02        -1.189953e-03
   645.384         2.089420e-01         3.929108e-05         2.095613e-01         1.127219e-02        -1.179971e-03
   646.210         2.084600e-01         3.911001e-05         2.075843e-01         1.118134e-02        -1.169371e-03
   647.036         2.091560e-01         3.937161e-05         2.062340e-01         1.112176e-02        -1.162913e-03
   647.862         1.991040e-01         3.567816e-05         2.055113e-01         1.108917e-02        -1.161175e-03
   648.688         2.039830e-01         3.744816e-05         2.049860e-01         1.105927e-02        -1.160819e-03
   649.514         2.055540e-01         3.802720e-05         2.046564e-01         1.103518e-02        -1.160393e-03
   650.340         2.048630e-01         3.777196e-05         2.050225e-01         1.104906e-02        -1.162654e-03
   651.166         2.052220e-01         3.790446e-05         2.061156e-01         1.110500e-02        -1.169447e-03
   651.992         2.063970e-01         3.833975e-05         2.071704e-01         1.116026e-02        -1.177815e-03
   652.818         2.048020e-01         3.774947e-05         2.071450e-01         1.115751e-02        -1.181299e-03
   653.644         2.041930e-01         3.752530e-05         2.049328e-01         1.103817e-02        -1.172159e-03
   654.470         1.991620e-01         3.569895e-05         1.999713e-01         1.077226e-02        -1.146603e-03
   655.296         1.939040e-01         3.383889e-05         1.937416e-01         1.043777e-02        -1.113317e-03
   656.122         1.901970e-01         3.255741e-05         1.898440e-01         1.022668e-02        -1.093054e-03
   656.948         1.914250e-01         3.297918e-05         1.909588e-01         1.028279e-02        -1.101339e-03
   657.774         1.963600e-01         3.470152e-05         1.960120e-01         1.054873e-02        -1.132617e-03
   658.599         2.011650e-01         3.642062e-05         2.016139e-01         1.084286e-02        -1.168045e-03
   659.425         2.052710e-01         3.792257e-05         2.056150e-01         1.105044e-02        -1.195150e-03
   660.251         2.087030e-01         3.920125e-05         2.079984e-01         1.117170e-02        -1.212995e-03
   661.077         2.101710e-01         3.975466e-05         2.094015e-01         1.124231e-02        -1.224394e-03
   661.903         2.112430e-01         4.016124e-05         2.100171e-01         1.127377e-02        -1.230078e-03
   662.728         2.107910e-01         3.998956e-05         2.098296e-01         1.126501e-02        -1.230212e-03
   663.554         2.101380e-01         3.974218e-05         2.091791e-01         1.123228e-02        -1.227531e-03
   664.380         2.092700e-01         3.941454e-05         2.086410e-01         1.120418e-02        -1.226221e-03
   665.206         2.089410e-01         3.929071e-05         2.084364e-01         1.119181e-02        -1.228095e-03
   666.031         2.089220e-01         3.928356e-05         2.083432e-01         1.118384e-02        -1.231836e-03
   666.857         2.086310e-01         3.917420e-05         2.082337e-01         1.117415e-02        -1.236452e-03
   667.683         2.095770e-01         3.953027e-05         2.082625e-01         1.117196e-02        -1.242475e-03
   668.508         2.095550e-01         3.952197e-05         2.083973e-01         1.117683e-02        -1.248668e-03
   669.334         2.087650e-01         3.922454e-05         2.082652e-01         1.116949e-02        -1.251614e-03
  1503.952         2.098970e-02         3.965108e-07         2.210370e-02         6.695540e-04        -9.524380e-04
  1509.148         2.452020e-02         5.411162e-07         2.525317e-02         7.786661e-04        -1.050715e-03
  1514.333         2.578410e-02         5.983378e-07         2.619043e-02         8.236956e-04        -1.056454e-03
  1519.509         2.713980e-02         6.629119e-07         2.770545e-02         8.904461e-04        -1.087096e-03
  1524.675         2.809560e-02         7.104265e-07         2.836368e-02         9.211024e-04        -1.097226e-03
  1529.831         2.830480e-02         7.210455e-07         2.855948e-02         9.449035e-04        -1.090698e-03
  1534.978         2.926630e-02         7.708647e-07         2.932371e-02         9.923063e-04        -1.095321e-03
  1540.114         2.927900e-02         7.715339e-07         2.952378e-02         1.013489e-03        -1.075499e-03
  1545.242         3.055110e-02         8.400327e-07         3.049610e-02         1.065030e-03        -1.085730e-03
  1550.360         3.090970e-02         8.598686e-07         3.048697e-02         1.080985e-03        -1.060591e-03
  1555.468         3.045690e-02         8.348605e-07         3.022462e-02         1.088322e-03        -1.030882e-03
  1560.567         3.080620e-02         8.541198e-07         3.071537e-02         1.115881e-03        -1.026941e-03
  1565.657         3.062470e-02         8.440850e-07         3.005575e-02         1.109509e-03        -9.876563e-04
  1570.738         2.923030e-02         7.689694e-07         2.896537e-02         1.081889e-03        -9.340888e-04
  1575.809         2.848120e-02         7.300609e-07         2.795180e-02         1.051116e-03        -8.878213e-04
  1580.872         2.944180e-02         7.801376e-07         2.940072e-02         1.121285e-03        -9.213987e-04
  1585.926         3.038290e-02         8.308086e-07         2.986225e-02         1.151244e-03        -9.175438e-04
  1590.971         2.934130e-02         7.748207e-07         2.909737e-02         1.133004e-03        -8.773784e-04
  1596.007         3.023640e-02         8.228159e-07         2.969106e-02         1.164356e-03        -8.842133e-04
  1601.035         2.897350e-02         7.555173e-07         2.870247e-02         1.132380e-03        -8.433295e-04
  1606.054         2.922370e-02         7.686222e-07         2.882984e-02         1.139795e-03        -8.372496e-04
  1611.064         2.839220e-02         7.255053e-07         2.835469e-02         1.132467e-03        -8.145072e-04
  1616.066         2.920220e-02         7.674916e-07         2.893118e-02         1.164900e-03        -8.231506e-04
  1621.060         2.965130e-02         7.912796e-07         2.939628e-02         1.185168e-03        -8.276075e-04
  1626.045         3.023290e-02         8.226254e-07         3.013490e-02         1.217887e-03        -8.421422e-04
  1631.023         2.995840e-02         8.077552e-07         2.984800e-02         1.210530e-03        -8.281360e-04
  1635.992         2.932600e-02         7.740128e-07         2.893443e-02         1.183003e-03        -8.009599e-04
  1640.954         2.787190e-02         6.991585e-07         2.764169e-02         1.138727e-03        -7.617481e-04
  1645.907         2.837940e-02         7.248513e-07         2.814593e-02         1.158223e-03        -7.657870e-04
  1650.852         2.803880e-02         7.075569e-07         2.814066e-02         1.161373e-03        -7.540462e-04
  1655.790         2.833820e-02         7.227482e-07         2.828405e-02         1.170194e-03        -8.017060e-04
