    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.339960e-01         1.615944e-05         1.317575e-01         1.751796e-02        -1.544824e-03
   631.338         1.295200e-01         1.509789e-05         1.313919e-01         1.746887e-02        -1.545525e-03
   632.164         1.320870e-01         1.570228e-05         1.313356e-01         1.746199e-02        -1.549733e-03
   632.991         1.323690e-01         1.576940e-05         1.316924e-01         1.750733e-02        -1.557866e-03
   633.817         1.299000e-01         1.518661e-05         1.320684e-01         1.755198e-02        -1.565243e-03
   634.643         1.299740e-01         1.520392e-05         1.321495e-01         1.755597e-02        -1.568582e-03
   635.470         1.314560e-01         1.555261e-05         1.321385e-01         1.754785e-02        -1.570525e-03
   636.296         1.312760e-01         1.551005e-05         1.324584e-01         1.758479e-02        -1.576209e-03
   637.122         1.334610e-01         1.603065e-05         1.331429e-01         1.767200e-02        -1.586271e-03
   637.948         1.322650e-01         1.574463e-05         1.336730e-01         1.774078e-02        -1.595013e-03
   638.775         1.354280e-01         1.650667e-05         1.335652e-01         1.772616e-02        -1.597233e-03
   639.601         1.298300e-01         1.517025e-05         1.329362e-01         1.764263e-02        -1.594513e-03
   640.427         1.346190e-01         1.631005e-05         1.322930e-01         1.755800e-02        -1.592878e-03
   641.253         1.351480e-01         1.643848e-05         1.319590e-01         1.751661e-02        -1.596166e-03
   642.079         1.316140e-01         1.559002e-05         1.318898e-01         1.751339e-02        -1.603715e-03
   642.905         1.308070e-01         1.539942e-05         1.318385e-01         1.751618e-02        -1.612469e-03
   643.732         1.313280e-01         1.552234e-05         1.315022e-01         1.748597e-02        -1.618910e-03
   644.558         1.308760e-01         1.541567e-05         1.306570e-01         1.739513e-02        -1.620335e-03
   645.384         1.277660e-01         1.469174e-05         1.293594e-01         1.725279e-02        -1.617143e-03
   646.210         1.260360e-01         1.429657e-05         1.280264e-01         1.711168e-02        -1.613897e-03
   647.036         1.240890e-01         1.385827e-05         1.270954e-01         1.702134e-02        -1.615069e-03
   647.862         1.260260e-01         1.429430e-05         1.265971e-01         1.697525e-02        -1.619598e-03
   648.688         1.252250e-01         1.411317e-05         1.262767e-01         1.693411e-02        -1.622960e-03
   649.514         1.249890e-01         1.406003e-05         1.261137e-01         1.690050e-02        -1.624495e-03
   650.340         1.252970e-01         1.412940e-05         1.263789e-01         1.692336e-02        -1.627968e-03
   651.166         1.255550e-01         1.418765e-05         1.270699e-01         1.701036e-02        -1.633657e-03
   651.992         1.253770e-01         1.414745e-05         1.277225e-01         1.709700e-02        -1.635885e-03
   652.818         1.264560e-01         1.439201e-05         1.277074e-01         1.709490e-02        -1.627442e-03
   653.644         1.260570e-01         1.430133e-05         1.263384e-01         1.691402e-02        -1.601093e-03
   654.470         1.232970e-01         1.368194e-05         1.232653e-01         1.650911e-02        -1.553544e-03
   655.296         1.186660e-01         1.267346e-05         1.194137e-01         1.599964e-02        -1.496646e-03
