    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.731640e-01         2.698719e-05         1.743749e-01         1.571700e-02        -3.925381e-03
   631.338         1.675330e-01         2.526058e-05         1.738934e-01         1.567111e-02        -3.916484e-03
   632.164         1.675400e-01         2.526269e-05         1.738207e-01         1.566223e-02        -3.916657e-03
   632.991         1.700360e-01         2.602102e-05         1.742877e-01         1.570037e-02        -3.928598e-03
   633.817         1.704870e-01         2.615924e-05         1.747749e-01         1.573904e-02        -3.940611e-03
   634.643         1.742040e-01         2.731233e-05         1.748717e-01         1.574270e-02        -3.943559e-03
   635.470         1.741680e-01         2.730104e-05         1.748490e-01         1.573645e-02        -3.943660e-03
   636.296         1.710010e-01         2.631721e-05         1.752665e-01         1.577059e-02        -3.953817e-03
   637.122         1.733580e-01         2.704770e-05         1.761694e-01         1.584904e-02        -3.975407e-03
   637.948         1.746890e-01         2.746462e-05         1.768712e-01         1.590998e-02        -3.993108e-03
   638.775         1.737490e-01         2.716984e-05         1.767305e-01         1.589531e-02        -3.992385e-03
   639.601         1.656200e-01         2.468699e-05         1.759002e-01         1.581836e-02        -3.976641e-03
   640.427         1.711180e-01         2.635323e-05         1.750546e-01         1.574025e-02        -3.961400e-03
   641.253         1.713160e-01         2.641425e-05         1.746276e-01         1.570117e-02        -3.956939e-03
   642.079         1.711780e-01         2.637172e-05         1.745630e-01         1.569703e-02        -3.962070e-03
   642.905         1.685910e-01         2.558063e-05         1.745345e-01         1.569923e-02        -3.969044e-03
   643.732         1.749220e-01         2.753794e-05         1.741437e-01         1.567306e-02        -3.968776e-03
   644.558         1.640180e-01         2.421171e-05         1.731002e-01         1.559424e-02        -3.955320e-03
   645.384         1.639330e-01         2.418663e-05         1.714819e-01         1.547055e-02        -3.930928e-03
   646.210         1.634580e-01         2.404667e-05         1.698299e-01         1.534737e-02        -3.906983e-03
   647.036         1.626420e-01         2.380718e-05         1.686978e-01         1.526732e-02        -3.893831e-03
   647.862         1.619110e-01         2.359365e-05         1.681001e-01         1.522456e-02        -3.889454e-03
   648.688         1.627740e-01         2.384584e-05         1.676897e-01         1.518538e-02        -3.885092e-03
   649.514         1.638460e-01         2.416096e-05         1.674561e-01         1.515362e-02        -3.882117e-03
   650.340         1.651440e-01         2.454529e-05         1.677910e-01         1.517352e-02        -3.892344e-03
   651.166         1.622400e-01         2.368964e-05         1.687099e-01         1.525154e-02        -3.917516e-03
   651.992         1.643240e-01         2.430214e-05         1.695902e-01         1.532937e-02        -3.942479e-03
   652.818         1.650420e-01         2.451498e-05         1.695853e-01         1.532744e-02        -3.946693e-03
   653.644         1.633160e-01         2.400490e-05         1.677871e-01         1.516461e-02        -3.909282e-03
   654.470         1.592030e-01         2.281104e-05         1.637331e-01         1.479994e-02        -3.819690e-03
   655.296         1.543890e-01         2.145237e-05         1.586417e-01         1.434082e-02        -3.705680e-03
   656.122         1.511700e-01         2.056713e-05         1.554688e-01         1.405079e-02        -3.635444e-03
   656.948         1.525590e-01         2.094682e-05         1.564111e-01         1.412765e-02        -3.660051e-03
   657.774         1.564200e-01         2.202049e-05         1.605851e-01         1.449357e-02        -3.759187e-03
   658.599         1.617000e-01         2.353220e-05         1.652096e-01         1.489984e-02        -3.868532e-03
   659.425         1.643580e-01         2.431220e-05         1.685222e-01         1.518829e-02        -3.947416e-03
   660.251         1.667660e-01         2.502981e-05         1.705088e-01         1.535747e-02        -3.995592e-03
   661.077         1.669160e-01         2.507486e-05         1.716899e-01         1.545503e-02        -4.025306e-03
   661.903         1.680160e-01         2.540644e-05         1.722203e-01         1.549658e-02        -4.040489e-03
   662.728         1.682100e-01         2.546514e-05         1.720864e-01         1.548152e-02        -4.040896e-03
   663.554         1.678990e-01         2.537107e-05         1.715698e-01         1.543378e-02        -4.032760e-03
   664.380         1.666050e-01         2.498150e-05         1.711460e-01         1.539424e-02        -4.026902e-03
   665.206         1.670840e-01         2.512536e-05         1.709975e-01         1.537860e-02        -4.027628e-03
