  lambda             Irr_dw             Rad_up
 550.000   1.5280322000e+00   1.1195888520e-01
 551.000   1.5179612000e+00   1.1114817050e-01
 552.000   1.5827967000e+00   1.1591227720e-01
 553.000   1.5202814000e+00   1.1124279020e-01
 554.000   1.5694525000e+00   1.1483784480e-01
 555.000   1.5733778000e+00   1.1500675200e-01
 556.000   1.5295594000e+00   1.1169333650e-01
 557.000   1.4837790000e+00   1.0835380550e-01
 558.000   1.5397356000e+00   1.1232892610e-01
 559.000   1.4550252000e+00   1.0609115600e-01
 560.000   1.4610843000e+00   1.0653050990e-01
 561.000   1.6054350000e+00   1.1692735290e-01
 562.000   1.4733706000e+00   1.0727429200e-01
 563.000   1.5411613000e+00   1.1209297180e-01
 564.000   1.5191719000e+00   1.1032830810e-01
 565.000   1.5369832000e+00   1.1159783170e-01
 566.000   1.4168191000e+00   1.0276959230e-01
 567.000   1.5195042000e+00   1.0999267580e-01
 568.000   1.5152243000e+00   1.0914228060e-01
 569.000   1.4841294000e+00   1.0574757390e-01
 570.000   1.4917736000e+00   1.0639266200e-01
 571.000   1.4391680000e+00   1.0334175110e-01
 572.000   1.5205052000e+00   1.0843729400e-01
 573.000   1.5365538000e+00   1.0975702670e-01
 574.000   1.5279994000e+00   1.0913210300e-01
 575.000   1.4904622000e+00   1.0632836910e-01
 576.000   1.4632776000e+00   1.0431603240e-01
 577.000   1.5239894000e+00   1.0874710080e-01
 578.000   1.4795667000e+00   1.0586953740e-01
 579.000   1.4682309000e+00   1.0511565400e-01
 580.000   1.5187670000e+00   1.0890125270e-01
 581.000   1.4913070000e+00   1.0708062740e-01
 582.000   1.5135580000e+00   1.0861527250e-01
 583.000   1.5239773000e+00   1.0940315250e-01
 584.000   1.5190033000e+00   1.0891577910e-01
 585.000   1.5088731000e+00   1.0808135220e-01
 586.000   1.4439147000e+00   1.0340375520e-01
 587.000   1.5002044000e+00   1.0691123960e-01
 588.000   1.4844031000e+00   1.0430810550e-01
 589.000   1.3156766000e+00   9.0618492130e-02
 590.000   1.3736751000e+00   9.4502426150e-02
 591.000   1.4596194000e+00   1.0165142820e-01
 592.000   1.4315822000e+00   9.8903884890e-02
 593.000   1.4466266000e+00   1.0136037450e-01
 594.000   1.4597914000e+00   1.0193114470e-01
 595.000   1.4318288000e+00   9.8895271300e-02
 596.000   1.4672710000e+00   1.0284608460e-01
 597.000   1.4716580000e+00   1.0271190640e-01
 598.000   1.4415103000e+00   1.0124098970e-01
 599.000   1.4418748000e+00   1.0151357270e-01
 600.000   1.4421833000e+00   1.0212455750e-01
 601.000   1.4340630000e+00   1.0199106600e-01
 602.000   1.4183806000e+00   1.0095578000e-01
 603.000   1.4269375000e+00   1.0172446440e-01
 604.000   1.4721359000e+00   1.0511524960e-01
 605.000   1.4683600000e+00   1.0477719120e-01
 606.000   1.4513363000e+00   1.0362470250e-01
 607.000   1.4431624000e+00   1.0299423220e-01
 608.000   1.4378513000e+00   1.0254258730e-01
 609.000   1.4230823000e+00   1.0148921970e-01
 610.000   1.4002749000e+00   9.9794769290e-02
 611.000   1.4229941000e+00   1.0140724950e-01
 612.000   1.4044508000e+00   1.0008459470e-01
 613.000   1.3839139000e+00   9.8567512510e-02
 614.000   1.3334604000e+00   9.4987861630e-02
 615.000   1.3978500000e+00   9.9490982060e-02
 616.000   1.3290725000e+00   9.4616294860e-02
 617.000   1.3365673000e+00   9.5140907290e-02
 618.000   1.3996113000e+00   9.9523147580e-02
 619.000   1.3867838000e+00   9.8653694150e-02
 620.000   1.4072555000e+00   1.0000212100e-01
 621.000   1.4314447000e+00   1.0170804600e-01
 622.000   1.3559341000e+00   9.6283172610e-02
 623.000   1.3664854000e+00   9.6892211910e-02
 624.000   1.3679450000e+00   9.7044937130e-02
 625.000   1.3308864000e+00   9.4403938290e-02
 626.000   1.3376225000e+00   9.4696563720e-02
 627.000   1.3600053000e+00   9.5748809810e-02
 628.000   1.3417906000e+00   9.3485588070e-02
 629.000   1.3754830000e+00   9.6127128600e-02
 630.000   1.3298465000e+00   9.3409950260e-02
 631.000   1.3786417000e+00   9.6924476620e-02
 632.000   1.2841521600e+00   8.9910125730e-02
 633.000   1.3784424000e+00   9.6965217590e-02
 634.000   1.3370484000e+00   9.4219810490e-02
 635.000   1.3615010000e+00   9.5948608400e-02
 636.000   1.3135353000e+00   9.2657043460e-02
 637.000   1.3568831000e+00   9.5779678340e-02
 638.000   1.3779983000e+00   9.7472000120e-02
 639.000   1.3666162000e+00   9.6557373050e-02
 640.000   1.3237438000e+00   9.3759422300e-02
 641.000   1.3428647000e+00   9.5075309750e-02
 642.000   1.3267511700e+00   9.3985191350e-02
 643.000   1.3499720000e+00   9.5438163760e-02
 644.000   1.3344967600e+00   9.4251914980e-02
 645.000   1.3461528800e+00   9.4861511230e-02
 646.000   1.2948451800e+00   9.0151519780e-02
 647.000   1.3124012600e+00   9.0624748230e-02
 648.000   1.3100634600e+00   8.9809585570e-02
 649.000   1.3360743200e+00   9.2084884640e-02
 650.000   1.2381373700e+00   8.6491203310e-02
 651.000   1.3337208700e+00   9.3149246220e-02
 652.000   1.3079876800e+00   9.0266479490e-02
 653.000   1.3344045600e+00   9.3319335940e-02
 654.000   1.3169406300e+00   9.1842132570e-02
 655.000   1.2822206700e+00   8.8948875430e-02
 656.000   1.0886085300e+00   7.5613594060e-02
 657.000   1.1618868500e+00   8.0915206910e-02
 658.000   1.2942162000e+00   9.0609672550e-02
 659.000   1.2973490000e+00   9.1032310490e-02
 660.000   1.3075405900e+00   9.1859313960e-02
 661.000   1.3133147000e+00   9.2632339480e-02
 662.000   1.3322294100e+00   9.4108085630e-02
 663.000   1.3174361100e+00   9.2975418090e-02
 664.000   1.2965183700e+00   9.1535095210e-02
 665.000   1.3021712400e+00   9.1949775700e-02
 666.000   1.3178727900e+00   9.3181617740e-02
 667.000   1.2917266700e+00   9.1290191650e-02
 668.000   1.2990810300e+00   9.1929275510e-02
 669.000   1.3176282500e+00   9.3296150210e-02
 670.000   1.3021850100e+00   9.2101768490e-02
 671.000   1.2881152300e+00   9.1141647340e-02
 672.000   1.2840476200e+00   9.0838958740e-02
 673.000   1.2932271600e+00   9.1460670470e-02
 674.000   1.2957407300e+00   9.1647300720e-02
 675.000   1.2759756600e+00   9.0206527710e-02
 676.000   1.3000727000e+00   9.1920135500e-02
 677.000   1.2742188500e+00   9.0107025150e-02
 678.000   1.2953186100e+00   9.1568595890e-02
 679.000   1.2770367700e+00   9.0215675350e-02
 680.000   1.2672412600e+00   8.9490760800e-02
 681.000   1.2686075900e+00   8.9516441350e-02
 682.000   1.2659835100e+00   8.9249816890e-02
 683.000   1.2742955800e+00   8.9747665410e-02
 684.000   1.2512935200e+00   8.8081726070e-02
 685.000   1.2654221100e+00   8.9070297240e-02
 686.000   1.2097692200e+00   8.4866386410e-02
 687.000   1.1191907500e+00   7.5476013180e-02
 688.000   1.1488545100e+00   7.8411804200e-02
 689.000   1.1434454800e+00   7.7808540340e-02
 690.000   1.1638981700e+00   7.9703208920e-02
 691.000   1.1874272000e+00   8.1816223140e-02
 692.000   1.1904452900e+00   8.2055915830e-02
 693.000   1.1895128500e+00   8.0594177250e-02
 694.000   1.1916616200e+00   7.9611267090e-02
 695.000   1.1787954800e+00   7.9283180240e-02
 696.000   1.1971407100e+00   8.0870132450e-02
 697.000   1.2197927400e+00   8.4473617550e-02
 698.000   1.1928317300e+00   8.2098937990e-02
 699.000   1.1963507000e+00   8.0576545720e-02
 700.000   1.1852869000e+00   8.0078948970e-02
 701.000   1.1546593500e+00   7.7592948910e-02
 702.000   1.1518219400e+00   7.7670509340e-02
 703.000   1.1830888400e+00   8.1180229190e-02
 704.000   1.1870420700e+00   8.1531021120e-02
 705.000   1.1897860500e+00   8.1097068790e-02
 706.000   1.1783009800e+00   8.0431724550e-02
 707.000   1.1626764600e+00   7.9583671570e-02
 708.000   1.1987979700e+00   8.2298545840e-02
 709.000   1.1609147000e+00   8.0160331730e-02
 710.000   1.1822409500e+00   8.1056625370e-02
 711.000   1.1756174800e+00   8.1112083440e-02
 712.000   1.1636255300e+00   8.0764503480e-02
 713.000   1.1549999100e+00   7.9768005370e-02
 714.000   1.1732962700e+00   8.0839126590e-02
 715.000   1.1262885400e+00   7.6977096560e-02
 716.000   1.1496022800e+00   7.7910140990e-02
 717.000   1.0777526200e+00   6.9731040950e-02
 718.000   1.0454655800e+00   6.5659103390e-02
 719.000   1.0238441600e+00   6.3531166080e-02
 720.000   1.0170683600e+00   6.2162673950e-02
 721.000   1.0777337300e+00   7.0557456970e-02
 722.000   1.1150384900e+00   7.4649551390e-02
 723.000   1.0999091700e+00   7.2649696350e-02
 724.000   1.0701721500e+00   6.8030906680e-02
 725.000   1.0636993400e+00   6.8001213070e-02
 726.000   1.0599262400e+00   6.7651092530e-02
 727.000   1.0806214500e+00   6.9316299440e-02
 728.000   1.0563887700e+00   6.7404029850e-02
 729.000   1.0274032000e+00   6.6505706790e-02
 730.000   1.0628237400e+00   6.8644310000e-02
 731.000   1.0423239100e+00   6.7188171390e-02
 732.000   1.0846233500e+00   7.1589241030e-02
 733.000   1.0891605000e+00   7.3634933470e-02
 734.000   1.1219639500e+00   7.6696075440e-02
 735.000   1.1091793100e+00   7.5489822390e-02
 736.000   1.0818487600e+00   7.3102012630e-02
 737.000   1.1009671900e+00   7.4774620060e-02
 738.000   1.1046501200e+00   7.5612182620e-02
 739.000   1.0716522100e+00   7.3634368900e-02
 740.000   1.0879643100e+00   7.5329383850e-02
 741.000   1.0828177000e+00   7.5385452270e-02
 742.000   1.0664108500e+00   7.4409721370e-02
 743.000   1.1009680600e+00   7.7184471130e-02
 744.000   1.1127797300e+00   7.8199119570e-02
 745.000   1.0849028000e+00   7.6391487120e-02
 746.000   1.1008126400e+00   7.7583312990e-02
 747.000   1.1174109000e+00   7.8739570620e-02
 748.000   1.0980873700e+00   7.7419479370e-02
 749.000   1.0985879600e+00   7.7491874690e-02
 750.000   1.0821332100e+00   7.6262153630e-02
 751.000   1.0793682400e+00   7.6069442750e-02
 752.000   1.0963861000e+00   7.7338340760e-02
 753.000   1.0861905800e+00   7.6640190120e-02
 754.000   1.1033120400e+00   7.7860343930e-02
 755.000   1.0970061100e+00   7.7418212890e-02
 756.000   1.0755598000e+00   7.5908477780e-02
 757.000   1.0834975400e+00   7.6470809940e-02
 758.000   1.0812551900e+00   7.6270332340e-02
 759.000   9.9959194000e-01   6.8993637080e-02
 760.000   5.1119719000e-01   2.8776639940e-02
 761.000   4.6183649000e-01   2.5266378400e-02
 762.000   7.3694895000e-01   4.6391403200e-02
 763.000   6.6883064000e-01   4.0510334010e-02
 764.000   7.1485129000e-01   4.4127254490e-02
 765.000   8.1611161000e-01   5.2646221160e-02
 766.000   8.8243246000e-01   5.9470951080e-02
 767.000   9.4570229000e-01   6.4917602540e-02
 768.000   1.0161870700e+00   7.0630393980e-02
 769.000   1.0335750200e+00   7.2456016540e-02
 770.000   1.0385093100e+00   7.3101707460e-02
 771.000   1.0440198000e+00   7.3665763850e-02
 772.000   1.0411015900e+00   7.3507461550e-02
 773.000   1.0372032900e+00   7.3256378170e-02
 774.000   1.0486339100e+00   7.4086723330e-02
 775.000   1.0093961600e+00   7.1333747860e-02
 776.000   1.0510761500e+00   7.4327949520e-02
 777.000   1.0437948500e+00   7.3808845520e-02
 778.000   1.0381840500e+00   7.3388877870e-02
 779.000   1.0415472900e+00   7.3593505860e-02
 780.000   1.0286458000e+00   7.2707527160e-02
 781.000   1.0270616400e+00   7.2606819150e-02
 782.000   1.0394249500e+00   7.3424873350e-02
 783.000   1.0151263700e+00   7.1775367740e-02
 784.000   1.0206774300e+00   7.2125068660e-02
 785.000   1.0225501000e+00   7.2064773560e-02
 786.000   1.0036662000e+00   7.0553787230e-02
 787.000   1.0155790800e+00   7.0873397830e-02
 788.000   9.9880867000e-01   6.9494667050e-02
 789.000   9.9899431000e-01   6.8721954350e-02
 790.000   9.8840691000e-01   6.7899017330e-02
 791.000   9.8438830000e-01   6.7785354610e-02
 792.000   9.6975079000e-01   6.6875396730e-02
 793.000   9.7102543000e-01   6.7270996090e-02
 794.000   9.6579386000e-01   6.7606941220e-02
 795.000   9.5765961000e-01   6.6547943120e-02
 796.000   9.6608704000e-01   6.6185180660e-02
 797.000   9.7443076000e-01   6.7071937560e-02
 798.000   9.7994316000e-01   6.8109428410e-02
 799.000   9.7800624000e-01   6.7791198730e-02
 800.000   9.4890683000e-01   6.5302261350e-02
 801.000   9.6706017000e-01   6.6613967900e-02
 802.000   9.6474067000e-01   6.6384216310e-02
 803.000   9.5151213000e-01   6.5564781190e-02
 804.000   9.6180224000e-01   6.6544822690e-02
 805.000   9.3865616000e-01   6.5396888730e-02
 806.000   9.6601650000e-01   6.7543548580e-02
 807.000   9.6012891000e-01   6.7178825380e-02
 808.000   9.5335657000e-01   6.6528816220e-02
 809.000   9.3579686000e-01   6.5113616940e-02
 810.000   9.3004187000e-01   6.4499313350e-02
 811.000   9.4164774000e-01   6.4918624880e-02
 812.000   9.3394567000e-01   6.3892166140e-02
 813.000   9.2421133000e-01   6.2581893920e-02
 814.000   9.1523717000e-01   6.1275966640e-02
 815.000   8.9563221000e-01   5.9108341220e-02
 816.000   8.7477629000e-01   5.6697906490e-02
 817.000   8.8080290000e-01   5.7129684450e-02
 818.000   8.7650494000e-01   5.6875888820e-02
 819.000   8.5702774000e-01   5.6000408170e-02
 820.000   8.5448304000e-01   5.6960575100e-02
 821.000   8.9936150000e-01   6.1311092380e-02
 822.000   8.6175491000e-01   5.7669994350e-02
 823.000   8.3801923000e-01   5.3508007050e-02
 824.000   8.8098731000e-01   5.8548522950e-02
 825.000   8.9853639000e-01   6.1435626980e-02
 826.000   9.0089676000e-01   6.1275344850e-02
 827.000   8.9557343000e-01   6.0681850430e-02
 828.000   8.8137094000e-01   5.8664588930e-02
 829.000   8.8537843000e-01   5.9277572630e-02
 830.000   8.7617742000e-01   5.9085426330e-02
 831.000   8.6186947000e-01   5.8217163090e-02
 832.000   8.7993169000e-01   5.9471580510e-02
 833.000   8.5520279000e-01   5.8117893220e-02
 834.000   8.7089501000e-01   5.9494220730e-02
 835.000   8.7817208000e-01   6.0506080630e-02
 836.000   8.8659408000e-01   6.1003292080e-02
 837.000   8.7903833000e-01   6.0441711430e-02
 838.000   8.8479871000e-01   6.1160140990e-02
 839.000   8.5863147000e-01   5.9513614650e-02
 840.000   8.8212531000e-01   6.1170982360e-02
 841.000   8.8294614000e-01   6.1020465850e-02
 842.000   8.7869723000e-01   6.0886909480e-02
 843.000   8.7561811000e-01   6.1185428620e-02
 844.000   8.6235995000e-01   6.0473041530e-02
 845.000   8.7600526000e-01   6.1530349730e-02
 846.000   8.8437016000e-01   6.2269855500e-02
 847.000   8.5446925000e-01   6.0325542450e-02
 848.000   8.7864733000e-01   6.1816944120e-02
 849.000   8.8037416000e-01   6.2029483800e-02
 850.000   7.6075849000e-01   5.3466709140e-02
 851.000   8.7102357000e-01   6.1075969700e-02
 852.000   8.3803379000e-01   5.8823104860e-02
 853.000   8.4849828000e-01   5.9675834660e-02
 854.000   6.8211345000e-01   4.7997726440e-02
 855.000   7.5118047000e-01   5.2974941250e-02
 856.000   8.5299409000e-01   6.0278461460e-02
 857.000   8.6683563000e-01   6.1406738280e-02
 858.000   8.5304831000e-01   6.0453678130e-02
 859.000   8.5312105000e-01   6.0544029240e-02
 860.000   8.4558750000e-01   6.0096069340e-02
 861.000   8.4548260000e-01   6.0085803990e-02
 862.000   8.4271990000e-01   5.9865364070e-02
 863.000   8.5883083000e-01   6.1090576170e-02
 864.000   8.5711637000e-01   6.0881515500e-02
 865.000   8.4115604000e-01   5.9855190280e-02
 866.000   7.0555758000e-01   5.0245838170e-02
 867.000   7.5133565000e-01   5.3366619110e-02
 868.000   8.1485885000e-01   5.7949359890e-02
 869.000   8.0342504000e-01   5.7138614650e-02
 870.000   8.3656106000e-01   5.9583293910e-02
 871.000   8.3538029000e-01   5.9461334230e-02
 872.000   8.3201597000e-01   5.9077350620e-02
 873.000   8.3534866000e-01   5.9407775880e-02
 874.000   8.1703050000e-01   5.8054347990e-02
 875.000   8.0951863000e-01   5.7631320950e-02
 876.000   8.1623220000e-01   5.8052169800e-02
 877.000   8.3249204000e-01   5.9110950470e-02
 878.000   8.1814826000e-01   5.8127098080e-02
 879.000   8.2004652000e-01   5.8308937070e-02
 880.000   8.1525282000e-01   5.7823993680e-02
 881.000   7.7286241000e-01   5.4846546170e-02
 882.000   8.1551500000e-01   5.7734943390e-02
 883.000   7.9692224000e-01   5.6569835660e-02
 884.000   8.0369837000e-01   5.7215263370e-02
 885.000   8.1189157000e-01   5.7436908720e-02
 886.000   7.8520618000e-01   5.5517974850e-02
 887.000   7.7721039000e-01   5.5002021790e-02
 888.000   8.0046856000e-01   5.6526058200e-02
 889.000   8.0589941000e-01   5.7131961820e-02
 890.000   8.0326784000e-01   5.6849376680e-02
 891.000   7.9850519000e-01   5.6285129550e-02
 892.000   7.9423438000e-01   5.5671062470e-02
 893.000   7.5840716000e-01   5.2131908420e-02
 894.000   7.8054159000e-01   5.3246040340e-02
 895.000   7.3085654000e-01   4.8780574800e-02
 896.000   7.4494964000e-01   4.8557079320e-02
 897.000   7.1248026000e-01   4.5511016850e-02
 898.000   7.0646483000e-01   4.4593902590e-02
 899.000   6.8516129000e-01   4.1935253140e-02
 900.000   6.7100151000e-01   4.1173435210e-02
 901.000   6.5146672000e-01   3.9686626430e-02
 902.000   6.4031476000e-01   3.9082111360e-02
 903.000   7.0552924000e-01   4.5227943420e-02
 904.000   7.3958646000e-01   4.8781101230e-02
 905.000   7.3681386000e-01   4.8754100800e-02
 906.000   7.0461542000e-01   4.5799167630e-02
 907.000   6.9360201000e-01   4.3588573460e-02
 908.000   6.6185783000e-01   4.0633281710e-02
 909.000   6.4941052000e-01   3.9890308380e-02
 910.000   6.5930603000e-01   4.0631214140e-02
 911.000   6.6733278000e-01   4.1856658940e-02
 912.000   6.6399884000e-01   4.1199161530e-02
 913.000   6.5831015000e-01   3.9637592320e-02
 914.000   6.6445655000e-01   4.0599506380e-02
 915.000   6.6164411000e-01   4.1067798610e-02
 916.000   6.7105526000e-01   4.1747871400e-02
 917.000   6.6482985000e-01   4.1629829410e-02
 918.000   6.6696551000e-01   4.2131683350e-02
 919.000   6.9473686000e-01   4.5407955170e-02
 920.000   7.0218861000e-01   4.6683891300e-02
 921.000   6.8373657000e-01   4.5246593480e-02
 922.000   6.7733932000e-01   4.4883293150e-02
