    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.077920e-01         3.885976e-05         2.106362e-01         1.137840e-02        -1.227643e-03
   631.338         2.067660e-01         3.847696e-05         2.100321e-01         1.134501e-02        -1.225070e-03
   632.164         2.089370e-01         3.928920e-05         2.099231e-01         1.133892e-02        -1.225374e-03
   632.991         2.121820e-01         4.051908e-05         2.104626e-01         1.136697e-02        -1.229256e-03
   633.817         2.095810e-01         3.953178e-05         2.110237e-01         1.139508e-02        -1.233051e-03
   634.643         2.148820e-01         4.155685e-05         2.111137e-01         1.139737e-02        -1.233862e-03
   635.470         2.134430e-01         4.100212e-05         2.110608e-01         1.139205e-02        -1.233702e-03
   636.296         2.132960e-01         4.094567e-05         2.115403e-01         1.141538e-02        -1.236912e-03
   637.122         2.153630e-01         4.174310e-05         2.126071e-01         1.147045e-02        -1.244236e-03
   637.948         2.083060e-01         3.905225e-05         2.134325e-01         1.151322e-02        -1.250930e-03
   638.775         2.166860e-01         4.225754e-05         2.132410e-01         1.150192e-02        -1.251893e-03
   639.601         2.137740e-01         4.112939e-05         2.122155e-01         1.144557e-02        -1.247113e-03
   640.427         2.124090e-01         4.060582e-05         2.111704e-01         1.138774e-02        -1.240902e-03
   641.253         2.086060e-01         3.916482e-05         2.106330e-01         1.135753e-02        -1.237158e-03
   642.079         2.117270e-01         4.034549e-05         2.105380e-01         1.135247e-02        -1.236701e-03
   642.905         2.155770e-01         4.182610e-05         2.104935e-01         1.135250e-02        -1.237594e-03
   643.732         2.098270e-01         3.962463e-05         2.100209e-01         1.133294e-02        -1.236642e-03
   644.558         2.158840e-01         4.194531e-05         2.087743e-01         1.127570e-02        -1.231748e-03
   645.384         2.041510e-01         3.750987e-05         2.068499e-01         1.118558e-02        -1.223728e-03
   646.210         2.067720e-01         3.847919e-05         2.048930e-01         1.109568e-02        -1.215813e-03
   647.036         2.026990e-01         3.697820e-05         2.035551e-01         1.103772e-02        -1.210484e-03
   647.862         2.023470e-01         3.684988e-05         2.028382e-01         1.100742e-02        -1.207124e-03
   648.688         2.007720e-01         3.627846e-05         2.023181e-01         1.097936e-02        -1.204028e-03
   649.514         2.027590e-01         3.700009e-05         2.019922e-01         1.095566e-02        -1.202360e-03
   650.340         2.010780e-01         3.638913e-05         2.023527e-01         1.096853e-02        -1.205621e-03
   651.166         2.029330e-01         3.706362e-05         2.034298e-01         1.102318e-02        -1.214006e-03
   651.992         2.032640e-01         3.718463e-05         2.044683e-01         1.107784e-02        -1.222627e-03
   652.818         2.045450e-01         3.765479e-05         2.044405e-01         1.107508e-02        -1.224711e-03
   653.644         2.007580e-01         3.627340e-05         2.022544e-01         1.095632e-02        -1.213304e-03
   654.470         1.974150e-01         3.507541e-05         1.973545e-01         1.069227e-02        -1.185217e-03
   655.296         1.923940e-01         3.331391e-05         1.912032e-01         1.036057e-02        -1.149601e-03
   656.122         1.874320e-01         3.161768e-05         1.873541e-01         1.015151e-02        -1.127797e-03
   656.948         1.897760e-01         3.241344e-05         1.884524e-01         1.020797e-02        -1.135295e-03
   657.774         1.942880e-01         3.397304e-05         1.934378e-01         1.047348e-02        -1.165448e-03
   658.599         1.989340e-01         3.561726e-05         1.989648e-01         1.076713e-02        -1.198184e-03
   659.425         2.028900e-01         3.704792e-05         2.029123e-01         1.097341e-02        -1.220547e-03
   660.251         2.058870e-01         3.815051e-05         2.052636e-01         1.109181e-02        -1.231524e-03
   661.077         2.067740e-01         3.847994e-05         2.066476e-01         1.115857e-02        -1.233928e-03
   661.903         2.076580e-01         3.880966e-05         2.072541e-01         1.118624e-02        -1.229077e-03
   662.728         2.083890e-01         3.908338e-05         2.070677e-01         1.117470e-02        -1.218018e-03
   663.554         2.084820e-01         3.911827e-05         2.064240e-01         1.114116e-02        -1.203618e-03
   664.380         2.061930e-01         3.826400e-05         2.058914e-01         1.111433e-02        -1.189686e-03
   665.206         2.071820e-01         3.863194e-05         2.056883e-01         1.110428e-02        -1.177777e-03
   666.031         2.063830e-01         3.833455e-05         2.055953e-01         1.109890e-02        -1.166772e-03
