    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         9.189390e-02         7.600040e-06         9.252687e-02         1.850520e-02        -6.171242e-04
   631.338         9.242170e-02         7.687594e-06         9.226870e-02         1.845145e-02        -6.167957e-04
   632.164         9.173610e-02         7.573961e-06         9.222873e-02         1.844156e-02        -6.189833e-04
   632.991         9.069010e-02         7.402225e-06         9.248492e-02         1.848737e-02        -6.233560e-04
   633.817         9.356510e-02         7.878985e-06         9.275950e-02         1.853422e-02        -6.276808e-04
   634.643         9.225520e-02         7.659920e-06         9.282722e-02         1.853989e-02        -6.306038e-04
   635.470         9.304820e-02         7.792171e-06         9.282796e-02         1.853324e-02        -6.333275e-04
   636.296         9.232890e-02         7.672163e-06         9.305833e-02         1.857361e-02        -6.378723e-04
   637.122         9.462010e-02         8.057667e-06         9.354153e-02         1.866662e-02        -6.443057e-04
   637.948         9.464680e-02         8.062215e-06         9.391313e-02         1.873986e-02        -6.499871e-04
   638.775         9.453200e-02         8.042669e-06         9.383660e-02         1.872417e-02        -6.521447e-04
   639.601         9.278590e-02         7.748301e-06         9.339661e-02         1.863481e-02        -6.507566e-04
   640.427         9.284620e-02         7.758375e-06         9.294671e-02         1.854429e-02        -6.481454e-04
   641.253         9.171830e-02         7.571022e-06         9.270862e-02         1.850034e-02        -6.462720e-04
   642.079         9.154360e-02         7.542208e-06         9.264748e-02         1.849743e-02        -6.453607e-04
   642.905         9.313360e-02         7.806481e-06         9.258886e-02         1.850076e-02        -6.444433e-04
   643.732         9.067620e-02         7.399956e-06         9.231735e-02         1.846910e-02        -6.421485e-04
   644.558         9.376800e-02         7.913194e-06         9.167004e-02         1.837424e-02        -6.375091e-04
   645.384         9.155770e-02         7.544531e-06         9.068333e-02         1.822606e-02        -6.309914e-04
   646.210         8.874360e-02         7.087884e-06         8.965966e-02         1.807880e-02        -6.246592e-04
   647.036         8.822410e-02         7.005143e-06         8.892885e-02         1.798326e-02        -6.202711e-04
   647.862         8.802710e-02         6.973893e-06         8.853570e-02         1.793307e-02        -6.174577e-04
   648.688         8.721070e-02         6.845136e-06         8.830992e-02         1.788877e-02        -6.148819e-04
   649.514         8.718080e-02         6.840443e-06         8.822291e-02         1.785411e-02        -6.130426e-04
   650.340         8.828770e-02         7.015246e-06         8.843677e-02         1.787977e-02        -6.141335e-04
   651.166         8.810710e-02         6.986575e-06         8.893273e-02         1.797271e-02        -6.184491e-04
   651.992         8.835660e-02         7.026200e-06         8.939121e-02         1.806503e-02        -6.232228e-04
   652.818         8.822380e-02         7.005095e-06         8.938041e-02         1.806404e-02        -6.248054e-04
   653.644         8.688030e-02         6.793368e-06         8.841752e-02         1.787393e-02        -6.198063e-04
   654.470         8.566140e-02         6.604088e-06         8.625521e-02         1.744565e-02        -6.066738e-04
   655.296         8.279340e-02         6.169272e-06         8.355123e-02         1.690562e-02        -5.898091e-04
   656.122         8.166460e-02         6.002196e-06         8.188183e-02         1.656528e-02        -5.798697e-04
   656.948         8.216160e-02         6.075476e-06         8.240775e-02         1.665832e-02        -5.849059e-04
   657.774         8.410700e-02         6.366589e-06         8.465199e-02         1.709248e-02        -6.018475e-04
   658.599         8.698070e-02         6.809078e-06         8.713526e-02         1.757348e-02        -6.206478e-04
   659.425         8.922030e-02         7.164236e-06         8.892299e-02         1.791452e-02        -6.348627e-04
   660.251         9.015400e-02         7.314969e-06         9.000735e-02         1.811492e-02        -6.442943e-04
   661.077         9.017140e-02         7.317793e-06         9.065895e-02         1.823216e-02        -6.506625e-04
   661.903         9.049030e-02         7.369645e-06         9.095229e-02         1.828467e-02        -6.544829e-04
   662.728         9.064470e-02         7.394815e-06         9.087919e-02         1.827035e-02        -6.558197e-04
   663.554         9.055280e-02         7.379829e-06         9.059632e-02         1.821590e-02        -6.559236e-04
   664.380         9.028470e-02         7.336194e-06         9.036395e-02         1.816922e-02        -6.567539e-04
   665.206         9.035060e-02         7.346908e-06         9.028191e-02         1.815000e-02        -6.589469e-04
   666.031         9.011350e-02         7.308399e-06         9.025172e-02         1.814047e-02        -6.614875e-04
   666.857         9.023010e-02         7.327324e-06         9.021561e-02         1.812978e-02        -6.637838e-04
   667.683         9.007230e-02         7.301717e-06         9.023922e-02         1.813098e-02        -6.663731e-04
   668.508         9.030750e-02         7.339900e-06         9.030367e-02         1.814231e-02        -6.691370e-04
   669.334         9.059550e-02         7.386790e-06         9.024233e-02         1.813301e-02        -6.707575e-04
  1503.952         1.110530e-02         1.109949e-07         1.147642e-02         2.274799e-03        -4.468636e-04
  1509.148         1.252520e-02         1.411926e-07         1.310349e-02         2.566293e-03        -4.944493e-04
  1514.333         1.288620e-02         1.494487e-07         1.354137e-02         2.640220e-03        -4.990278e-04
  1519.509         1.400580e-02         1.765462e-07         1.418915e-02         2.795602e-03        -5.155068e-04
  1524.675         1.439670e-02         1.865385e-07         1.454129e-02         2.834940e-03        -5.206528e-04
  1529.831         1.439890e-02         1.865955e-07         1.451826e-02         2.860892e-03        -5.187968e-04
  1534.978         1.451620e-02         1.896481e-07         1.471885e-02         2.955945e-03        -5.242921e-04
