    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.228660e-01         1.358645e-05         1.259945e-01         1.718655e-02        -9.370243e-04
   631.338         1.277190e-01         1.468093e-05         1.256388e-01         1.713657e-02        -9.350488e-04
   632.164         1.227500e-01         1.356081e-05         1.255784e-01         1.712692e-02        -9.355605e-04
   632.991         1.240890e-01         1.385827e-05         1.259135e-01         1.716843e-02        -9.389257e-04
   633.817         1.263890e-01         1.437676e-05         1.262678e-01         1.721035e-02        -9.420755e-04
   634.643         1.262510e-01         1.434538e-05         1.263400e-01         1.721393e-02        -9.428108e-04
   635.470         1.274210e-01         1.461250e-05         1.263238e-01         1.720666e-02        -9.428396e-04
   636.296         1.292450e-01         1.503384e-05         1.266233e-01         1.724356e-02        -9.452537e-04
   637.122         1.284220e-01         1.484299e-05         1.272709e-01         1.732919e-02        -9.499603e-04
   637.948         1.290970e-01         1.499943e-05         1.277707e-01         1.739643e-02        -9.530137e-04
   638.775         1.257170e-01         1.422429e-05         1.276612e-01         1.738181e-02        -9.513168e-04
   639.601         1.275250e-01         1.463636e-05         1.270549e-01         1.729937e-02        -9.463747e-04
   640.427         1.296280e-01         1.512308e-05         1.264362e-01         1.721552e-02        -9.422668e-04
   641.253         1.294900e-01         1.509089e-05         1.261135e-01         1.717419e-02        -9.414308e-04
   642.079         1.252830e-01         1.412625e-05         1.260432e-01         1.717098e-02        -9.432182e-04
   642.905         1.284450e-01         1.484831e-05         1.259888e-01         1.717397e-02        -9.450212e-04
   643.732         1.251140e-01         1.408816e-05         1.256602e-01         1.714434e-02        -9.441733e-04
   644.558         1.289990e-01         1.497667e-05         1.248423e-01         1.705584e-02        -9.396926e-04
   645.384         1.207960e-01         1.313251e-05         1.235888e-01         1.691847e-02        -9.328695e-04
   646.210         1.208510e-01         1.314447e-05         1.222996e-01         1.678278e-02        -9.265851e-04
   647.036         1.211560e-01         1.321090e-05         1.213963e-01         1.669513e-02        -9.229847e-04
   647.862         1.175890e-01         1.244446e-05         1.209119e-01         1.664878e-02        -9.212881e-04
   648.688         1.196760e-01         1.289011e-05         1.206041e-01         1.660649e-02        -9.193114e-04
   649.514         1.210940e-01         1.319738e-05         1.204510e-01         1.657169e-02        -9.175536e-04
   650.340         1.218410e-01         1.336071e-05         1.207074e-01         1.659244e-02        -9.192404e-04
   651.166         1.210870e-01         1.319586e-05         1.213680e-01         1.667645e-02        -9.250180e-04
   651.992         1.216400e-01         1.331666e-05         1.219904e-01         1.676082e-02        -9.310299e-04
   652.818         1.212180e-01         1.322442e-05         1.219747e-01         1.675893e-02        -9.319882e-04
   653.644         1.197960e-01         1.291597e-05         1.206653e-01         1.658172e-02        -9.228743e-04
   654.470         1.176000e-01         1.244678e-05         1.177273e-01         1.618395e-02        -9.015033e-04
   655.296         1.144050e-01         1.177965e-05         1.140463e-01         1.568294e-02        -8.747157e-04
   656.122         1.120910e-01         1.130795e-05         1.117590e-01         1.536718e-02        -8.585811e-04
   656.948         1.119550e-01         1.128053e-05         1.124470e-01         1.545286e-02        -8.648537e-04
   657.774         1.149980e-01         1.190209e-05         1.154679e-01         1.585391e-02        -8.881634e-04
   658.599         1.194380e-01         1.283889e-05         1.188136e-01         1.629713e-02        -9.125919e-04
   659.425         1.212120e-01         1.322311e-05         1.212131e-01         1.660972e-02        -9.280123e-04
   660.251         1.226830e-01         1.354601e-05         1.226560e-01         1.679210e-02        -9.341937e-04
   661.077         1.246110e-01         1.397511e-05         1.235143e-01         1.689791e-02        -9.340664e-04
   661.903         1.243780e-01         1.392290e-05         1.238954e-01         1.694385e-02        -9.289497e-04
   662.728         1.243130e-01         1.390835e-05         1.237891e-01         1.692870e-02        -9.195813e-04
   663.554         1.243860e-01         1.392469e-05         1.234028e-01         1.687913e-02        -9.081589e-04
   664.380         1.240540e-01         1.385046e-05         1.230840e-01         1.683953e-02        -8.975523e-04
   665.206         1.237070e-01         1.377308e-05         1.229659e-01         1.682505e-02        -8.886064e-04
   666.031         1.243360e-01         1.391350e-05         1.229161e-01         1.681657e-02        -8.797436e-04
   666.857         1.236390e-01         1.375794e-05         1.228572e-01         1.680478e-02        -8.696435e-04
   667.683         1.231070e-01         1.363980e-05         1.228798e-01         1.680419e-02        -8.591930e-04
   668.508         1.239120e-01         1.381877e-05         1.229615e-01         1.681398e-02        -8.498972e-04
   669.334         1.234090e-01         1.370680e-05         1.228790e-01         1.680490e-02        -8.420267e-04
  1503.952         1.359520e-02         1.663465e-07         1.431103e-02         1.651197e-03        -4.572519e-04
  1509.148         1.585560e-02         2.262600e-07         1.634497e-02         1.883033e-03        -5.042927e-04
  1514.333         1.636880e-02         2.411439e-07         1.691140e-02         1.955278e-03        -5.000717e-04
  1519.509         1.754020e-02         2.768928e-07         1.779630e-02         2.086964e-03        -5.057608e-04
  1524.675         1.771590e-02         2.824678e-07         1.821692e-02         2.130379e-03        -5.052092e-04
  1529.831         1.824280e-02         2.995198e-07         1.825508e-02         2.162082e-03        -4.982487e-04
  1534.978         1.852560e-02         3.088781e-07         1.862248e-02         2.247303e-03        -5.002878e-04
  1540.114         1.876260e-02         3.168316e-07         1.872360e-02         2.263522e-03        -4.917737e-04
  1545.242         1.940990e-02         3.390698e-07         1.927449e-02         2.348527e-03        -4.967203e-04
  1550.360         1.963540e-02         3.469940e-07         1.921856e-02         2.354455e-03        -4.860817e-04
  1555.468         1.898070e-02         3.242403e-07         1.897652e-02         2.348691e-03        -4.738384e-04
  1560.567         1.939220e-02         3.384517e-07         1.928324e-02         2.381842e-03        -4.729492e-04
  1565.657         1.852130e-02         3.087347e-07         1.879147e-02         2.344224e-03        -4.549949e-04
  1570.738         1.800540e-02         2.917750e-07         1.808142e-02         2.259317e-03        -4.308364e-04
  1575.809         1.731670e-02         2.698813e-07         1.743633e-02         2.180295e-03        -4.111585e-04
  1580.872         1.848040e-02         3.073727e-07         1.824460e-02         2.314555e-03        -4.276709e-04
  1585.926         1.845670e-02         3.065848e-07         1.849414e-02         2.355800e-03        -4.271896e-04
  1590.971         1.803770e-02         2.928228e-07         1.799166e-02         2.297486e-03        -4.097742e-04
  1596.007         1.845750e-02         3.066114e-07         1.834057e-02         2.344764e-03        -4.135451e-04
  1601.035         1.748840e-02         2.752597e-07         1.771734e-02         2.265834e-03        -3.957185e-04
  1606.054         1.769730e-02         2.818750e-07         1.782227e-02         2.265903e-03        -3.930043e-04
  1611.064         1.746230e-02         2.744387e-07         1.746187e-02         2.242169e-03        -3.832980e-04
  1616.066         1.773350e-02         2.830293e-07         1.776100e-02         2.300561e-03        -3.882937e-04
  1621.060         1.817330e-02         2.972419e-07         1.806775e-02         2.330807e-03        -3.907397e-04
  1626.045         1.858500e-02         3.108620e-07         1.852131e-02         2.387532e-03        -3.984092e-04
  1631.023         1.842270e-02         3.054563e-07         1.833238e-02         2.364789e-03        -3.923154e-04
  1635.992         1.786040e-02         2.870945e-07         1.769853e-02         2.309101e-03        -3.801322e-04
