    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         9.565790e-02         8.235390e-06         1.616914e-01         1.551684e-02        -9.994799e-04
   631.338         9.936540e-02         8.886134e-06         1.612334e-01         1.547160e-02        -9.977604e-04
   632.164         9.907560e-02         8.834377e-06         1.611570e-01         1.546289e-02        -1.000235e-03
   632.991         9.844810e-02         8.722826e-06         1.615837e-01         1.550057e-02        -1.006352e-03
   633.817         9.713070e-02         8.490936e-06         1.620308e-01         1.553880e-02        -1.012551e-03
   634.643         9.955370e-02         8.919845e-06         1.621160e-01         1.554233e-02        -1.016441e-03
   635.470         9.703760e-02         8.474666e-06         1.620898e-01         1.553562e-02        -1.019659e-03
   636.296         9.749720e-02         8.555134e-06         1.624709e-01         1.556830e-02        -1.025454e-03
   637.122         9.770290e-02         8.591271e-06         1.633014e-01         1.564469e-02        -1.034135e-03
   637.948         1.000230e-01         9.004140e-06         1.639447e-01         1.570407e-02        -1.041707e-03
   638.775         9.906520e-02         8.832522e-06         1.638062e-01         1.568892e-02        -1.044233e-03
   639.601         9.867800e-02         8.763613e-06         1.630278e-01         1.561230e-02        -1.042319e-03
   640.427         9.773250e-02         8.596477e-06         1.622331e-01         1.553488e-02        -1.039785e-03
   641.253         9.937620e-02         8.888066e-06         1.618230e-01         1.549665e-02        -1.039205e-03
   642.079         9.990340e-02         8.982620e-06         1.617451e-01         1.549333e-02        -1.040407e-03
   642.905         9.886230e-02         8.796379e-06         1.616975e-01         1.549608e-02        -1.041699e-03
   643.732         9.587410e-02         8.272659e-06         1.613103e-01         1.547022e-02        -1.040904e-03
   644.558         9.599190e-02         8.293000e-06         1.603135e-01         1.539179e-02        -1.036444e-03
   645.384         9.684610e-02         8.441250e-06         1.587786e-01         1.526880e-02        -1.028906e-03
   646.210         9.395030e-02         7.943993e-06         1.572095e-01         1.514646e-02        -1.021428e-03
   647.036         9.445900e-02         8.030252e-06         1.561250e-01         1.506720e-02        -1.016965e-03
   647.862         9.488250e-02         8.102420e-06         1.555450e-01         1.502535e-02        -1.015207e-03
   648.688         9.349340e-02         7.866914e-06         1.551506e-01         1.498730e-02        -1.013884e-03
   649.514         9.238710e-02         7.681839e-06         1.549279e-01         1.495625e-02        -1.013172e-03
   650.340         9.397920e-02         7.948881e-06         1.552318e-01         1.497560e-02        -1.016088e-03
   651.166         9.452590e-02         8.041631e-06         1.560722e-01         1.505196e-02        -1.023197e-03
   651.992         9.521280e-02         8.158930e-06         1.568746e-01         1.512812e-02        -1.030555e-03
   652.818         9.565630e-02         8.235115e-06         1.568582e-01         1.512589e-02        -1.032678e-03
   653.644         9.341370e-02         7.853507e-06         1.551824e-01         1.496534e-02        -1.024052e-03
   654.470         9.110510e-02         7.470125e-06         1.514188e-01         1.460602e-02        -1.001916e-03
   655.296         8.822860e-02         7.005857e-06         1.466969e-01         1.415360e-02        -9.734668e-04
   656.122         8.674740e-02         6.772600e-06         1.437530e-01         1.386785e-02        -9.564648e-04
   656.948         8.769990e-02         6.922145e-06         1.446190e-01         1.394373e-02        -9.642544e-04
   657.774         8.983810e-02         7.263796e-06         1.484756e-01         1.430434e-02        -9.915638e-04
   658.599         9.284620e-02         7.758375e-06         1.527490e-01         1.470437e-02        -1.021607e-03
   659.425         9.435350e-02         8.012325e-06         1.558082e-01         1.498808e-02        -1.043771e-03
   660.251         9.579880e-02         8.259669e-06         1.576403e-01         1.515452e-02        -1.058064e-03
   661.077         9.646650e-02         8.375207e-06         1.587260e-01         1.525090e-02        -1.067795e-03
   661.903         9.731890e-02         8.523871e-06         1.592076e-01         1.529237e-02        -1.073958e-03
   662.728         9.636720e-02         8.357974e-06         1.590724e-01         1.527787e-02        -1.076333e-03
   663.554         9.677910e-02         8.429575e-06         1.585821e-01         1.523074e-02        -1.076517e-03
   664.380         9.637520e-02         8.359361e-06         1.581775e-01         1.519136e-02        -1.077429e-03
   665.206         9.615950e-02         8.321984e-06         1.580281e-01         1.517540e-02        -1.080197e-03
   666.031         9.640160e-02         8.363942e-06         1.579646e-01         1.516717e-02        -1.083592e-03
   666.857         9.615700e-02         8.321552e-06         1.578892e-01         1.515772e-02        -1.086879e-03
   667.683         9.622630e-02         8.333551e-06         1.579185e-01         1.515853e-02        -1.090803e-03
   668.508         9.628570e-02         8.343842e-06         1.580261e-01         1.516802e-02        -1.095136e-03
   669.334         9.614190e-02         8.318938e-06         1.579270e-01         1.515970e-02        -1.097796e-03
  1503.952         1.375580e-02         1.702998e-07         1.867308e-02         1.357239e-03        -7.273760e-04
  1509.148         1.602300e-02         2.310629e-07         2.128010e-02         1.553860e-03        -8.022581e-04
  1514.333         1.625200e-02         2.377148e-07         2.200592e-02         1.619194e-03        -8.069401e-04
  1519.509         1.704690e-02         2.615371e-07         2.319199e-02         1.730703e-03        -8.305322e-04
  1524.675         1.770820e-02         2.822223e-07         2.371396e-02         1.771744e-03        -8.403616e-04
  1529.831         1.775200e-02         2.836202e-07         2.380482e-02         1.800199e-03        -8.383724e-04
  1534.978         1.787290e-02         2.874965e-07         2.434190e-02         1.872033e-03        -8.432311e-04
  1540.114         1.830360e-02         3.015196e-07         2.445419e-02         1.890312e-03        -8.288280e-04
  1545.242         1.864010e-02         3.127080e-07         2.518705e-02         1.965212e-03        -8.375761e-04
  1550.360         1.836880e-02         3.036715e-07         2.511603e-02         1.974385e-03        -8.195093e-04
  1555.468         1.832740e-02         3.023042e-07         2.482967e-02         1.971724e-03        -7.985905e-04
