    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.581610e-01         2.251341e-05         1.580915e-01         1.526058e-02        -1.089327e-03
   631.338         1.563110e-01         2.198982e-05         1.576422e-01         1.521509e-02        -1.086677e-03
   632.164         1.599630e-01         2.302935e-05         1.575641e-01         1.520560e-02        -1.087373e-03
   632.991         1.592210e-01         2.281619e-05         1.579775e-01         1.524241e-02        -1.091891e-03
   633.817         1.575670e-01         2.234462e-05         1.584108e-01         1.528062e-02        -1.096274e-03
   634.643         1.629190e-01         2.388834e-05         1.584904e-01         1.528518e-02        -1.097487e-03
   635.470         1.586340e-01         2.264827e-05         1.584608e-01         1.527989e-02        -1.097154e-03
   636.296         1.592370e-01         2.282078e-05         1.588293e-01         1.531361e-02        -1.099042e-03
   637.122         1.593510e-01         2.285347e-05         1.596370e-01         1.539024e-02        -1.103944e-03
   637.948         1.620870e-01         2.364498e-05         1.602615e-01         1.544954e-02        -1.108036e-03
   638.775         1.593870e-01         2.286379e-05         1.601221e-01         1.543488e-02        -1.107229e-03
   639.601         1.625950e-01         2.379342e-05         1.593577e-01         1.535939e-02        -1.101996e-03
   640.427         1.577170e-01         2.238719e-05         1.585780e-01         1.528287e-02        -1.096544e-03
   641.253         1.592730e-01         2.283110e-05         1.581745e-01         1.524455e-02        -1.094271e-03
   642.079         1.620440e-01         2.363243e-05         1.580954e-01         1.524010e-02        -1.095455e-03
   642.905         1.535860e-01         2.122979e-05         1.580454e-01         1.524154e-02        -1.097886e-03
   643.732         1.597000e-01         2.295368e-05         1.576627e-01         1.521543e-02        -1.098283e-03
   644.558         1.570190e-01         2.218947e-05         1.566827e-01         1.513810e-02        -1.094371e-03
   645.384         1.517410e-01         2.072280e-05         1.551750e-01         1.501689e-02        -1.086825e-03
   646.210         1.525060e-01         2.093227e-05         1.536329e-01         1.489615e-02        -1.079112e-03
   647.036         1.529570e-01         2.105626e-05         1.525653e-01         1.481775e-02        -1.074248e-03
   647.862         1.519250e-01         2.077309e-05         1.519935e-01         1.477601e-02        -1.071671e-03
   648.688         1.495530e-01         2.012949e-05         1.516063e-01         1.473781e-02        -1.068992e-03
   649.514         1.525230e-01         2.093694e-05         1.513889e-01         1.470661e-02        -1.066888e-03
   650.340         1.510070e-01         2.052280e-05         1.516859e-01         1.472532e-02        -1.069094e-03
   651.166         1.534860e-01         2.120216e-05         1.525054e-01         1.480023e-02        -1.076230e-03
   651.992         1.519530e-01         2.078074e-05         1.532865e-01         1.487489e-02        -1.083590e-03
   652.818         1.534220e-01         2.118448e-05         1.532672e-01         1.487249e-02        -1.084880e-03
   653.644         1.516460e-01         2.069686e-05         1.516261e-01         1.471434e-02        -1.074462e-03
   654.470         1.474860e-01         1.957691e-05         1.479446e-01         1.436033e-02        -1.050014e-03
   655.296         1.431590e-01         1.844505e-05         1.433270e-01         1.391439e-02        -1.019246e-03
   656.122         1.399120e-01         1.761783e-05         1.404478e-01         1.363247e-02        -1.000492e-03
   656.948         1.419860e-01         1.814402e-05         1.412923e-01         1.370677e-02        -1.007589e-03
   657.774         1.444790e-01         1.878676e-05         1.450596e-01         1.406168e-02        -1.034912e-03
   658.599         1.498830e-01         2.021842e-05         1.492341e-01         1.445576e-02        -1.064327e-03
   659.425         1.528560e-01         2.102846e-05         1.522221e-01         1.473569e-02        -1.083637e-03
   660.251         1.547320e-01         2.154779e-05         1.540106e-01         1.490013e-02        -1.091729e-03
   661.077         1.556350e-01         2.180003e-05         1.550693e-01         1.499479e-02        -1.091880e-03
   661.903         1.569310e-01         2.216460e-05         1.555368e-01         1.503426e-02        -1.086446e-03
   662.728         1.571680e-01         2.223160e-05         1.554008e-01         1.501848e-02        -1.076836e-03
   663.554         1.557210e-01         2.182413e-05         1.549174e-01         1.497194e-02        -1.065096e-03
   664.380         1.546670e-01         2.152969e-05         1.545179e-01         1.493432e-02        -1.053754e-03
   665.206         1.554780e-01         2.175607e-05         1.543679e-01         1.491910e-02        -1.043658e-03
   666.031         1.554210e-01         2.174012e-05         1.543020e-01         1.490934e-02        -1.033528e-03
   666.857         1.548870e-01         2.159098e-05         1.542246e-01         1.489699e-02        -1.022800e-03
   667.683         1.555420e-01         2.177398e-05         1.542495e-01         1.489509e-02        -1.013117e-03
   668.508         1.551030e-01         2.165125e-05         1.543507e-01         1.490271e-02        -1.005452e-03
   669.334         1.552580e-01         2.169454e-05         1.542501e-01         1.489361e-02        -9.985162e-04
  1503.952         1.629370e-02         2.389362e-07         1.708608e-02         1.196520e-03        -5.873564e-04
  1509.148         1.884260e-02         3.195392e-07         1.952346e-02         1.376435e-03        -6.473607e-04
  1514.333         1.970600e-02         3.494938e-07         2.022648e-02         1.440702e-03        -6.439955e-04
  1519.509         2.082250e-02         3.902189e-07         2.134660e-02         1.547150e-03        -6.528501e-04
  1524.675         2.172600e-02         4.248172e-07         2.185150e-02         1.588345e-03        -6.523149e-04
  1529.831         2.188610e-02         4.311012e-07         2.195294e-02         1.619484e-03        -6.430674e-04
  1534.978         2.231730e-02         4.482557e-07         2.247526e-02         1.691243e-03        -6.448372e-04
  1540.114         2.257760e-02         4.587732e-07         2.261517e-02         1.713314e-03        -6.327990e-04
  1545.242         2.370390e-02         5.056874e-07         2.332350e-02         1.786379e-03        -6.391029e-04
  1550.360         2.351870e-02         4.978163e-07         2.328821e-02         1.799855e-03        -6.242519e-04
  1555.468         2.345770e-02         4.952373e-07         2.304488e-02         1.803097e-03        -6.074483e-04
  1560.567         2.322710e-02         4.855484e-07         2.341779e-02         1.836650e-03        -6.056066e-04
  1565.657         2.234190e-02         4.492444e-07         2.286925e-02         1.814960e-03        -5.814247e-04
  1570.738         2.224450e-02         4.453360e-07         2.202091e-02         1.757355e-03        -5.503744e-04
  1575.809         2.132230e-02         4.091764e-07         2.124323e-02         1.700489e-03        -5.240976e-04
  1580.872         2.216100e-02         4.419989e-07         2.229026e-02         1.808904e-03        -5.442608e-04
  1585.926         2.250280e-02         4.557384e-07         2.261896e-02         1.847424e-03        -5.426167e-04
  1590.971         2.203170e-02         4.368562e-07         2.202213e-02         1.808531e-03        -5.194309e-04
  1596.007         2.256390e-02         4.582166e-07         2.245996e-02         1.850901e-03        -5.239040e-04
  1601.035         2.155990e-02         4.183464e-07         2.170328e-02         1.793383e-03        -4.997707e-04
  1606.054         2.176870e-02         4.264887e-07         2.181363e-02         1.797904e-03        -4.965793e-04
  1611.064         2.132360e-02         4.092263e-07         2.141496e-02         1.782206e-03        -4.835407e-04
  1616.066         2.178630e-02         4.271786e-07         2.181885e-02         1.830140e-03        -4.888429e-04
  1621.060         2.229940e-02         4.475369e-07         2.218223e-02         1.857540e-03        -4.913817e-04
  1626.045         2.283610e-02         4.693387e-07         2.273866e-02         1.905145e-03        -5.002876e-04
  1631.023         2.248100e-02         4.548558e-07         2.251340e-02         1.890257e-03        -4.924249e-04
  1635.992         2.192810e-02         4.327574e-07         2.178146e-02         1.846048e-03        -4.761657e-04
  1640.954         2.076080e-02         3.879097e-07         2.077601e-02         1.774125e-03        -4.537025e-04
  1645.907         2.113970e-02         4.021982e-07         2.118859e-02         1.796711e-03        -4.569749e-04
  1650.852         2.111210e-02         4.011487e-07         2.117426e-02         1.800251e-03        -4.538585e-04
  1655.790         2.104700e-02         3.986786e-07         2.127543e-02         1.812076e-03        -4.543850e-04
