    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.339960e-01         1.615944e-05         1.311811e-01         1.760443e-02        -1.463816e-03
   631.338         1.295200e-01         1.509789e-05         1.308180e-01         1.755302e-02        -1.463310e-03
   632.164         1.320870e-01         1.570228e-05         1.307629e-01         1.754400e-02        -1.465693e-03
   632.991         1.323690e-01         1.576940e-05         1.311190e-01         1.758835e-02        -1.471933e-03
   633.817         1.299000e-01         1.518661e-05         1.314942e-01         1.763314e-02        -1.477924e-03
   634.643         1.299740e-01         1.520392e-05         1.315757e-01         1.763751e-02        -1.480380e-03
   635.470         1.314560e-01         1.555261e-05         1.315655e-01         1.762929e-02        -1.481619e-03
   636.296         1.312760e-01         1.551005e-05         1.318846e-01         1.766538e-02        -1.486628e-03
   637.122         1.334610e-01         1.603065e-05         1.325669e-01         1.775112e-02        -1.496281e-03
   637.948         1.322650e-01         1.574463e-05         1.330953e-01         1.781863e-02        -1.505353e-03
   638.775         1.354280e-01         1.650667e-05         1.329887e-01         1.780392e-02        -1.508942e-03
   639.601         1.298300e-01         1.517025e-05         1.323633e-01         1.772110e-02        -1.508346e-03
   640.427         1.346190e-01         1.631005e-05         1.317239e-01         1.763671e-02        -1.508980e-03
   641.253         1.351480e-01         1.643848e-05         1.313928e-01         1.759548e-02        -1.514523e-03
   642.079         1.316140e-01         1.559002e-05         1.313253e-01         1.759369e-02        -1.524322e-03
   642.905         1.308070e-01         1.539942e-05         1.312756e-01         1.759874e-02        -1.534557e-03
   643.732         1.313280e-01         1.552234e-05         1.309420e-01         1.757022e-02        -1.540806e-03
   644.558         1.308760e-01         1.541567e-05         1.301014e-01         1.748051e-02        -1.540655e-03
   645.384         1.277660e-01         1.469174e-05         1.288101e-01         1.733944e-02        -1.535660e-03
   646.210         1.260360e-01         1.429657e-05         1.274833e-01         1.719922e-02        -1.530983e-03
   647.036         1.240890e-01         1.385827e-05         1.265568e-01         1.710856e-02        -1.530832e-03
   647.862         1.260260e-01         1.429430e-05         1.260618e-01         1.706138e-02        -1.534157e-03
