    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.255890e-01         1.419534e-05         1.283779e-01         1.729041e-02        -8.588003e-04
   631.338         1.274870e-01         1.462764e-05         1.280163e-01         1.723980e-02        -8.575191e-04
   632.164         1.281590e-01         1.478226e-05         1.279568e-01         1.723154e-02        -8.604756e-04
   632.991         1.301190e-01         1.523786e-05         1.283005e-01         1.727562e-02        -8.668656e-04
   633.817         1.266780e-01         1.444258e-05         1.286636e-01         1.731954e-02        -8.734381e-04
   634.643         1.303660e-01         1.529576e-05         1.287394e-01         1.732372e-02        -8.779171e-04
   635.470         1.314320e-01         1.554693e-05         1.287251e-01         1.731622e-02        -8.812866e-04
   636.296         1.286530e-01         1.489643e-05         1.290327e-01         1.735328e-02        -8.861415e-04
   637.122         1.317170e-01         1.561443e-05         1.296953e-01         1.744017e-02        -8.929493e-04
   637.948         1.302120e-01         1.525965e-05         1.302073e-01         1.750903e-02        -8.985711e-04
   638.775         1.311080e-01         1.547038e-05         1.300983e-01         1.749445e-02        -8.999069e-04
   639.601         1.303830e-01         1.529975e-05         1.294825e-01         1.740915e-02        -8.977684e-04
   640.427         1.289900e-01         1.497458e-05         1.288536e-01         1.732053e-02        -8.956785e-04
   641.253         1.302740e-01         1.527418e-05         1.285263e-01         1.727519e-02        -8.960118e-04
   642.079         1.278760e-01         1.471704e-05         1.284564e-01         1.727031e-02        -8.984571e-04
   642.905         1.292300e-01         1.503035e-05         1.284034e-01         1.727371e-02        -9.009964e-04
   643.732         1.268450e-01         1.448069e-05         1.280717e-01         1.724563e-02        -9.013865e-04
   644.558         1.286240e-01         1.488972e-05         1.272428e-01         1.715854e-02        -8.985005e-04
   645.384         1.235560e-01         1.373948e-05         1.259712e-01         1.702132e-02        -8.930635e-04
   646.210         1.237920e-01         1.379201e-05         1.246640e-01         1.688506e-02        -8.871813e-04
   647.036         1.229530e-01         1.360570e-05         1.237493e-01         1.679773e-02        -8.824372e-04
   647.862         1.215890e-01         1.330550e-05         1.232593e-01         1.675270e-02        -8.785475e-04
   648.688         1.215800e-01         1.330353e-05         1.229465e-01         1.671155e-02        -8.748809e-04
   649.514         1.215340e-01         1.329346e-05         1.227899e-01         1.667764e-02        -8.731072e-04
   650.340         1.224200e-01         1.348799e-05         1.230509e-01         1.669977e-02        -8.762447e-04
   651.166         1.222820e-01         1.345760e-05         1.237253e-01         1.678529e-02        -8.841986e-04
   651.992         1.243050e-01         1.390656e-05         1.243618e-01         1.687034e-02        -8.927221e-04
   652.818         1.241130e-01         1.386363e-05         1.243480e-01         1.686819e-02        -8.961854e-04
   653.644         1.223700e-01         1.347698e-05         1.230156e-01         1.669019e-02        -8.891525e-04
   654.470         1.192300e-01         1.279421e-05         1.200231e-01         1.629082e-02        -8.694062e-04
   655.296         1.159010e-01         1.208974e-05         1.162730e-01         1.578722e-02        -8.440315e-04
   656.122         1.122220e-01         1.133440e-05         1.139427e-01         1.546912e-02        -8.288805e-04
   656.948         1.142280e-01         1.174323e-05         1.146446e-01         1.555463e-02        -8.353018e-04
   657.774         1.172680e-01         1.237661e-05         1.177245e-01         1.595830e-02        -8.586545e-04
   658.599         1.208830e-01         1.315143e-05         1.211354e-01         1.640618e-02        -8.846923e-04
   659.425         1.231940e-01         1.365909e-05         1.235822e-01         1.672460e-02        -9.042394e-04
   660.251         1.254050e-01         1.415377e-05         1.250539e-01         1.691282e-02        -9.169718e-04
   661.077         1.263750e-01         1.437358e-05         1.259303e-01         1.702297e-02        -9.257262e-04
   661.903         1.266070e-01         1.442640e-05         1.263210e-01         1.707066e-02        -9.319696e-04
   662.728         1.260180e-01         1.429248e-05         1.262154e-01         1.705391e-02        -9.362044e-04
   663.554         1.260100e-01         1.429067e-05         1.258246e-01         1.699956e-02        -9.394417e-04
   664.380         1.257090e-01         1.422248e-05         1.255024e-01         1.695437e-02        -9.425630e-04
   665.206         1.251690e-01         1.410055e-05         1.253847e-01         1.693625e-02        -9.453752e-04
   666.031         1.253880e-01         1.414994e-05         1.253365e-01         1.692598e-02        -9.475193e-04
