    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.581610e-01         2.251341e-05         1.580037e-01         1.547610e-02        -1.157040e-03
   631.338         1.563110e-01         2.198982e-05         1.575547e-01         1.543094e-02        -1.154420e-03
   632.164         1.599630e-01         2.302935e-05         1.574767e-01         1.542242e-02        -1.154471e-03
   632.991         1.592210e-01         2.281619e-05         1.578900e-01         1.546022e-02        -1.157965e-03
   633.817         1.575670e-01         2.234462e-05         1.583232e-01         1.549847e-02        -1.161416e-03
   634.643         1.629190e-01         2.388834e-05         1.584029e-01         1.550210e-02        -1.162139e-03
   635.470         1.586340e-01         2.264827e-05         1.583735e-01         1.549566e-02        -1.162099e-03
   636.296         1.592370e-01         2.282078e-05         1.587420e-01         1.552868e-02        -1.165213e-03
   637.122         1.593510e-01         2.285347e-05         1.595492e-01         1.560536e-02        -1.171771e-03
   637.948         1.620870e-01         2.364498e-05         1.601733e-01         1.566506e-02        -1.176973e-03
   638.775         1.593870e-01         2.286379e-05         1.600340e-01         1.565022e-02        -1.176396e-03
   639.601         1.625950e-01         2.379342e-05         1.592700e-01         1.557360e-02        -1.171162e-03
   640.427         1.577170e-01         2.238719e-05         1.584908e-01         1.549562e-02        -1.165990e-03
   641.253         1.592730e-01         2.283110e-05         1.580876e-01         1.545643e-02        -1.163875e-03
   642.079         1.620440e-01         2.363243e-05         1.580087e-01         1.545209e-02        -1.164354e-03
   642.905         1.535860e-01         2.122979e-05         1.579587e-01         1.545406e-02        -1.165197e-03
   643.732         1.597000e-01         2.295368e-05         1.575761e-01         1.542784e-02        -1.163967e-03
   644.558         1.570190e-01         2.218947e-05         1.565966e-01         1.534949e-02        -1.158978e-03
   645.384         1.517410e-01         2.072280e-05         1.550897e-01         1.522701e-02        -1.150645e-03
   646.210         1.525060e-01         2.093227e-05         1.535485e-01         1.510538e-02        -1.142142e-03
   647.036         1.529570e-01         2.105626e-05         1.524815e-01         1.502656e-02        -1.136707e-03
   647.862         1.519250e-01         2.077309e-05         1.519101e-01         1.498459e-02        -1.134072e-03
   648.688         1.495530e-01         2.012949e-05         1.515231e-01         1.494612e-02        -1.131768e-03
   649.514         1.525230e-01         2.093694e-05         1.513058e-01         1.491471e-02        -1.130105e-03
   650.340         1.510070e-01         2.052280e-05         1.516026e-01         1.493380e-02        -1.132469e-03
   651.166         1.534860e-01         2.120216e-05         1.524216e-01         1.500992e-02        -1.139331e-03
   651.992         1.519530e-01         2.078074e-05         1.532023e-01         1.508596e-02        -1.146176e-03
   652.818         1.534220e-01         2.118448e-05         1.531831e-01         1.508388e-02        -1.146917e-03
   653.644         1.516460e-01         2.069686e-05         1.515431e-01         1.492386e-02        -1.135435e-03
   654.470         1.474860e-01         1.957691e-05         1.478637e-01         1.456553e-02        -1.108687e-03
   655.296         1.431590e-01         1.844505e-05         1.432489e-01         1.411430e-02        -1.074788e-03
   656.122         1.399120e-01         1.761783e-05         1.403714e-01         1.382920e-02        -1.053587e-03
   656.948         1.419860e-01         1.814402e-05         1.412156e-01         1.390471e-02        -1.059946e-03
   657.774         1.444790e-01         1.878676e-05         1.449809e-01         1.426433e-02        -1.087990e-03
   658.599         1.498830e-01         2.021842e-05         1.491532e-01         1.466355e-02        -1.119030e-03
   659.425         1.528560e-01         2.102846e-05         1.521395e-01         1.494691e-02        -1.141270e-03
   660.251         1.547320e-01         2.154779e-05         1.539268e-01         1.511314e-02        -1.154737e-03
   661.077         1.556350e-01         2.180003e-05         1.549845e-01         1.520919e-02        -1.163065e-03
   661.903         1.569310e-01         2.216460e-05         1.554511e-01         1.525031e-02        -1.167339e-03
   662.728         1.571680e-01         2.223160e-05         1.553147e-01         1.523564e-02        -1.167360e-03
   663.554         1.557210e-01         2.182413e-05         1.548310e-01         1.518862e-02        -1.164773e-03
   664.380         1.546670e-01         2.152969e-05         1.544311e-01         1.514937e-02        -1.162576e-03
   665.206         1.554780e-01         2.175607e-05         1.542806e-01         1.513330e-02        -1.162067e-03
   666.031         1.554210e-01         2.174012e-05         1.542142e-01         1.512474e-02        -1.162252e-03
   666.857         1.548870e-01         2.159098e-05         1.541362e-01         1.511496e-02        -1.162520e-03
   667.683         1.555420e-01         2.177398e-05         1.541604e-01         1.511542e-02        -1.163639e-03
   668.508         1.551030e-01         2.165125e-05         1.542608e-01         1.512422e-02        -1.165322e-03
   669.334         1.552580e-01         2.169454e-05         1.541596e-01         1.511482e-02        -1.165325e-03
  1503.952         1.629370e-02         2.389362e-07         1.711328e-02         1.242901e-03        -6.768183e-04
  1509.148         1.884260e-02         3.195392e-07         1.955284e-02         1.428239e-03        -7.476960e-04
  1514.333         1.970600e-02         3.494938e-07         2.025494e-02         1.493754e-03        -7.599445e-04
  1519.509         2.082250e-02         3.902189e-07         2.137455e-02         1.602792e-03        -7.908977e-04
  1524.675         2.172600e-02         4.248172e-07         2.187897e-02         1.644323e-03        -7.936952e-04
  1529.831         2.188610e-02         4.311012e-07         2.197942e-02         1.675601e-03        -7.829995e-04
  1534.978         2.231730e-02         4.482557e-07         2.250108e-02         1.748481e-03        -7.861428e-04
  1540.114         2.257760e-02         4.587732e-07         2.263999e-02         1.770131e-03        -7.725981e-04
  1545.242         2.370390e-02         5.056874e-07         2.334788e-02         1.844931e-03        -7.810669e-04
  1550.360         2.351870e-02         4.978163e-07         2.331151e-02         1.857999e-03        -7.640888e-04
  1555.468         2.345770e-02         4.952373e-07         2.306698e-02         1.859864e-03        -7.440730e-04
  1560.567         2.322710e-02         4.855484e-07         2.343943e-02         1.893447e-03        -7.419445e-04
  1565.657         2.234190e-02         4.492444e-07         2.288951e-02         1.870067e-03        -7.139932e-04
  1570.738         2.224450e-02         4.453360e-07         2.203960e-02         1.809651e-03        -6.762792e-04
