  lambda             Irr_dw             Rad_up
 550.000   1.5279998000e+00   1.1176380920e-01
 551.000   1.5179300000e+00   1.1095589450e-01
 552.000   1.5827644000e+00   1.1571247100e-01
 553.000   1.5202498000e+00   1.1105051420e-01
 554.000   1.5694206000e+00   1.1464079280e-01
 555.000   1.5733455000e+00   1.1480974580e-01
 556.000   1.5295285000e+00   1.1150038910e-01
 557.000   1.4837490000e+00   1.0816788480e-01
 558.000   1.5397045000e+00   1.1213649750e-01
 559.000   1.4549963000e+00   1.0591027830e-01
 560.000   1.4610558000e+00   1.0634988400e-01
 561.000   1.6054033000e+00   1.1672979740e-01
 562.000   1.4733419000e+00   1.0709315490e-01
 563.000   1.5411321000e+00   1.1190438080e-01
 564.000   1.5191425000e+00   1.1014363100e-01
 565.000   1.5369543000e+00   1.1141020970e-01
 566.000   1.4167928000e+00   1.0259799190e-01
 567.000   1.5194762000e+00   1.0980913540e-01
 568.000   1.5151970000e+00   1.0895961760e-01
 569.000   1.4841031000e+00   1.0557073970e-01
 570.000   1.4917471000e+00   1.0621496580e-01
 571.000   1.4391428000e+00   1.0317001340e-01
 572.000   1.5204798000e+00   1.0825636290e-01
 573.000   1.5365269000e+00   1.0957433320e-01
 574.000   1.5279735000e+00   1.0895025630e-01
 575.000   1.4904374000e+00   1.0615125270e-01
 576.000   1.4632529000e+00   1.0414254000e-01
 577.000   1.5239629000e+00   1.0856633760e-01
 578.000   1.4795415000e+00   1.0569378660e-01
 579.000   1.4682070000e+00   1.0494107820e-01
 580.000   1.5187414000e+00   1.0872056580e-01
 581.000   1.4912820000e+00   1.0690374760e-01
 582.000   1.5135327000e+00   1.0843634800e-01
 583.000   1.5239518000e+00   1.0922281650e-01
 584.000   1.5189793000e+00   1.0873589320e-01
 585.000   1.5088485000e+00   1.0790346530e-01
 586.000   1.4438915000e+00   1.0323316960e-01
 587.000   1.5001803000e+00   1.0673506160e-01
 588.000   1.4843799000e+00   1.0413500210e-01
 589.000   1.3156575000e+00   9.0467460630e-02
 590.000   1.3736538000e+00   9.4344779970e-02
 591.000   1.4595983000e+00   1.0148308560e-01
 592.000   1.4315628000e+00   9.8739639280e-02
 593.000   1.4466046000e+00   1.0119285580e-01
 594.000   1.4597702000e+00   1.0176280210e-01
 595.000   1.4318083000e+00   9.8731674190e-02
 596.000   1.4672500000e+00   1.0267745210e-01
 597.000   1.4716350000e+00   1.0254238130e-01
 598.000   1.4414896000e+00   1.0107541660e-01
 599.000   1.4418536000e+00   1.0134771730e-01
 600.000   1.4421622000e+00   1.0195829770e-01
 601.000   1.4340427000e+00   1.0182510380e-01
 602.000   1.4183594000e+00   1.0079151920e-01
 603.000   1.4269164000e+00   1.0155963130e-01
 604.000   1.4721148000e+00   1.0494422910e-01
 605.000   1.4683388000e+00   1.0460633850e-01
 606.000   1.4513153000e+00   1.0345601650e-01
 607.000   1.4431419000e+00   1.0282602690e-01
 608.000   1.4378306000e+00   1.0237512210e-01
 609.000   1.4230619000e+00   1.0132415010e-01
 610.000   1.4002548000e+00   9.9632278440e-02
 611.000   1.4229742000e+00   1.0124127960e-01
 612.000   1.4044313000e+00   9.9920982360e-02
 613.000   1.3838947000e+00   9.8407684330e-02
 614.000   1.3334420000e+00   9.4833518980e-02
 615.000   1.3978309000e+00   9.9328659060e-02
 616.000   1.3290547000e+00   9.4463981630e-02
 617.000   1.3365498000e+00   9.4987892150e-02
 618.000   1.3995921000e+00   9.9362701420e-02
 619.000   1.3867656000e+00   9.8495079040e-02
 620.000   1.4072368000e+00   9.9841133120e-02
 621.000   1.4314262000e+00   1.0154447940e-01
 622.000   1.3559167000e+00   9.6129547120e-02
 623.000   1.3664674000e+00   9.6738067630e-02
 624.000   1.3679282000e+00   9.6890731810e-02
 625.000   1.3308690000e+00   9.4255294800e-02
 626.000   1.3376060000e+00   9.4547485350e-02
 627.000   1.3599886000e+00   9.5598243710e-02
 628.000   1.3417757000e+00   9.3338195800e-02
 629.000   1.3754661000e+00   9.5976646420e-02
 630.000   1.3298306000e+00   9.3264404300e-02
 631.000   1.3786258000e+00   9.6774078370e-02
 632.000   1.2841371800e+00   8.9770034790e-02
 633.000   1.3784261000e+00   9.6815002440e-02
 634.000   1.3370328000e+00   9.4074668880e-02
 635.000   1.3614847000e+00   9.5801193240e-02
 636.000   1.3135193000e+00   9.2515197750e-02
 637.000   1.3568683000e+00   9.5633308410e-02
 638.000   1.3779828000e+00   9.7323417660e-02
 639.000   1.3665997000e+00   9.6410316470e-02
 640.000   1.3237277000e+00   9.3617187500e-02
 641.000   1.3428494000e+00   9.4932403560e-02
 642.000   1.3267356800e+00   9.3844429020e-02
 643.000   1.3499569000e+00   9.5295928960e-02
 644.000   1.3344816700e+00   9.4111961360e-02
 645.000   1.3461377000e+00   9.4721839900e-02
 646.000   1.2948315900e+00   9.0018692020e-02
 647.000   1.3123883100e+00   9.0491531370e-02
 648.000   1.3100496200e+00   8.9678688050e-02
 649.000   1.3360605100e+00   9.1951217650e-02
 650.000   1.2381241000e+00   8.6368354800e-02
 651.000   1.3337069700e+00   9.3014915470e-02
 652.000   1.3079716300e+00   9.0135108950e-02
 653.000   1.3343907200e+00   9.3182838440e-02
 654.000   1.3169268000e+00   9.1706741330e-02
 655.000   1.2822073900e+00   8.8815910340e-02
 656.000   1.0885980300e+00   7.5499931340e-02
 657.000   1.1618750100e+00   8.0792526250e-02
 658.000   1.2942027100e+00   9.0471435550e-02
 659.000   1.2973358300e+00   9.0893333440e-02
 660.000   1.3075272300e+00   9.1718086240e-02
