    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.857620e-01         3.105677e-05         1.616914e-01         1.551684e-02        -1.562707e-03
   631.338         1.858350e-01         3.108118e-05         1.612334e-01         1.547160e-02        -1.562487e-03
   632.164         1.853680e-01         3.092517e-05         1.611570e-01         1.546289e-02        -1.564431e-03
   632.991         1.880830e-01         3.183769e-05         1.615837e-01         1.550057e-02        -1.570222e-03
   633.817         1.907440e-01         3.274495e-05         1.620308e-01         1.553880e-02        -1.575729e-03
   634.643         1.841770e-01         3.052905e-05         1.621160e-01         1.554233e-02        -1.577846e-03
   635.470         1.856240e-01         3.101064e-05         1.620898e-01         1.553562e-02        -1.579329e-03
   636.296         1.843900e-01         3.059970e-05         1.624709e-01         1.556830e-02        -1.585109e-03
   637.122         1.900680e-01         3.251326e-05         1.633014e-01         1.564469e-02        -1.595268e-03
   637.948         1.915210e-01         3.301226e-05         1.639447e-01         1.570407e-02        -1.603282e-03
   638.775         1.936820e-01         3.376145e-05         1.638062e-01         1.568892e-02        -1.603014e-03
   639.601         1.857850e-01         3.106446e-05         1.630278e-01         1.561230e-02        -1.595404e-03
   640.427         1.911510e-01         3.288483e-05         1.622331e-01         1.553488e-02        -1.586227e-03
   641.253         1.874730e-01         3.163151e-05         1.618230e-01         1.549665e-02        -1.579585e-03
   642.079         1.886220e-01         3.202043e-05         1.617451e-01         1.549333e-02        -1.575626e-03
   642.905         1.857500e-01         3.105276e-05         1.616975e-01         1.549608e-02        -1.572119e-03
   643.732         1.890540e-01         3.216727e-05         1.613103e-01         1.547022e-02        -1.565923e-03
   644.558         1.877220e-01         3.171559e-05         1.603135e-01         1.539179e-02        -1.554660e-03
   645.384         1.845890e-01         3.066579e-05         1.587786e-01         1.526880e-02        -1.538979e-03
   646.210         1.803240e-01         2.926507e-05         1.572095e-01         1.514646e-02        -1.523219e-03
   647.036         1.753160e-01         2.766213e-05         1.561250e-01         1.506720e-02        -1.511533e-03
   647.862         1.773610e-01         2.831123e-05         1.555450e-01         1.502535e-02        -1.503514e-03
   648.688         1.772840e-01         2.828665e-05         1.551506e-01         1.498730e-02        -1.496244e-03
   649.514         1.779130e-01         2.848773e-05         1.549279e-01         1.495625e-02        -1.490656e-03
   650.340         1.797890e-01         2.909168e-05         1.552318e-01         1.497560e-02        -1.491573e-03
   651.166         1.793900e-01         2.896269e-05         1.560722e-01         1.505196e-02        -1.499722e-03
   651.992         1.805330e-01         2.933295e-05         1.568746e-01         1.512812e-02        -1.509025e-03
   652.818         1.799300e-01         2.913732e-05         1.568582e-01         1.512589e-02        -1.511130e-03
   653.644         1.799300e-01         2.913732e-05         1.551824e-01         1.496534e-02        -1.497526e-03
   654.470         1.749070e-01         2.753321e-05         1.514188e-01         1.460602e-02        -1.463775e-03
   655.296         1.703170e-01         2.610709e-05         1.466969e-01         1.415360e-02        -1.420352e-03
   656.122         1.666670e-01         2.500010e-05         1.437530e-01         1.386785e-02        -1.393508e-03
   656.948         1.661250e-01         2.483776e-05         1.446190e-01         1.394373e-02        -1.403146e-03
   657.774         1.720220e-01         2.663241e-05         1.484756e-01         1.430434e-02        -1.441732e-03
   658.599         1.757830e-01         2.780970e-05         1.527490e-01         1.470437e-02        -1.484507e-03
   659.425         1.799850e-01         2.915514e-05         1.558082e-01         1.498808e-02        -1.515580e-03
   660.251         1.831860e-01         3.020140e-05         1.576403e-01         1.515452e-02        -1.534668e-03
   661.077         1.826530e-01         3.002591e-05         1.587260e-01         1.525090e-02        -1.546405e-03
   661.903         1.843940e-01         3.060103e-05         1.592076e-01         1.529237e-02        -1.552344e-03
   662.728         1.846000e-01         3.066944e-05         1.590724e-01         1.527787e-02        -1.552608e-03
   663.554         1.831860e-01         3.020140e-05         1.585821e-01         1.523074e-02        -1.549780e-03
   664.380         1.833240e-01         3.024692e-05         1.581775e-01         1.519136e-02        -1.547882e-03
   665.206         1.826490e-01         3.002459e-05         1.580281e-01         1.517540e-02        -1.548256e-03
   666.031         1.831350e-01         3.018459e-05         1.579646e-01         1.516717e-02        -1.549183e-03
   666.857         1.828650e-01         3.009565e-05         1.578892e-01         1.515772e-02        -1.549830e-03
   667.683         1.828410e-01         3.008775e-05         1.579185e-01         1.515853e-02        -1.551431e-03
   668.508         1.835710e-01         3.032848e-05         1.580261e-01         1.516802e-02        -1.553840e-03
   669.334         1.824540e-01         2.996052e-05         1.579270e-01         1.515970e-02        -1.554578e-03
  1503.952         1.817240e-02         2.972125e-07         1.867308e-02         1.357239e-03        -9.517125e-04
  1509.148         2.109400e-02         4.004612e-07         2.128010e-02         1.553860e-03        -1.051121e-03
  1514.333         2.186370e-02         4.302192e-07         2.200592e-02         1.619194e-03        -1.058711e-03
  1519.509         2.317320e-02         4.832975e-07         2.319199e-02         1.730703e-03        -1.089450e-03
  1524.675         2.432500e-02         5.325351e-07         2.371396e-02         1.771744e-03        -1.082148e-03
  1529.831         2.446330e-02         5.386077e-07         2.380482e-02         1.800199e-03        -1.058411e-03
  1534.978         2.504370e-02         5.644682e-07         2.434190e-02         1.872033e-03        -1.063482e-03
  1540.114         2.577540e-02         5.979341e-07         2.445419e-02         1.890312e-03        -1.045700e-03
  1545.242         2.660240e-02         6.369189e-07         2.518705e-02         1.965212e-03        -1.050178e-03
  1550.360         2.637440e-02         6.260481e-07         2.511603e-02         1.974385e-03        -1.021250e-03
  1555.468         2.600970e-02         6.088540e-07         2.482967e-02         1.971724e-03        -9.957566e-04
  1560.567         2.695850e-02         6.540847e-07         2.520133e-02         2.003804e-03        -9.946293e-04
  1565.657         2.584380e-02         6.011118e-07         2.459021e-02         1.975078e-03        -9.595232e-04
  1570.738         2.478360e-02         5.528041e-07         2.365460e-02         1.908047e-03        -9.110862e-04
  1575.809         2.430370e-02         5.316029e-07         2.280209e-02         1.843365e-03        -8.690693e-04
  1580.872         2.541030e-02         5.811150e-07         2.391408e-02         1.956662e-03        -9.061111e-04
  1585.926         2.605760e-02         6.110987e-07         2.424367e-02         1.994402e-03        -9.070123e-04
  1590.971         2.507580e-02         5.659162e-07         2.358218e-02         1.947920e-03        -8.705115e-04
  1596.007         2.539880e-02         5.805891e-07         2.403619e-02         1.990831e-03        -8.796761e-04
  1601.035         2.486080e-02         5.562534e-07         2.321203e-02         1.925883e-03        -8.446939e-04
  1606.054         2.502350e-02         5.635580e-07         2.331448e-02         1.929706e-03        -8.460551e-04
  1611.064         2.462000e-02         5.455300e-07         2.288174e-02         1.909050e-03        -8.189484e-04
  1616.066         2.511720e-02         5.677864e-07         2.330640e-02         1.958351e-03        -8.315445e-04
  1621.060         2.530080e-02         5.761174e-07         2.368116e-02         1.986028e-03        -8.384915e-04
  1626.045         2.637630e-02         6.261383e-07         2.426559e-02         2.031716e-03        -8.571995e-04
  1631.023         2.576210e-02         5.973172e-07         2.402207e-02         2.018802e-03        -8.370436e-04
  1635.992         2.499780e-02         5.624010e-07         2.324334e-02         1.972069e-03        -8.154492e-04
  1640.954         2.406680e-02         5.212898e-07         2.217036e-02         1.895137e-03        -7.795489e-04
  1645.907         2.413150e-02         5.240964e-07         2.259393e-02         1.913746e-03        -7.881968e-04
  1650.852         2.455180e-02         5.425118e-07         2.257124e-02         1.915740e-03        -7.845493e-04
  1655.790         2.458340e-02         5.439092e-07         2.267698e-02         1.927397e-03        -7.873168e-04
