    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.580200e-01         2.247329e-05         1.567499e-01         1.506895e-02        -9.462730e-04
   631.338         1.544880e-01         2.147989e-05         1.563033e-01         1.502418e-02        -9.442770e-04
   632.164         1.576690e-01         2.237356e-05         1.562250e-01         1.501514e-02        -9.447322e-04
   632.991         1.582630e-01         2.254246e-05         1.566344e-01         1.505146e-02        -9.483046e-04
   633.817         1.596920e-01         2.295138e-05         1.570638e-01         1.508866e-02        -9.517893e-04
   634.643         1.563280e-01         2.199460e-05         1.571424e-01         1.509246e-02        -9.526602e-04
   635.470         1.585910e-01         2.263599e-05         1.571127e-01         1.508635e-02        -9.525194e-04
   636.296         1.592350e-01         2.282021e-05         1.574777e-01         1.511832e-02        -9.545272e-04
   637.122         1.588080e-01         2.269798e-05         1.582781e-01         1.519243e-02        -9.588521e-04
   637.948         1.574890e-01         2.232251e-05         1.588968e-01         1.524969e-02        -9.618659e-04
   638.775         1.597060e-01         2.295541e-05         1.587583e-01         1.523447e-02        -9.599679e-04
   639.601         1.550170e-01         2.162724e-05         1.580006e-01         1.515979e-02        -9.530415e-04
   640.427         1.585810e-01         2.263314e-05         1.572284e-01         1.508448e-02        -9.438021e-04
   641.253         1.558930e-01         2.187236e-05         1.568296e-01         1.504712e-02        -9.348717e-04
   642.079         1.531000e-01         2.109565e-05         1.567528e-01         1.504336e-02        -9.270528e-04
   642.905         1.571310e-01         2.222114e-05         1.567046e-01         1.504515e-02        -9.193534e-04
   643.732         1.577810e-01         2.240536e-05         1.563262e-01         1.501922e-02        -9.098534e-04
   644.558         1.520890e-01         2.081796e-05         1.553549e-01         1.494279e-02        -8.973259e-04
   645.384         1.538290e-01         2.129703e-05         1.538596e-01         1.482371e-02        -8.825141e-04
   646.210         1.484550e-01         1.983500e-05         1.523298e-01         1.470555e-02        -8.680811e-04
   647.036         1.514110e-01         2.063276e-05         1.512708e-01         1.462897e-02        -8.562179e-04
   647.862         1.480510e-01         1.972719e-05         1.507046e-01         1.458796e-02        -8.464781e-04
   648.688         1.509530e-01         2.050813e-05         1.503225e-01         1.455000e-02        -8.374036e-04
   649.514         1.494010e-01         2.008859e-05         1.501088e-01         1.451893e-02        -8.300645e-04
   650.340         1.490870e-01         2.000424e-05         1.504038e-01         1.453756e-02        -8.276183e-04
   651.166         1.503820e-01         2.035327e-05         1.512149e-01         1.461240e-02        -8.304837e-04
   651.992         1.513740e-01         2.062268e-05         1.519866e-01         1.468744e-02        -8.349011e-04
   652.818         1.533420e-01         2.116239e-05         1.519643e-01         1.468585e-02        -8.358750e-04
   653.644         1.503640e-01         2.034840e-05         1.503339e-01         1.452929e-02        -8.286378e-04
   654.470         1.460580e-01         1.919965e-05         1.466802e-01         1.417871e-02        -8.108531e-04
   655.296         1.422990e-01         1.822410e-05         1.420987e-01         1.373764e-02        -7.882989e-04
   656.122         1.390390e-01         1.739866e-05         1.392411e-01         1.345908e-02        -7.752138e-04
   656.948         1.392410e-01         1.744925e-05         1.400758e-01         1.353257e-02        -7.821351e-04
   657.774         1.426520e-01         1.831463e-05         1.438084e-01         1.388314e-02        -8.044939e-04
   658.599         1.482040e-01         1.976798e-05         1.479447e-01         1.427194e-02        -8.285418e-04
   659.425         1.506970e-01         2.043863e-05         1.509045e-01         1.454718e-02        -8.458328e-04
   660.251         1.529500e-01         2.105433e-05         1.526749e-01         1.470815e-02        -8.567203e-04
   661.077         1.539550e-01         2.133193e-05         1.537215e-01         1.480156e-02        -8.639680e-04
   661.903         1.549200e-01         2.160019e-05         1.541814e-01         1.484200e-02        -8.681781e-04
   662.728         1.544770e-01         2.147683e-05         1.540428e-01         1.482697e-02        -8.692025e-04
   663.554         1.530190e-01         2.107333e-05         1.535597e-01         1.477888e-02        -8.684542e-04
   664.380         1.532570e-01         2.113894e-05         1.531598e-01         1.473886e-02        -8.678956e-04
   665.206         1.536770e-01         2.125496e-05         1.530071e-01         1.472353e-02        -8.679319e-04
   666.031         1.533100e-01         2.115356e-05         1.529379e-01         1.471698e-02        -8.679278e-04
   666.857         1.533270e-01         2.115825e-05         1.528572e-01         1.470923e-02        -8.681006e-04
   667.683         1.526940e-01         2.098391e-05         1.528780e-01         1.471079e-02        -8.690911e-04
   668.508         1.535390e-01         2.121680e-05         1.529746e-01         1.471980e-02        -8.700942e-04
   669.334         1.531650e-01         2.111357e-05         1.528714e-01         1.471025e-02        -8.693971e-04
  1503.952         1.530330e-02         2.107719e-07         1.580415e-02         1.048342e-03        -5.131677e-04
  1509.148         1.736630e-02         2.714295e-07         1.811221e-02         1.211876e-03        -5.672651e-04
  1514.333         1.842080e-02         3.053933e-07         1.881774e-02         1.274821e-03        -5.711102e-04
  1519.509         1.950990e-02         3.425726e-07         1.991186e-02         1.376061e-03        -5.871181e-04
  1524.675         2.049960e-02         3.782102e-07         2.041911e-02         1.416889e-03        -5.882308e-04
  1529.831         2.099280e-02         3.966279e-07         2.054545e-02         1.450065e-03        -5.797894e-04
  1534.978         2.139070e-02         4.118058e-07         2.106875e-02         1.521302e-03        -5.814284e-04
  1540.114         2.097750e-02         3.960500e-07         2.123813e-02         1.546681e-03        -5.708423e-04
  1545.242         2.221260e-02         4.440596e-07         2.193811e-02         1.618925e-03        -5.761964e-04
  1550.360         2.225830e-02         4.458887e-07         2.193920e-02         1.636828e-03        -5.630186e-04
  1555.468         2.172570e-02         4.248054e-07         2.173731e-02         1.644350e-03        -5.486528e-04
  1560.567         2.240190e-02         4.516606e-07         2.211865e-02         1.679002e-03        -5.474192e-04
  1565.657         2.176790e-02         4.264573e-07         2.162484e-02         1.663749e-03        -5.246317e-04
  1570.738         2.120100e-02         4.045342e-07         2.084700e-02         1.614942e-03        -4.949649e-04
  1575.809         2.022170e-02         3.680254e-07         2.012797e-02         1.565513e-03        -4.721107e-04
  1580.872         2.113040e-02         4.018444e-07         2.113653e-02         1.669407e-03        -4.907046e-04
  1585.926         2.184810e-02         4.296055e-07         2.147288e-02         1.709597e-03        -4.874406e-04
  1590.971         2.097160e-02         3.958272e-07         2.092921e-02         1.676962e-03        -4.654523e-04
  1596.007         2.171170e-02         4.242581e-07         2.136006e-02         1.719366e-03        -4.687774e-04
  1601.035         2.047840e-02         3.774284e-07         2.065494e-02         1.667980e-03        -4.477479e-04
  1606.054         2.040070e-02         3.745697e-07         2.077479e-02         1.674001e-03        -4.443868e-04
  1611.064         2.027040e-02         3.698002e-07         2.040599e-02         1.662285e-03        -4.324472e-04
  1616.066         2.087550e-02         3.922079e-07         2.080126e-02         1.709994e-03        -4.369631e-04
  1621.060         2.111420e-02         4.012285e-07         2.116029e-02         1.737044e-03        -4.392439e-04
  1626.045         2.196160e-02         4.340807e-07         2.169962e-02         1.782920e-03        -4.473948e-04
  1631.023         2.161710e-02         4.205691e-07         2.149218e-02         1.770339e-03        -4.401423e-04
  1635.992         2.091960e-02         3.938667e-07         2.079574e-02         1.730691e-03        -4.251703e-04
  1640.954         1.987900e-02         3.556572e-07         1.983923e-02         1.664955e-03        -4.045911e-04
  1645.907         2.022520e-02         3.681528e-07         2.024405e-02         1.686858e-03        -4.093518e-04
  1650.852         2.068140e-02         3.849483e-07         2.023733e-02         1.692164e-03        -4.071377e-04
  1655.790         2.071820e-02         3.863194e-07         2.033931e-02         1.704179e-03        -4.060579e-04
