    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.345650e-01         1.629697e-05         1.359556e-01         1.814026e-02        -2.822503e-03
   631.338         1.331310e-01         1.595148e-05         1.355837e-01         1.808714e-02        -2.817761e-03
   632.164         1.360420e-01         1.665668e-05         1.355302e-01         1.807657e-02        -2.819098e-03
   632.991         1.355530e-01         1.653715e-05         1.359017e-01         1.812048e-02        -2.828146e-03
   633.817         1.378540e-01         1.710335e-05         1.362923e-01         1.816604e-02        -2.836784e-03
   634.643         1.394540e-01         1.750268e-05         1.363786e-01         1.817240e-02        -2.838903e-03
   635.470         1.359180e-01         1.662633e-05         1.363701e-01         1.816808e-02        -2.838721e-03
   636.296         1.361570e-01         1.668486e-05         1.367032e-01         1.821072e-02        -2.844929e-03
   637.122         1.347300e-01         1.633696e-05         1.374131e-01         1.830444e-02        -2.858997e-03
   637.948         1.366040e-01         1.679459e-05         1.379641e-01         1.837680e-02        -2.871508e-03
   638.775         1.351120e-01         1.642973e-05         1.378575e-01         1.835957e-02        -2.872933e-03
   639.601         1.363650e-01         1.673587e-05         1.372143e-01         1.826845e-02        -2.864970e-03
   640.427         1.361270e-01         1.667750e-05         1.365585e-01         1.817602e-02        -2.857366e-03
   641.253         1.369760e-01         1.688618e-05         1.362249e-01         1.813055e-02        -2.856444e-03
   642.079         1.342400e-01         1.621834e-05         1.361671e-01         1.812711e-02        -2.861044e-03
   642.905         1.362260e-01         1.670177e-05         1.361297e-01         1.813101e-02        -2.866118e-03
   643.732         1.354510e-01         1.651228e-05         1.357997e-01         1.810151e-02        -2.865809e-03
   644.558         1.342930e-01         1.623115e-05         1.349466e-01         1.801137e-02        -2.856030e-03
   645.384         1.317380e-01         1.561941e-05         1.336288e-01         1.787005e-02        -2.838526e-03
   646.210         1.339510e-01         1.614858e-05         1.322759e-01         1.772951e-02        -2.822023e-03
   647.036         1.285860e-01         1.488092e-05         1.313366e-01         1.763851e-02        -2.814327e-03
   647.862         1.307420e-01         1.538412e-05         1.308400e-01         1.759035e-02        -2.813444e-03
   648.688         1.296100e-01         1.511888e-05         1.305217e-01         1.754619e-02        -2.811980e-03
   649.514         1.296560e-01         1.512961e-05         1.303624e-01         1.751026e-02        -2.810443e-03
   650.340         1.291840e-01         1.501966e-05         1.306457e-01         1.753362e-02        -2.817988e-03
   651.166         1.304640e-01         1.531877e-05         1.313711e-01         1.762428e-02        -2.836768e-03
   651.992         1.330320e-01         1.592776e-05         1.320582e-01         1.771538e-02        -2.856074e-03
   652.818         1.324580e-01         1.579061e-05         1.320547e-01         1.771466e-02        -2.860726e-03
   653.644         1.302110e-01         1.525941e-05         1.306517e-01         1.752753e-02        -2.835105e-03
   654.470         1.269950e-01         1.451496e-05         1.274868e-01         1.710684e-02        -2.770908e-03
   655.296         1.234060e-01         1.370614e-05         1.235163e-01         1.657776e-02        -2.687788e-03
   656.122         1.216990e-01         1.332958e-05         1.210508e-01         1.624523e-02        -2.635767e-03
   656.948         1.218430e-01         1.336114e-05         1.218026e-01         1.633691e-02        -2.653307e-03
   657.774         1.246500e-01         1.398386e-05         1.250783e-01         1.676186e-02        -2.726575e-03
   658.599         1.284630e-01         1.485247e-05         1.287058e-01         1.723223e-02        -2.808651e-03
   659.425         1.316960e-01         1.560945e-05         1.313099e-01         1.756573e-02        -2.869147e-03
   660.251         1.328050e-01         1.587345e-05         1.328793e-01         1.776177e-02        -2.907291e-03
   661.077         1.340170e-01         1.616450e-05         1.338178e-01         1.787577e-02        -2.932063e-03
   661.903         1.348510e-01         1.636631e-05         1.342425e-01         1.792497e-02        -2.946300e-03
   662.728         1.345950e-01         1.630423e-05         1.341422e-01         1.790812e-02        -2.949202e-03
   663.554         1.343970e-01         1.625630e-05         1.337400e-01         1.785405e-02        -2.944854e-03
   664.380         1.335020e-01         1.604051e-05         1.334107e-01         1.781146e-02        -2.941301e-03
   665.206         1.334380e-01         1.602513e-05         1.332981e-01         1.779770e-02        -2.941987e-03
   666.031         1.338990e-01         1.613605e-05         1.332588e-01         1.779175e-02        -2.943968e-03
   666.857         1.346010e-01         1.630569e-05         1.332096e-01         1.778199e-02        -2.945330e-03
   667.683         1.337890e-01         1.610955e-05         1.332487e-01         1.778261e-02        -2.948245e-03
   668.508         1.332590e-01         1.598216e-05         1.333526e-01         1.779234e-02        -2.952875e-03
   669.334         1.335570e-01         1.605373e-05         1.332798e-01         1.778089e-02        -2.954694e-03
  1503.952         1.869110e-02         3.144215e-07         1.924587e-02         2.223502e-03        -1.274104e-03
  1509.148         2.123030e-02         4.056531e-07         2.180903e-02         2.510916e-03        -1.412335e-03
  1514.333         2.194080e-02         4.332588e-07         2.243939e-02         2.585042e-03        -1.428190e-03
  1519.509         2.332150e-02         4.895031e-07         2.352175e-02         2.731513e-03        -1.479745e-03
  1524.675         2.451050e-02         5.406881e-07         2.397149e-02         2.774125e-03        -1.488147e-03
  1529.831         2.364770e-02         5.032923e-07         2.396047e-02         2.794200e-03        -1.478211e-03
  1534.978         2.464810e-02         5.467760e-07         2.438752e-02         2.877835e-03        -1.496823e-03
  1540.114         2.411520e-02         5.233886e-07         2.441588e-02         2.880228e-03        -1.480057e-03
  1545.242         2.540050e-02         5.806669e-07         2.505732e-02         2.969314e-03        -1.504122e-03
  1550.360         2.542680e-02         5.818699e-07         2.490435e-02         2.958858e-03        -1.479416e-03
  1555.468         2.475470e-02         5.515157e-07         2.454594e-02         2.934647e-03        -1.451683e-03
  1560.567         2.536850e-02         5.792047e-07         2.486189e-02         2.964457e-03        -1.455768e-03
  1565.657         2.442290e-02         5.368302e-07         2.419242e-02         2.902734e-03        -1.411463e-03
  1570.738         2.342250e-02         4.937522e-07         2.322328e-02         2.787033e-03        -1.345265e-03
  1575.809         2.253770e-02         4.571531e-07         2.235427e-02         2.681395e-03        -1.288088e-03
  1580.872         2.353810e-02         4.986379e-07         2.338612e-02         2.831648e-03        -1.348927e-03
  1585.926         2.368550e-02         5.049026e-07         2.365574e-02         2.869570e-03        -1.355689e-03
  1590.971         2.327780e-02         4.876704e-07         2.296439e-02         2.787850e-03        -1.307517e-03
  1596.007         2.354910e-02         4.991041e-07         2.337831e-02         2.838866e-03        -1.325709e-03
  1601.035         2.262530e-02         4.607138e-07         2.255221e-02         2.736609e-03        -1.273540e-03
  1606.054         2.278350e-02         4.671791e-07         2.264007e-02         2.733246e-03        -1.270003e-03
  1611.064         2.264300e-02         4.614349e-07         2.218546e-02         2.695629e-03        -1.246296e-03
  1616.066         2.271260e-02         4.642760e-07         2.256720e-02         2.757339e-03        -1.269053e-03
  1621.060         2.301220e-02         4.766052e-07         2.292088e-02         2.789639e-03        -1.281944e-03
  1626.045         2.357140e-02         5.000498e-07         2.347776e-02         2.854048e-03        -1.310076e-03
  1631.023         2.360010e-02         5.012682e-07         2.322865e-02         2.823604e-03        -1.294487e-03
  1635.992         2.287490e-02         4.709349e-07         2.245895e-02         2.751485e-03        -1.259394e-03
  1640.954         2.136040e-02         4.106400e-07         2.140694e-02         2.638157e-03        -1.204906e-03
  1645.907         2.202680e-02         4.366619e-07         2.181942e-02         2.664647e-03        -1.216930e-03
  1650.852         2.159940e-02         4.198807e-07         2.178424e-02         2.661892e-03        -1.214270e-03
  1655.790         2.198090e-02         4.348440e-07         2.188412e-02         2.674950e-03        -1.220192e-03
