    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         9.533010e-02         8.179045e-06         9.556431e-02         1.890208e-02        -1.034379e-03
   631.338         9.525450e-02         8.166078e-06         9.530278e-02         1.884852e-02        -1.034353e-03
   632.164         9.311120e-02         7.802726e-06         9.526514e-02         1.883981e-02        -1.036534e-03
   632.991         9.551860e-02         8.211423e-06         9.553214e-02         1.888784e-02        -1.041701e-03
   633.817         9.539020e-02         8.189361e-06         9.581742e-02         1.893614e-02        -1.046783e-03
   634.643         9.501400e-02         8.124894e-06         9.588898e-02         1.894167e-02        -1.049480e-03
   635.470         9.544600e-02         8.198945e-06         9.589159e-02         1.893525e-02        -1.051612e-03
   636.296         9.479510e-02         8.087500e-06         9.613164e-02         1.897842e-02        -1.056700e-03
   637.122         9.664600e-02         8.406404e-06         9.663324e-02         1.907638e-02        -1.065167e-03
   637.948         9.633920e-02         8.353117e-06         9.701991e-02         1.915422e-02        -1.072926e-03
   638.775         9.257070e-02         7.712401e-06         9.694364e-02         1.914075e-02        -1.075981e-03
   639.601         9.667000e-02         8.410580e-06         9.649150e-02         1.905072e-02        -1.075204e-03
   640.427         9.318930e-02         7.815821e-06         9.602897e-02         1.895743e-02        -1.075020e-03
   641.253         9.473430e-02         8.077129e-06         9.578575e-02         1.890983e-02        -1.078448e-03
   642.079         9.469210e-02         8.069934e-06         9.572627e-02         1.890377e-02        -1.085105e-03
   642.905         9.534530e-02         8.181654e-06         9.567041e-02         1.890546e-02        -1.092719e-03
   643.732         9.267020e-02         7.728989e-06         9.539585e-02         1.887326e-02        -1.098802e-03
   644.558         9.309960e-02         7.800782e-06         9.473491e-02         1.877738e-02        -1.101658e-03
   645.384         9.481910e-02         8.091596e-06         9.372568e-02         1.862718e-02        -1.101642e-03
   646.210         9.173430e-02         7.573664e-06         9.267968e-02         1.847807e-02        -1.101576e-03
   647.036         8.812540e-02         6.989478e-06         9.193517e-02         1.838183e-02        -1.104159e-03
   647.862         8.916210e-02         7.154892e-06         9.153570e-02         1.833139e-02        -1.108624e-03
   648.688         9.029310e-02         7.337560e-06         9.130399e-02         1.828608e-02        -1.111770e-03
   649.514         9.008900e-02         7.304425e-06         9.121148e-02         1.825019e-02        -1.112667e-03
   650.340         8.964280e-02         7.232248e-06         9.142834e-02         1.827638e-02        -1.113659e-03
   651.166         9.080460e-02         7.420928e-06         9.193704e-02         1.837185e-02        -1.115345e-03
   651.992         9.070520e-02         7.404690e-06         9.240721e-02         1.846631e-02        -1.114485e-03
   652.818         9.152220e-02         7.538682e-06         9.239211e-02         1.846477e-02        -1.106719e-03
   653.644         8.996970e-02         7.285092e-06         9.139331e-02         1.827038e-02        -1.087453e-03
   654.470         8.790620e-02         6.954750e-06         8.915549e-02         1.783367e-02        -1.054289e-03
   655.296         8.514920e-02         6.525348e-06         8.635741e-02         1.728324e-02        -1.014694e-03
   656.122         8.252960e-02         6.130021e-06         8.462688e-02         1.693637e-02        -9.869040e-04
   656.948         8.379710e-02         6.319759e-06         8.516339e-02         1.703128e-02        -9.844609e-04
   657.774         8.605650e-02         6.665149e-06         8.747483e-02         1.747389e-02        -1.001789e-03
   658.599         8.848190e-02         7.046142e-06         9.003361e-02         1.796432e-02        -1.022096e-03
   659.425         9.070850e-02         7.405229e-06         9.187479e-02         1.831253e-02        -1.035660e-03
   660.251         9.167540e-02         7.563941e-06         9.299087e-02         1.851805e-02        -1.043692e-03
   661.077         9.273830e-02         7.740353e-06         9.366194e-02         1.863924e-02        -1.049815e-03
   661.903         9.258660e-02         7.715051e-06         9.396514e-02         1.869442e-02        -1.054393e-03
   662.728         9.316110e-02         7.811091e-06         9.389151e-02         1.868132e-02        -1.056321e-03
   663.554         9.239000e-02         7.682321e-06         9.360191e-02         1.862764e-02        -1.056193e-03
   664.380         9.218390e-02         7.648084e-06         9.336436e-02         1.858245e-02        -1.055886e-03
   665.206         9.227420e-02         7.663075e-06         9.328175e-02         1.856488e-02        -1.056070e-03
   666.031         9.217250e-02         7.646193e-06         9.325254e-02         1.855561e-02        -1.056042e-03
   666.857         9.190350e-02         7.601628e-06         9.321719e-02         1.854385e-02        -1.056174e-03
   667.683         9.230580e-02         7.668325e-06         9.324351e-02         1.854440e-02        -1.058160e-03
   668.508         9.207950e-02         7.630771e-06         9.331235e-02         1.855622e-02        -1.061962e-03
   669.334         9.200410e-02         7.618279e-06         9.325197e-02         1.854693e-02        -1.064897e-03
  1503.952         1.196380e-02         1.288193e-07         1.257214e-02         2.479960e-03        -5.900556e-04
  1509.148         1.377260e-02         1.707161e-07         1.432342e-02         2.764094e-03        -6.399949e-04
  1514.333         1.430890e-02         1.842702e-07         1.477813e-02         2.839149e-03        -6.477544e-04
  1519.509         1.498040e-02         2.019711e-07         1.547330e-02         3.001203e-03        -6.718143e-04
  1524.675         1.536720e-02         2.125358e-07         1.582550e-02         3.041438e-03        -6.755158e-04
  1529.831         1.552840e-02         2.170181e-07         1.578718e-02         3.063481e-03        -6.707389e-04
  1534.978         1.610830e-02         2.335296e-07         1.600620e-02         3.159393e-03        -6.789705e-04
  1540.114         1.610790e-02         2.335180e-07         1.605998e-02         3.156838e-03        -6.722339e-04
  1545.242         1.621430e-02         2.366132e-07         1.647414e-02         3.252364e-03        -6.919091e-04
  1550.360         1.649670e-02         2.449270e-07         1.638006e-02         3.238264e-03        -6.889478e-04
  1555.468         1.586010e-02         2.263885e-07         1.611538e-02         3.211513e-03        -6.764293e-04
  1560.567         1.618130e-02         2.356510e-07         1.636787e-02         3.238450e-03        -6.784462e-04
  1565.657         1.571180e-02         2.221746e-07         1.589684e-02         3.169855e-03        -6.580908e-04
  1570.738         1.527970e-02         2.101223e-07         1.527681e-02         3.038975e-03        -6.274400e-04
  1575.809         1.458490e-02         1.914474e-07         1.472009e-02         2.921936e-03        -6.009614e-04
  1580.872         1.540830e-02         2.136741e-07         1.533712e-02         3.089667e-03        -6.295752e-04
  1585.926         1.540430e-02         2.135632e-07         1.551696e-02         3.129234e-03        -6.332253e-04
  1590.971         1.507280e-02         2.044704e-07         1.507329e-02         3.037504e-03        -6.111103e-04
  1596.007         1.530140e-02         2.107196e-07         1.535376e-02         3.090394e-03        -6.199273e-04
  1601.035         1.461110e-02         1.921358e-07         1.482480e-02         2.976333e-03        -5.956975e-04
  1606.054         1.482120e-02         1.977012e-07         1.492846e-02         2.968516e-03        -5.942315e-04
  1611.064         1.446870e-02         1.884090e-07         1.458516e-02         2.930390e-03        -5.838734e-04
  1616.066         1.469400e-02         1.943223e-07         1.479805e-02         3.000288e-03        -5.951681e-04
  1621.060         1.517540e-02         2.072635e-07         1.506460e-02         3.033294e-03        -6.014630e-04
  1626.045         1.556060e-02         2.179190e-07         1.544349e-02         3.101369e-03        -6.149405e-04
  1631.023         1.525790e-02         2.095232e-07         1.528165e-02         3.067213e-03        -6.082275e-04
  1635.992         1.465650e-02         1.933317e-07         1.471242e-02         2.993104e-03        -5.923786e-04
  1640.954         1.402010e-02         1.769069e-07         1.398114e-02         2.871776e-03        -5.693209e-04
  1645.907         1.412320e-02         1.795183e-07         1.432932e-02         2.894429e-03        -5.825563e-04
  1650.852         1.413410e-02         1.797955e-07         1.430849e-02         2.890845e-03        -5.873077e-04
  1655.790         1.432670e-02         1.847289e-07         1.437002e-02         2.904898e-03        -5.910696e-04
