    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.339960e-01         1.615944e-05         1.616914e-01         1.551684e-02        -9.994799e-04
   631.338         1.295200e-01         1.509789e-05         1.612334e-01         1.547160e-02        -9.977604e-04
   632.164         1.320870e-01         1.570228e-05         1.611570e-01         1.546289e-02        -1.000235e-03
   632.991         1.323690e-01         1.576940e-05         1.615837e-01         1.550057e-02        -1.006352e-03
   633.817         1.299000e-01         1.518661e-05         1.620308e-01         1.553880e-02        -1.012551e-03
   634.643         1.299740e-01         1.520392e-05         1.621160e-01         1.554233e-02        -1.016441e-03
   635.470         1.314560e-01         1.555261e-05         1.620898e-01         1.553562e-02        -1.019659e-03
   636.296         1.312760e-01         1.551005e-05         1.624709e-01         1.556830e-02        -1.025454e-03
   637.122         1.334610e-01         1.603065e-05         1.633014e-01         1.564469e-02        -1.034135e-03
   637.948         1.322650e-01         1.574463e-05         1.639447e-01         1.570407e-02        -1.041707e-03
   638.775         1.354280e-01         1.650667e-05         1.638062e-01         1.568892e-02        -1.044233e-03
   639.601         1.298300e-01         1.517025e-05         1.630278e-01         1.561230e-02        -1.042319e-03
   640.427         1.346190e-01         1.631005e-05         1.622331e-01         1.553488e-02        -1.039785e-03
   641.253         1.351480e-01         1.643848e-05         1.618230e-01         1.549665e-02        -1.039205e-03
   642.079         1.316140e-01         1.559002e-05         1.617451e-01         1.549333e-02        -1.040407e-03
   642.905         1.308070e-01         1.539942e-05         1.616975e-01         1.549608e-02        -1.041699e-03
   643.732         1.313280e-01         1.552234e-05         1.613103e-01         1.547022e-02        -1.040904e-03
   644.558         1.308760e-01         1.541567e-05         1.603135e-01         1.539179e-02        -1.036444e-03
   645.384         1.277660e-01         1.469174e-05         1.587786e-01         1.526880e-02        -1.028906e-03
   646.210         1.260360e-01         1.429657e-05         1.572095e-01         1.514646e-02        -1.021428e-03
   647.036         1.240890e-01         1.385827e-05         1.561250e-01         1.506720e-02        -1.016965e-03
   647.862         1.260260e-01         1.429430e-05         1.555450e-01         1.502535e-02        -1.015207e-03
   648.688         1.252250e-01         1.411317e-05         1.551506e-01         1.498730e-02        -1.013884e-03
   649.514         1.249890e-01         1.406003e-05         1.549279e-01         1.495625e-02        -1.013172e-03
   650.340         1.252970e-01         1.412940e-05         1.552318e-01         1.497560e-02        -1.016088e-03
   651.166         1.255550e-01         1.418765e-05         1.560722e-01         1.505196e-02        -1.023197e-03
   651.992         1.253770e-01         1.414745e-05         1.568746e-01         1.512812e-02        -1.030555e-03
   652.818         1.264560e-01         1.439201e-05         1.568582e-01         1.512589e-02        -1.032678e-03
   653.644         1.260570e-01         1.430133e-05         1.551824e-01         1.496534e-02        -1.024052e-03
