    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.580200e-01         2.247329e-05         1.616914e-01         1.517250e-02        -1.562707e-03
   631.338         1.544880e-01         2.147989e-05         1.612334e-01         1.512814e-02        -1.562487e-03
   632.164         1.576690e-01         2.237356e-05         1.611570e-01         1.511985e-02        -1.564431e-03
   632.991         1.582630e-01         2.254246e-05         1.615837e-01         1.515681e-02        -1.570222e-03
   633.817         1.596920e-01         2.295138e-05         1.620308e-01         1.519401e-02        -1.575729e-03
   634.643         1.563280e-01         2.199460e-05         1.621160e-01         1.519730e-02        -1.577846e-03
   635.470         1.585910e-01         2.263599e-05         1.620898e-01         1.519108e-02        -1.579329e-03
   636.296         1.592350e-01         2.282021e-05         1.624709e-01         1.522396e-02        -1.585109e-03
   637.122         1.588080e-01         2.269798e-05         1.633014e-01         1.529979e-02        -1.595268e-03
   637.948         1.574890e-01         2.232251e-05         1.639447e-01         1.535883e-02        -1.603282e-03
   638.775         1.597060e-01         2.295541e-05         1.638062e-01         1.534473e-02        -1.603014e-03
   639.601         1.550170e-01         2.162724e-05         1.630278e-01         1.527008e-02        -1.595404e-03
   640.427         1.585810e-01         2.263314e-05         1.622331e-01         1.519385e-02        -1.586227e-03
   641.253         1.558930e-01         2.187236e-05         1.618230e-01         1.515526e-02        -1.579585e-03
   642.079         1.531000e-01         2.109565e-05         1.617451e-01         1.515075e-02        -1.575626e-03
   642.905         1.571310e-01         2.222114e-05         1.616975e-01         1.515255e-02        -1.572119e-03
   643.732         1.577810e-01         2.240536e-05         1.613103e-01         1.512692e-02        -1.565923e-03
   644.558         1.520890e-01         2.081796e-05         1.603135e-01         1.505048e-02        -1.554660e-03
   645.384         1.538290e-01         2.129703e-05         1.587786e-01         1.493086e-02        -1.538979e-03
   646.210         1.484550e-01         1.983500e-05         1.572095e-01         1.481174e-02        -1.523219e-03
   647.036         1.514110e-01         2.063276e-05         1.561250e-01         1.473400e-02        -1.511533e-03
   647.862         1.480510e-01         1.972719e-05         1.555450e-01         1.469198e-02        -1.503514e-03
   648.688         1.509530e-01         2.050813e-05         1.551506e-01         1.465337e-02        -1.496244e-03
   649.514         1.494010e-01         2.008859e-05         1.549279e-01         1.462205e-02        -1.490656e-03
   650.340         1.490870e-01         2.000424e-05         1.552318e-01         1.464075e-02        -1.491573e-03
   651.166         1.503820e-01         2.035327e-05         1.560722e-01         1.471575e-02        -1.499722e-03
   651.992         1.513740e-01         2.062268e-05         1.568746e-01         1.479081e-02        -1.509025e-03
   652.818         1.533420e-01         2.116239e-05         1.568582e-01         1.478914e-02        -1.511130e-03
   653.644         1.503640e-01         2.034840e-05         1.551824e-01         1.463235e-02        -1.497526e-03
   654.470         1.460580e-01         1.919965e-05         1.514188e-01         1.428080e-02        -1.463775e-03
   655.296         1.422990e-01         1.822410e-05         1.466969e-01         1.383794e-02        -1.420352e-03
