    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         8.919900e-02         7.160815e-06         8.355279e-02         1.784928e-02        -5.160380e-04
   631.338         8.963210e-02         7.230522e-06         8.331951e-02         1.779768e-02        -5.144448e-04
   632.164         8.850350e-02         7.049583e-06         8.328137e-02         1.778862e-02        -5.139448e-04
   632.991         8.826010e-02         7.010861e-06         8.351175e-02         1.783351e-02        -5.149610e-04
   633.817         9.110330e-02         7.469830e-06         8.376025e-02         1.787906e-02        -5.159621e-04
   634.643         9.082790e-02         7.424737e-06         8.382215e-02         1.788432e-02        -5.157302e-04
   635.470         9.147500e-02         7.530908e-06         8.382276e-02         1.787763e-02        -5.150565e-04
   636.296         9.072210e-02         7.407449e-06         8.402953e-02         1.791659e-02        -5.156181e-04
   637.122         9.110910e-02         7.470781e-06         8.446326e-02         1.800642e-02        -5.175974e-04
   637.948         8.967980e-02         7.238220e-06         8.479514e-02         1.807708e-02        -5.189609e-04
   638.775         9.287860e-02         7.763791e-06         8.472265e-02         1.806182e-02        -5.176955e-04
   639.601         9.145250e-02         7.527204e-06         8.432345e-02         1.797489e-02        -5.140795e-04
   640.427         8.872370e-02         7.084705e-06         8.391608e-02         1.788561e-02        -5.100131e-04
   641.253         9.110550e-02         7.470191e-06         8.369878e-02         1.784031e-02        -5.068767e-04
   642.079         9.098410e-02         7.450296e-06         8.363875e-02         1.783499e-02        -5.047059e-04
   642.905         8.926950e-02         7.172139e-06         8.357793e-02         1.783693e-02        -5.026831e-04
   643.732         9.191600e-02         7.603696e-06         8.332086e-02         1.780580e-02        -4.997319e-04
   644.558         8.842110e-02         7.036462e-06         8.271861e-02         1.771332e-02        -4.951405e-04
   645.384         8.660340e-02         6.750134e-06         8.180300e-02         1.756869e-02        -4.891914e-04
   646.210         8.644500e-02         6.725464e-06         8.085006e-02         1.742460e-02        -4.832847e-04
   647.036         8.574670e-02         6.617247e-06         8.016476e-02         1.733063e-02        -4.786869e-04
   647.862         8.682170e-02         6.784207e-06         7.979495e-02         1.728097e-02        -4.752056e-04
   648.688         8.424810e-02         6.387968e-06         7.958959e-02         1.723760e-02        -4.719786e-04
   649.514         8.492100e-02         6.490419e-06         7.951816e-02         1.720380e-02        -4.694708e-04
   650.340         8.468940e-02         6.455065e-06         7.971765e-02         1.722801e-02        -4.693040e-04
   651.166         8.659960e-02         6.749542e-06         8.016558e-02         1.731688e-02        -4.716567e-04
   651.992         8.667960e-02         6.762018e-06         8.057570e-02         1.740523e-02        -4.745170e-04
   652.818         8.636190e-02         6.712540e-06         8.056189e-02         1.740374e-02        -4.752029e-04
   653.644         8.489590e-02         6.486582e-06         7.968834e-02         1.722005e-02        -4.710242e-04
   654.470         8.359330e-02         6.289056e-06         7.773166e-02         1.680701e-02        -4.605843e-04
   655.296         8.056940e-02         5.842285e-06         7.528792e-02         1.628639e-02        -4.471583e-04
   656.122         7.930890e-02         5.660911e-06         7.378150e-02         1.595768e-02        -4.389489e-04
   656.948         7.958680e-02         5.700653e-06         7.425908e-02         1.604566e-02        -4.421701e-04
   657.774         8.199120e-02         6.050301e-06         7.628836e-02         1.646224e-02        -4.545455e-04
   658.599         8.465870e-02         6.450386e-06         7.853344e-02         1.692518e-02        -4.686801e-04
   659.425         8.614210e-02         6.678415e-06         8.015116e-02         1.725477e-02        -4.802442e-04
   660.251         8.691690e-02         6.799093e-06         8.113462e-02         1.744916e-02        -4.897196e-04
   661.077         8.827060e-02         7.012529e-06         8.172698e-02         1.756203e-02        -4.986272e-04
   661.903         8.822090e-02         7.004634e-06         8.199385e-02         1.761071e-02        -5.070065e-04
   662.728         8.831070e-02         7.018902e-06         8.192759e-02         1.759468e-02        -5.143493e-04
   663.554         8.818240e-02         6.998522e-06         8.167096e-02         1.754167e-02        -5.211547e-04
   664.380         8.763960e-02         6.912630e-06         8.146034e-02         1.749819e-02        -5.285103e-04
   665.206         8.803050e-02         6.974432e-06         8.138632e-02         1.748168e-02        -5.366481e-04
   666.031         8.717560e-02         6.839627e-06         8.135968e-02         1.747389e-02        -5.448173e-04
   666.857         8.789940e-02         6.953674e-06         8.132793e-02         1.746464e-02        -5.527348e-04
   667.683         8.728150e-02         6.856254e-06         8.135003e-02         1.746683e-02        -5.608489e-04
   668.508         8.783560e-02         6.943583e-06         8.140804e-02         1.747792e-02        -5.688700e-04
   669.334         8.764540e-02         6.913545e-06         8.135070e-02         1.746738e-02        -5.751922e-04
  1503.952         9.670890e-03         8.417350e-08         9.429114e-03         2.025643e-03        -2.414674e-04
  1509.148         1.112180e-02         1.113250e-07         1.082103e-02         2.288720e-03        -2.667015e-04
  1514.333         1.135870e-02         1.161181e-07         1.122053e-02         2.358955e-03        -2.683829e-04
  1519.509         1.237280e-02         1.377776e-07         1.176767e-02         2.506291e-03        -2.760330e-04
  1524.675         1.282820e-02         1.481064e-07         1.209217e-02         2.542934e-03        -2.764526e-04
  1529.831         1.273230e-02         1.459003e-07         1.206549e-02         2.573232e-03        -2.725483e-04
  1534.978         1.277220e-02         1.468162e-07         1.221807e-02         2.668601e-03        -2.738505e-04
  1540.114         1.319510e-02         1.566996e-07         1.230454e-02         2.672329e-03        -2.694334e-04
  1545.242         1.348030e-02         1.635466e-07         1.264204e-02         2.761944e-03        -2.722461e-04
  1550.360         1.362790e-02         1.671477e-07         1.259764e-02         2.756539e-03        -2.662002e-04
  1555.468         1.338870e-02         1.613316e-07         1.239333e-02         2.743064e-03        -2.590869e-04
  1560.567         1.348900e-02         1.637578e-07         1.263191e-02         2.768057e-03        -2.582238e-04
  1565.657         1.314200e-02         1.554409e-07         1.226547e-02         2.716737e-03        -2.488905e-04
  1570.738         1.267170e-02         1.445148e-07         1.181207e-02         2.607158e-03        -2.359156e-04
  1575.809         1.212730e-02         1.323643e-07         1.139995e-02         2.509136e-03        -2.247766e-04
  1580.872         1.275350e-02         1.463866e-07         1.184960e-02         2.662268e-03        -2.338464e-04
  1585.926         1.304470e-02         1.531478e-07         1.200404e-02         2.701457e-03        -2.337025e-04
  1590.971         1.253280e-02         1.413640e-07         1.167950e-02         2.625753e-03        -2.241799e-04
  1596.007         1.281930e-02         1.479010e-07         1.191002e-02         2.673351e-03        -2.267610e-04
  1601.035         1.230930e-02         1.363670e-07         1.151556e-02         2.576465e-03        -2.170660e-04
  1606.054         1.249660e-02         1.405485e-07         1.163170e-02         2.568502e-03        -2.153366e-04
  1611.064         1.218540e-02         1.336356e-07         1.134395e-02         2.540688e-03        -2.101594e-04
  1616.066         1.228700e-02         1.358733e-07         1.149073e-02         2.606520e-03        -2.135012e-04
  1621.060         1.262730e-02         1.435038e-07         1.172370e-02         2.635491e-03        -2.153462e-04
  1626.045         1.301020e-02         1.523388e-07         1.203008e-02         2.695556e-03        -2.194810e-04
  1631.023         1.301120e-02         1.523622e-07         1.190906e-02         2.665993e-03        -2.161566e-04
  1635.992         1.224710e-02         1.349923e-07         1.142775e-02         2.605794e-03        -2.094926e-04
  1640.954         1.164210e-02         1.219846e-07         1.083354e-02         2.503400e-03        -1.999496e-04
  1645.907         1.200150e-02         1.296324e-07         1.114944e-02         2.519356e-03        -2.023231e-04
  1650.852         1.195400e-02         1.286083e-07         1.113189e-02         2.517671e-03        -2.017240e-04
  1655.790         1.192110e-02         1.279014e-07         1.117818e-02         2.530397e-03        -2.014703e-04
