    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.621020e-01         2.364935e-05         1.654601e-01         1.559909e-02        -1.800304e-03
   631.338         1.648090e-01         2.444581e-05         1.649979e-01         1.555352e-02        -1.798935e-03
   632.164         1.669710e-01         2.509138e-05         1.649246e-01         1.554476e-02        -1.801433e-03
   632.991         1.609450e-01         2.331296e-05         1.653651e-01         1.558279e-02        -1.809146e-03
   633.817         1.653460e-01         2.460537e-05         1.658258e-01         1.562144e-02        -1.816822e-03
   634.643         1.644820e-01         2.434890e-05         1.659160e-01         1.562516e-02        -1.820371e-03
   635.470         1.649870e-01         2.449864e-05         1.658923e-01         1.561856e-02        -1.822739e-03
   636.296         1.668570e-01         2.505713e-05         1.662858e-01         1.565166e-02        -1.829990e-03
   637.122         1.631790e-01         2.396465e-05         1.671395e-01         1.572885e-02        -1.842865e-03
   637.948         1.659490e-01         2.478516e-05         1.678019e-01         1.578915e-02        -1.854213e-03
   638.775         1.615090e-01         2.347664e-05         1.676641e-01         1.577462e-02        -1.857178e-03
   639.601         1.619690e-01         2.361056e-05         1.668709e-01         1.569797e-02        -1.853480e-03
   640.427         1.645450e-01         2.436755e-05         1.660607e-01         1.561981e-02        -1.850730e-03
   641.253         1.654820e-01         2.464586e-05         1.656445e-01         1.558049e-02        -1.853801e-03
   642.079         1.631320e-01         2.395084e-05         1.655688e-01         1.557618e-02        -1.861758e-03
   642.905         1.638500e-01         2.416214e-05         1.655249e-01         1.557820e-02        -1.870694e-03
   643.732         1.674670e-01         2.524068e-05         1.651346e-01         1.555186e-02        -1.876501e-03
   644.558         1.654430e-01         2.463425e-05         1.641220e-01         1.547314e-02        -1.876543e-03
   645.384         1.613470e-01         2.342957e-05         1.625604e-01         1.534998e-02        -1.871711e-03
   646.210         1.631440e-01         2.395437e-05         1.609647e-01         1.522756e-02        -1.866942e-03
   647.036         1.601910e-01         2.309504e-05         1.598641e-01         1.514820e-02        -1.866794e-03
   647.862         1.584060e-01         2.258321e-05         1.592768e-01         1.510603e-02        -1.870152e-03
   648.688         1.538750e-01         2.130976e-05         1.588752e-01         1.506738e-02        -1.872380e-03
   649.514         1.553250e-01         2.171327e-05         1.586460e-01         1.503577e-02        -1.872943e-03
   650.340         1.571160e-01         2.221689e-05         1.589546e-01         1.505523e-02        -1.876236e-03
   651.166         1.568400e-01         2.213891e-05         1.598124e-01         1.513251e-02        -1.882917e-03
   651.992         1.583650e-01         2.257153e-05         1.606310e-01         1.520988e-02        -1.886767e-03
   652.818         1.584540e-01         2.259690e-05         1.606107e-01         1.520832e-02        -1.879365e-03
   653.644         1.557040e-01         2.181936e-05         1.588918e-01         1.504725e-02        -1.851907e-03
   654.470         1.528030e-01         2.101388e-05         1.550357e-01         1.468604e-02        -1.800011e-03
   655.296         1.487900e-01         1.992462e-05         1.501982e-01         1.423102e-02        -1.736762e-03
