    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.156490e-01         4.185404e-05         1.616914e-01         1.517250e-02        -9.994799e-04
   631.338         2.148130e-01         4.153016e-05         1.612334e-01         1.512814e-02        -9.977604e-04
   632.164         2.118250e-01         4.038285e-05         1.611570e-01         1.511985e-02        -1.000235e-03
   632.991         2.157410e-01         4.188976e-05         1.615837e-01         1.515681e-02        -1.006352e-03
   633.817         2.102920e-01         3.980045e-05         1.620308e-01         1.519401e-02        -1.012551e-03
   634.643         2.133250e-01         4.095680e-05         1.621160e-01         1.519730e-02        -1.016441e-03
   635.470         2.120900e-01         4.048395e-05         1.620898e-01         1.519108e-02        -1.019659e-03
   636.296         2.171430e-01         4.243597e-05         1.624709e-01         1.522396e-02        -1.025454e-03
   637.122         2.186360e-01         4.302153e-05         1.633014e-01         1.529979e-02        -1.034135e-03
   637.948         2.145050e-01         4.141116e-05         1.639447e-01         1.535883e-02        -1.041707e-03
   638.775         2.131990e-01         4.090843e-05         1.638062e-01         1.534473e-02        -1.044233e-03
   639.601         2.150000e-01         4.160250e-05         1.630278e-01         1.527008e-02        -1.042319e-03
   640.427         2.150770e-01         4.163230e-05         1.622331e-01         1.519385e-02        -1.039785e-03
   641.253         2.124020e-01         4.060315e-05         1.618230e-01         1.515526e-02        -1.039205e-03
   642.079         2.186410e-01         4.302350e-05         1.617451e-01         1.515075e-02        -1.040407e-03
   642.905         2.137680e-01         4.112708e-05         1.616975e-01         1.515255e-02        -1.041699e-03
   643.732         2.170250e-01         4.238987e-05         1.613103e-01         1.512692e-02        -1.040904e-03
   644.558         2.084340e-01         3.910026e-05         1.603135e-01         1.505048e-02        -1.036444e-03
   645.384         2.089420e-01         3.929108e-05         1.587786e-01         1.493086e-02        -1.028906e-03
   646.210         2.084600e-01         3.911001e-05         1.572095e-01         1.481174e-02        -1.021428e-03
   647.036         2.091560e-01         3.937161e-05         1.561250e-01         1.473400e-02        -1.016965e-03
   647.862         1.991040e-01         3.567816e-05         1.555450e-01         1.469198e-02        -1.015207e-03
   648.688         2.039830e-01         3.744816e-05         1.551506e-01         1.465337e-02        -1.013884e-03
   649.514         2.055540e-01         3.802720e-05         1.549279e-01         1.462205e-02        -1.013172e-03
   650.340         2.048630e-01         3.777196e-05         1.552318e-01         1.464075e-02        -1.016088e-03
   651.166         2.052220e-01         3.790446e-05         1.560722e-01         1.471575e-02        -1.023197e-03
   651.992         2.063970e-01         3.833975e-05         1.568746e-01         1.479081e-02        -1.030555e-03
   652.818         2.048020e-01         3.774947e-05         1.568582e-01         1.478914e-02        -1.032678e-03
   653.644         2.041930e-01         3.752530e-05         1.551824e-01         1.463235e-02        -1.024052e-03
   654.470         1.991620e-01         3.569895e-05         1.514188e-01         1.428080e-02        -1.001916e-03
   655.296         1.939040e-01         3.383889e-05         1.466969e-01         1.383794e-02        -9.734668e-04
   656.122         1.901970e-01         3.255741e-05         1.437530e-01         1.355799e-02        -9.564648e-04
   656.948         1.914250e-01         3.297918e-05         1.446190e-01         1.363187e-02        -9.642544e-04
   657.774         1.963600e-01         3.470152e-05         1.484756e-01         1.398457e-02        -9.915638e-04
   658.599         2.011650e-01         3.642062e-05         1.527490e-01         1.437605e-02        -1.021607e-03
   659.425         2.052710e-01         3.792257e-05         1.558082e-01         1.465372e-02        -1.043771e-03
   660.251         2.087030e-01         3.920125e-05         1.576403e-01         1.481666e-02        -1.058064e-03
   661.077         2.101710e-01         3.975466e-05         1.587260e-01         1.491107e-02        -1.067795e-03
   661.903         2.112430e-01         4.016124e-05         1.592076e-01         1.495166e-02        -1.073958e-03
   662.728         2.107910e-01         3.998956e-05         1.590724e-01         1.493726e-02        -1.076333e-03
