    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.936280e-01         3.374262e-05         1.926061e-01         1.356609e-02        -1.873549e-03
   631.338         1.959530e-01         3.455782e-05         1.920648e-01         1.352620e-02        -1.871941e-03
   632.164         1.944580e-01         3.403252e-05         1.919765e-01         1.351822e-02        -1.874449e-03
   632.991         1.867890e-01         3.140112e-05         1.924830e-01         1.355077e-02        -1.882549e-03
   633.817         1.896310e-01         3.236392e-05         1.930104e-01         1.358381e-02        -1.890771e-03
   634.643         1.917110e-01         3.307780e-05         1.931068e-01         1.358670e-02        -1.894846e-03
   635.470         1.963700e-01         3.470506e-05         1.930720e-01         1.358093e-02        -1.897689e-03
   636.296         1.861800e-01         3.119669e-05         1.935239e-01         1.360981e-02        -1.905187e-03
   637.122         1.985950e-01         3.549598e-05         1.945124e-01         1.367686e-02        -1.917847e-03
   637.948         1.982710e-01         3.538025e-05         1.952793e-01         1.372877e-02        -1.928498e-03
   638.775         1.967670e-01         3.484553e-05         1.951154e-01         1.371519e-02        -1.930493e-03
   639.601         1.988580e-01         3.559005e-05         1.941883e-01         1.364762e-02        -1.925871e-03
   640.427         1.946140e-01         3.408715e-05         1.932422e-01         1.357916e-02        -1.922501e-03
   641.253         1.918580e-01         3.312854e-05         1.927580e-01         1.354484e-02        -1.925341e-03
   642.079         1.941900e-01         3.393878e-05         1.926754e-01         1.354098e-02        -1.933421e-03
   642.905         1.989720e-01         3.563087e-05         1.926358e-01         1.354245e-02        -1.942664e-03
   643.732         1.897070e-01         3.238987e-05         1.922005e-01         1.351919e-02        -1.948589e-03
   644.558         1.910870e-01         3.286282e-05         1.910515e-01         1.345041e-02        -1.948169e-03
   645.384         1.863820e-01         3.126442e-05         1.892758e-01         1.334293e-02        -1.942272e-03
   646.210         1.870270e-01         3.148119e-05         1.874670e-01         1.323593e-02        -1.936378e-03
   647.036         1.865790e-01         3.133055e-05         1.862281e-01         1.316624e-02        -1.935739e-03
   647.862         1.849750e-01         3.079418e-05         1.855673e-01         1.312896e-02        -1.939423e-03
   648.688         1.823750e-01         2.993458e-05         1.850985e-01         1.309497e-02        -1.942326e-03
   649.514         1.822780e-01         2.990274e-05         1.848144e-01         1.306728e-02        -1.943367e-03
   650.340         1.838390e-01         3.041710e-05         1.851565e-01         1.308390e-02        -1.946812e-03
   651.166         1.849270e-01         3.077820e-05         1.861478e-01         1.315046e-02        -1.953429e-03
   651.992         1.869990e-01         3.147176e-05         1.870994e-01         1.321664e-02        -1.957049e-03
   652.818         1.864940e-01         3.130201e-05         1.870746e-01         1.321396e-02        -1.949214e-03
   653.644         1.833090e-01         3.024197e-05         1.850735e-01         1.307284e-02        -1.920874e-03
   654.470         1.796390e-01         2.904315e-05         1.805872e-01         1.275826e-02        -1.867393e-03
   655.296         1.751700e-01         2.761608e-05         1.749566e-01         1.236257e-02        -1.802254e-03
   656.122         1.709990e-01         2.631659e-05         1.714366e-01         1.211253e-02        -1.758261e-03
   656.948         1.710800e-01         2.634153e-05         1.724487e-01         1.217841e-02        -1.759928e-03
   657.774         1.782270e-01         2.858838e-05         1.770207e-01         1.249324e-02        -1.797632e-03
   658.599         1.825090e-01         2.997858e-05         1.820893e-01         1.284278e-02        -1.841086e-03
   659.425         1.865560e-01         3.132283e-05         1.857129e-01         1.309079e-02        -1.871719e-03
   660.251         1.881620e-01         3.186444e-05         1.878768e-01         1.323615e-02        -1.890163e-03
