    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.156490e-01         4.185404e-05         2.137982e-01         1.131951e-02        -1.182126e-03
   631.338         2.148130e-01         4.153016e-05         2.131863e-01         1.128658e-02        -1.179084e-03
   632.164         2.118250e-01         4.038285e-05         2.130782e-01         1.128050e-02        -1.180593e-03
   632.991         2.157410e-01         4.188976e-05         2.136286e-01         1.130785e-02        -1.187112e-03
   633.817         2.102920e-01         3.980045e-05         2.142008e-01         1.133496e-02        -1.194667e-03
   634.643         2.133250e-01         4.095680e-05         2.142949e-01         1.133638e-02        -1.200163e-03
   635.470         2.120900e-01         4.048395e-05         2.142440e-01         1.133058e-02        -1.205041e-03
   636.296         2.171430e-01         4.243597e-05         2.147337e-01         1.135410e-02        -1.212573e-03
   637.122         2.186360e-01         4.302153e-05         2.158195e-01         1.140965e-02        -1.222827e-03
   637.948         2.145050e-01         4.141116e-05         2.166604e-01         1.145255e-02        -1.231071e-03
   638.775         2.131990e-01         4.090843e-05         2.164687e-01         1.144125e-02        -1.232737e-03
   639.601         2.150000e-01         4.160250e-05         2.154300e-01         1.138559e-02        -1.228767e-03
   640.427         2.150770e-01         4.163230e-05         2.143713e-01         1.132920e-02        -1.224189e-03
   641.253         2.124020e-01         4.060315e-05         2.138277e-01         1.130052e-02        -1.222804e-03
   642.079         2.186410e-01         4.302350e-05         2.137336e-01         1.129629e-02        -1.224920e-03
   642.905         2.137680e-01         4.112708e-05         2.136912e-01         1.129583e-02        -1.228227e-03
   643.732         2.170250e-01         4.238987e-05         2.132147e-01         1.127452e-02        -1.229094e-03
   644.558         2.084340e-01         3.910026e-05         2.119535e-01         1.121588e-02        -1.224505e-03
   645.384         2.089420e-01         3.929108e-05         2.100051e-01         1.112638e-02        -1.214642e-03
   646.210         2.084600e-01         3.911001e-05         2.080242e-01         1.103842e-02        -1.203673e-03
   647.036         2.091560e-01         3.937161e-05         2.066713e-01         1.098151e-02        -1.196269e-03
   647.862         1.991040e-01         3.567816e-05         2.059471e-01         1.095063e-02        -1.193067e-03
   648.688         2.039830e-01         3.744816e-05         2.054207e-01         1.092179e-02        -1.191370e-03
   649.514         2.055540e-01         3.802720e-05         2.050901e-01         1.089803e-02        -1.190672e-03
   650.340         2.048630e-01         3.777196e-05         2.054566e-01         1.091089e-02        -1.194244e-03
   651.166         2.052220e-01         3.790446e-05         2.065519e-01         1.096483e-02        -1.203118e-03
   651.992         2.063970e-01         3.833975e-05         2.076089e-01         1.101846e-02        -1.212846e-03
   652.818         2.048020e-01         3.774947e-05         2.075833e-01         1.101563e-02        -1.216328e-03
   653.644         2.041930e-01         3.752530e-05         2.053663e-01         1.089853e-02        -1.206067e-03
   654.470         1.991620e-01         3.569895e-05         2.003940e-01         1.063707e-02        -1.178767e-03
   655.296         1.939040e-01         3.383889e-05         1.941509e-01         1.030709e-02        -1.144025e-03
   656.122         1.901970e-01         3.255741e-05         1.902448e-01         1.009736e-02        -1.123678e-03
   656.948         1.914250e-01         3.297918e-05         1.913616e-01         1.015051e-02        -1.133414e-03
   657.774         1.963600e-01         3.470152e-05         1.964250e-01         1.041139e-02        -1.166549e-03
   658.599         2.011650e-01         3.642062e-05         2.020382e-01         1.070178e-02        -1.202808e-03
   659.425         2.052710e-01         3.792257e-05         2.060473e-01         1.090835e-02        -1.229154e-03
   660.251         2.087030e-01         3.920125e-05         2.084353e-01         1.103020e-02        -1.245342e-03
   661.077         2.101710e-01         3.975466e-05         2.098409e-01         1.110109e-02        -1.255692e-03
   661.903         2.112430e-01         4.016124e-05         2.104573e-01         1.113154e-02        -1.262164e-03
   662.728         2.107910e-01         3.998956e-05         2.102689e-01         1.112064e-02        -1.264881e-03
   663.554         2.101380e-01         3.974218e-05         2.096165e-01         1.108546e-02        -1.265290e-03
   664.380         2.092700e-01         3.941454e-05         2.090769e-01         1.105549e-02        -1.265824e-03
   665.206         2.089410e-01         3.929071e-05         2.088716e-01         1.104233e-02        -1.267162e-03
   666.031         2.089220e-01         3.928356e-05         2.087781e-01         1.103446e-02        -1.268517e-03
   666.857         2.086310e-01         3.917420e-05         2.086682e-01         1.102539e-02        -1.270765e-03
   667.683         2.095770e-01         3.953027e-05         2.086969e-01         1.102398e-02        -1.276122e-03
   668.508         2.095550e-01         3.952197e-05         2.088318e-01         1.102948e-02        -1.283618e-03
   669.334         2.087650e-01         3.922454e-05         2.086991e-01         1.102280e-02        -1.288339e-03
  1503.952         2.098970e-02         3.965108e-07         2.206260e-02         6.471272e-04        -9.757866e-04
  1509.148         2.452020e-02         5.411162e-07         2.520967e-02         7.532021e-04        -1.077078e-03
  1514.333         2.578410e-02         5.983378e-07         2.614860e-02         7.969547e-04        -1.083850e-03
  1519.509         2.713980e-02         6.629119e-07         2.766446e-02         8.622953e-04        -1.115412e-03
  1524.675         2.809560e-02         7.104265e-07         2.832337e-02         8.924291e-04        -1.125907e-03
  1529.831         2.830480e-02         7.210455e-07         2.852073e-02         9.157331e-04        -1.120165e-03
  1534.978         2.926630e-02         7.708647e-07         2.928682e-02         9.627555e-04        -1.124687e-03
  1540.114         2.927900e-02         7.715339e-07         2.948945e-02         9.839983e-04        -1.104653e-03
  1545.242         3.055110e-02         8.400327e-07         3.046335e-02         1.034436e-03        -1.114909e-03
  1550.360         3.090970e-02         8.598686e-07         3.045694e-02         1.051208e-03        -1.089405e-03
  1555.468         3.045690e-02         8.348605e-07         3.019714e-02         1.058860e-03        -1.060490e-03
  1560.567         3.080620e-02         8.541198e-07         3.068958e-02         1.086489e-03        -1.055796e-03
  1565.657         3.062470e-02         8.440850e-07         3.003268e-02         1.079822e-03        -1.014777e-03
  1570.738         2.923030e-02         7.689694e-07         2.894504e-02         1.053007e-03        -9.605284e-04
  1575.809         2.848120e-02         7.300609e-07         2.793346e-02         1.023979e-03        -9.134574e-04
  1580.872         2.944180e-02         7.801376e-07         2.938322e-02         1.092831e-03        -9.467720e-04
  1585.926         3.038290e-02         8.308086e-07         2.984645e-02         1.121956e-03        -9.437234e-04
