    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.107150e-01         3.996073e-05         2.089536e-01         1.141512e-02        -1.028688e-03
   631.338         2.073720e-01         3.870283e-05         2.083530e-01         1.138046e-02        -1.025826e-03
   632.164         2.098180e-01         3.962123e-05         2.082440e-01         1.137275e-02        -1.025510e-03
   632.991         2.080850e-01         3.896943e-05         2.087786e-01         1.139990e-02        -1.028824e-03
   633.817         2.087560e-01         3.922116e-05         2.093349e-01         1.142805e-02        -1.033163e-03
   634.643         2.061490e-01         3.824767e-05         2.094239e-01         1.143044e-02        -1.035530e-03
   635.470         2.114960e-01         4.025750e-05         2.093708e-01         1.142455e-02        -1.036284e-03
   636.296         2.104740e-01         3.986937e-05         2.098458e-01         1.144747e-02        -1.038575e-03
   637.122         2.052650e-01         3.792035e-05         2.109033e-01         1.150319e-02        -1.043629e-03
   637.948         2.075970e-01         3.878686e-05         2.117215e-01         1.154702e-02        -1.047711e-03
   638.775         2.088950e-01         3.927341e-05         2.115311e-01         1.153607e-02        -1.046134e-03
   639.601         2.139270e-01         4.118829e-05         2.105140e-01         1.147960e-02        -1.038816e-03
   640.427         2.132490e-01         4.092762e-05         2.094782e-01         1.142223e-02        -1.029555e-03
   641.253         2.113290e-01         4.019395e-05         2.089464e-01         1.139364e-02        -1.021400e-03
   642.079         2.122560e-01         4.054735e-05         2.088538e-01         1.139117e-02        -1.014758e-03
   642.905         2.090330e-01         3.932532e-05         2.088110e-01         1.139383e-02        -1.008171e-03
   643.732         2.046050e-01         3.767689e-05         2.083431e-01         1.137543e-02        -9.990587e-04
   644.558         2.065380e-01         3.839215e-05         2.071068e-01         1.131730e-02        -9.854354e-04
   645.384         2.065200e-01         3.838546e-05         2.051972e-01         1.122516e-02        -9.680846e-04
   646.210         2.001570e-01         3.605654e-05         2.032550e-01         1.113306e-02        -9.506888e-04
   647.036         2.011980e-01         3.643257e-05         2.019274e-01         1.107285e-02        -9.365744e-04
   647.862         2.012610e-01         3.645539e-05         2.012169e-01         1.104050e-02        -9.256878e-04
   648.688         2.016970e-01         3.661351e-05         2.007027e-01         1.101135e-02        -9.161606e-04
   649.514         1.963660e-01         3.470365e-05         2.003812e-01         1.098805e-02        -9.086760e-04
   650.340         2.019510e-01         3.670579e-05         2.007392e-01         1.100248e-02        -9.066403e-04
   651.166         2.007090e-01         3.625569e-05         2.018063e-01         1.105916e-02        -9.108985e-04
   651.992         2.032680e-01         3.718609e-05         2.028338e-01         1.111556e-02        -9.176547e-04
   652.818         2.028470e-01         3.703221e-05         2.028032e-01         1.111372e-02        -9.211584e-04
