  lambda           Irr_dw           Rad_up
 630.512 1.3604125536e+00 2.0895358959e-01
 631.338 1.3557562913e+00 2.0835300334e-01
 632.164 1.3543477791e+00 2.0824395521e-01
 632.991 1.3568778387e+00 2.0877861537e-01
 633.817 1.3594481810e+00 2.0933490704e-01
 634.643 1.3591532855e+00 2.0942388284e-01
 635.470 1.3581085834e+00 2.0937084165e-01
 636.296 1.3604929919e+00 2.0984581222e-01
 637.122 1.3665735678e+00 2.1090331719e-01
 637.948 1.3710899914e+00 2.1172150644e-01
 638.775 1.3691613115e+00 2.1153114152e-01
 639.601 1.3620143153e+00 2.1051400759e-01
 640.427 1.3549170013e+00 2.0947822859e-01
 641.253 1.3513343436e+00 2.0894644946e-01
 642.079 1.3509568167e+00 2.0885375368e-01
 642.905 1.3514075490e+00 2.0881097096e-01
 643.732 1.3498986413e+00 2.0834311410e-01
 644.558 1.3446395698e+00 2.0710680497e-01
 645.384 1.3364338464e+00 2.0519724458e-01
 646.210 1.3288182957e+00 2.0325501599e-01
 647.036 1.3245561285e+00 2.0192737903e-01
 647.862 1.3220640253e+00 2.0121687578e-01
 648.688 1.3179226969e+00 2.0070265776e-01
 649.514 1.3131585645e+00 2.0038116725e-01
 650.340 1.3130350343e+00 2.0073919875e-01
 651.166 1.3188740077e+00 2.0180628108e-01
 651.992 1.3251472844e+00 2.0283382829e-01
 652.818 1.3243607799e+00 2.0280319948e-01
 653.644 1.3097005106e+00 2.0063127864e-01
 654.470 1.2779936282e+00 1.9576716287e-01
 655.296 1.2382482728e+00 1.8966183724e-01
 656.122 1.2126917925e+00 1.8584058652e-01
 656.948 1.2182286801e+00 1.8692742645e-01
 657.774 1.2483552828e+00 1.9187026564e-01
 658.599 1.2819091087e+00 1.9735023987e-01
 659.425 1.3054137619e+00 2.0126301230e-01
 660.251 1.3187936203e+00 2.0359173206e-01
 661.077 1.3261844356e+00 2.0496025546e-01
 661.903 1.3289829003e+00 2.0555686392e-01
 662.728 1.3271360473e+00 2.0536626835e-01
 663.554 1.3226266562e+00 2.0472183638e-01
 664.380 1.3188905907e+00 2.0418753559e-01
 665.206 1.3172332627e+00 2.0398009273e-01
 666.031 1.3162554557e+00 2.0388211763e-01
 666.857 1.3151744425e+00 2.0376820990e-01
 667.683 1.3149967495e+00 2.0378974037e-01
 668.508 1.3155591940e+00 2.0391504619e-01
 669.334 1.3145354140e+00 2.0377946725e-01
1503.952 2.1140036199e-01 1.8797961344e-02
1509.148 2.2978798438e-01 2.1599364603e-02
1514.333 2.3107550147e-01 2.2511452363e-02
1519.509 2.3594105957e-01 2.3920753916e-02
1524.675 2.3620610243e-01 2.4567252035e-02
1529.831 2.3355858674e-01 2.4810470057e-02
1534.978 2.3517531319e-01 2.5563301942e-02
1540.114 2.3258879898e-01 2.5833094624e-02
1545.242 2.3662396926e-01 2.6771827778e-02
1550.360 2.3324685289e-01 2.6850491941e-02
1555.468 2.2889514587e-01 2.6691881341e-02
1560.567 2.3031750843e-01 2.7200172308e-02
1565.657 2.2413747684e-01 2.6680904997e-02
1570.738 2.1562196255e-01 2.5776012170e-02
1575.809 2.0632904602e-01 2.4919631878e-02
1580.872 2.1510931634e-01 2.6259613383e-02
1585.926 2.1567462006e-01 2.6737531299e-02
1590.971 2.0831200149e-01 2.6114008923e-02
1596.007 2.1200340916e-01 2.6688810609e-02
1601.035 2.0476706196e-01 2.5840062892e-02
1606.054 2.0413607390e-01 2.5990982517e-02
1611.064 1.9971421947e-01 2.5594205228e-02
1616.066 2.0216902656e-01 2.6146499442e-02
1621.060 2.0366110171e-01 2.6600193365e-02
1626.045 2.0771949212e-01 2.7292098487e-02
1631.023 2.0546064306e-01 2.7053245716e-02
1635.992 1.9934310914e-01 2.6235060570e-02
1640.954 1.9050936600e-01 2.5075823458e-02
1645.907 1.9330308430e-01 2.5562515837e-02
1650.852 1.9280909831e-01 2.5580698266e-02
1655.790 1.9331911180e-01 2.5723595695e-02
