  lambda             Irr_dw             Rad_up
 550.000   1.5260310000e+00   1.0454821010e-01
 551.000   1.5159841000e+00   1.0377653500e-01
 552.000   1.5807472000e+00   1.0821912380e-01
 553.000   1.5183230000e+00   1.0384214780e-01
 554.000   1.5674421000e+00   1.0719059750e-01
 555.000   1.5713724000e+00   1.0732803340e-01
 556.000   1.5276193000e+00   1.0421531680e-01
 557.000   1.4819081000e+00   1.0109277340e-01
 558.000   1.5378036000e+00   1.0478118130e-01
 559.000   1.4532097000e+00   9.8948974610e-02
 560.000   1.4592722000e+00   9.9352577210e-02
 561.000   1.6034539000e+00   1.0903633120e-01
 562.000   1.4715634000e+00   1.0003344730e-01
 563.000   1.5392814000e+00   1.0451477050e-01
 564.000   1.5173284000e+00   1.0285428620e-01
 565.000   1.5351311000e+00   1.0403758240e-01
 566.000   1.4151206000e+00   9.5796463010e-02
 567.000   1.5176980000e+00   1.0251520540e-01
 568.000   1.5134569000e+00   1.0170211030e-01
 569.000   1.4824453000e+00   9.8488983150e-02
 570.000   1.4900845000e+00   9.9087608340e-02
 571.000   1.4375205000e+00   9.6264167790e-02
 572.000   1.5188039000e+00   1.0098038480e-01
 573.000   1.5348371000e+00   1.0220954900e-01
 574.000   1.5262996000e+00   1.0161656190e-01
 575.000   1.4888158000e+00   9.8992607120e-02
 576.000   1.4616714000e+00   9.7108917240e-02
 577.000   1.5223165000e+00   1.0122629550e-01
 578.000   1.4779381000e+00   9.8554718020e-02
 579.000   1.4666134000e+00   9.7840293880e-02
 580.000   1.5170940000e+00   1.0137166600e-01
 581.000   1.4896584000e+00   9.9673355100e-02
 582.000   1.5118845000e+00   1.0108214570e-01
 583.000   1.5222982000e+00   1.0181645200e-01
 584.000   1.5173353000e+00   1.0134338380e-01
 585.000   1.5072225000e+00   1.0055335240e-01
 586.000   1.4423420000e+00   9.6195724490e-02
 587.000   1.4985902000e+00   9.9426132200e-02
 588.000   1.4828625000e+00   9.6947746280e-02
 589.000   1.3143649000e+00   8.4154006960e-02
 590.000   1.3723164000e+00   8.7754631040e-02
 591.000   1.4581475000e+00   9.4423950200e-02
 592.000   1.4301633000e+00   9.1827026370e-02
 593.000   1.4451569000e+00   9.4141975400e-02
 594.000   1.4583262000e+00   9.4651748660e-02
 595.000   1.4304262000e+00   9.1783622740e-02
 596.000   1.4657977000e+00   9.5492668150e-02
 597.000   1.4701946000e+00   9.5333183290e-02
 598.000   1.4400641000e+00   9.3980583190e-02
 599.000   1.4404269000e+00   9.4230216980e-02
 600.000   1.4407199000e+00   9.4806732180e-02
 601.000   1.4325996000e+00   9.4697479250e-02
 602.000   1.4169315000e+00   9.3730422970e-02
 603.000   1.4254809000e+00   9.4448837280e-02
 604.000   1.4706347000e+00   9.7605117800e-02
 605.000   1.4668652000e+00   9.7277275090e-02
 606.000   1.4498652000e+00   9.6211944580e-02
 607.000   1.4417049000e+00   9.5618789670e-02
 608.000   1.4364043000e+00   9.5189384460e-02
 609.000   1.4216562000e+00   9.4210609440e-02
 610.000   1.3988765000e+00   9.2627075200e-02
 611.000   1.4215791000e+00   9.4112884520e-02
 612.000   1.4030606000e+00   9.2877922060e-02
 613.000   1.3825491000e+00   9.1456764220e-02
 614.000   1.3321519000e+00   8.8129821780e-02
 615.000   1.3964837000e+00   9.2288032530e-02
 616.000   1.3277797000e+00   8.7762947080e-02
 617.000   1.3352726000e+00   8.8241378780e-02
 618.000   1.3982616000e+00   9.2286285400e-02
 619.000   1.3854537000e+00   9.1476982120e-02
 620.000   1.4059110000e+00   9.2707023620e-02
 621.000   1.4300845000e+00   9.4277755740e-02
 622.000   1.3546519000e+00   8.9233894350e-02
 623.000   1.3652002000e+00   8.9772483830e-02
 624.000   1.3666671000e+00   8.9911231990e-02
 625.000   1.3296505000e+00   8.7455177310e-02
 626.000   1.3363893000e+00   8.7702034000e-02
 627.000   1.3587783000e+00   8.8645668030e-02
 628.000   1.3406492000e+00   8.6504348750e-02
 629.000   1.3742857000e+00   8.8941200260e-02
 630.000   1.3286828000e+00   8.6438850400e-02
 631.000   1.3774276000e+00   8.9679595950e-02
 632.000   1.2830341500e+00   8.3174331670e-02
 633.000   1.3772259000e+00   8.9704650880e-02
 634.000   1.3358673000e+00   8.7167289730e-02
 635.000   1.3603009000e+00   8.8764152530e-02
 636.000   1.3123774200e+00   8.5716690060e-02
 637.000   1.3556899000e+00   8.8602836610e-02
 638.000   1.3767795000e+00   9.0164871220e-02
 639.000   1.3654105000e+00   8.9299720760e-02
 640.000   1.3225750800e+00   8.6724670410e-02
