  lambda           Irr_dw           Rad_up
 630.512 1.3565071852e+00 1.7007984435e-01
 631.338 1.3518616221e+00 1.6960974810e-01
 632.164 1.3504550900e+00 1.6953852342e-01
 632.991 1.3529749173e+00 1.6999420516e-01
 633.817 1.3555361320e+00 1.7046980166e-01
 634.643 1.3552439436e+00 1.7056464960e-01
 635.470 1.3542068352e+00 1.7054276097e-01
 636.296 1.3565891321e+00 1.7095005904e-01
 637.122 1.3626558113e+00 1.7183069796e-01
 637.948 1.3671625073e+00 1.7251488418e-01
 638.775 1.3652440539e+00 1.7237709442e-01
 639.601 1.3581247722e+00 1.7156668965e-01
 640.427 1.3510578687e+00 1.7074092585e-01
 641.253 1.3474988720e+00 1.7032266349e-01
 642.079 1.3471400739e+00 1.7025685328e-01
 642.905 1.3476124750e+00 1.7022533995e-01
 643.732 1.3461381251e+00 1.6983911814e-01
 644.558 1.3409346404e+00 1.6881463531e-01
 645.384 1.3328041210e+00 1.6722774529e-01
 646.210 1.3252674620e+00 1.6560696008e-01
 647.036 1.3210680051e+00 1.6449415935e-01
 647.862 1.3186143620e+00 1.6390573830e-01
 648.688 1.3144920089e+00 1.6350391033e-01
 649.514 1.3097335706e+00 1.6327698659e-01
 650.340 1.3096051451e+00 1.6360439662e-01
 651.166 1.3154340124e+00 1.6449977255e-01
 651.992 1.3217013826e+00 1.6535657399e-01
 652.818 1.3209260046e+00 1.6535009072e-01
 653.644 1.3063134312e+00 1.6359495124e-01
 654.470 1.2747021536e+00 1.5963974909e-01
 655.296 1.2350733163e+00 1.5467347437e-01
 656.122 1.2095909464e+00 1.5157890068e-01
 656.948 1.2151144711e+00 1.5249808909e-01
 657.774 1.2451597945e+00 1.5656892170e-01
 658.599 1.2786225601e+00 1.6107905941e-01
 659.425 1.3020630546e+00 1.6430986454e-01
 660.251 1.3154062543e+00 1.6624758193e-01
 661.077 1.3227779378e+00 1.6739970609e-01
 661.903 1.3255726605e+00 1.6791676494e-01
 662.728 1.3237380184e+00 1.6778535603e-01
 663.554 1.3192502313e+00 1.6728044180e-01
 664.380 1.3155344428e+00 1.6686592760e-01
 665.206 1.3138917918e+00 1.6672000295e-01
 666.031 1.3129266119e+00 1.6666429039e-01
 666.857 1.3118585727e+00 1.6659575945e-01
 667.683 1.3116920183e+00 1.6663777038e-01
 668.508 1.3122643045e+00 1.6676291251e-01
 669.334 1.3112548347e+00 1.6667131334e-01
1503.952 2.1146182215e-01 2.3049442437e-02
1509.148 2.2985573641e-01 2.6118251021e-02
1514.333 2.3114202294e-01 2.6888028741e-02
1519.509 2.3600888058e-01 2.8231926530e-02
1524.675 2.3627269760e-01 2.8764446125e-02
1529.831 2.3362309022e-01 2.8795511896e-02
1534.978 2.3523835113e-01 2.9375028510e-02
1540.114 2.3264931614e-01 2.9417776049e-02
1545.242 2.3668394002e-01 3.0222535551e-02
1550.360 2.3330384113e-01 3.0060386867e-02
1555.468 2.2894892820e-01 2.9666084115e-02
1560.567 2.3036905241e-01 3.0041335289e-02
1565.657 2.2418402150e-01 2.9270118871e-02
1570.738 2.1566222746e-01 2.8106019560e-02
1575.809 2.0636649625e-01 2.7056191128e-02
1580.872 2.1514738661e-01 2.8354943042e-02
1585.926 2.1571222954e-01 2.8696124135e-02
1590.971 2.0834651790e-01 2.7866962684e-02
1596.007 2.1203634746e-01 2.8373870597e-02
1601.035 2.0479628242e-01 2.7372360966e-02
1606.054 2.0416443904e-01 2.7457866736e-02
1611.064 1.9974107909e-01 2.6939159089e-02
1616.066 2.0219607409e-01 2.7430823427e-02
1621.060 2.0368834837e-01 2.7844202017e-02
1626.045 2.0774690592e-01 2.8515387537e-02
1631.023 2.0548649851e-01 2.8214614638e-02
1635.992 1.9936720958e-01 2.7317894984e-02
1640.954 1.9053144267e-01 2.6065570774e-02
1645.907 1.9332458161e-01 2.6528329995e-02
1650.852 1.9282967372e-01 2.6490230333e-02
1655.790 1.9333951714e-01 2.6613724406e-02
