  lambda             Irr_dw             Rad_up
 630.512   1.3457061491e+00   8.7420383747e-02
 631.338   1.3410814010e+00   8.7176403443e-02
 632.164   1.3396718055e+00   8.7137798456e-02
 632.991   1.3421547844e+00   8.7379732490e-02
 633.817   1.3446824246e+00   8.7639940326e-02
 634.643   1.3443897424e+00   8.7704848236e-02
 635.470   1.3433656164e+00   8.7706021376e-02
 636.296   1.3457334228e+00   8.7923460587e-02
 637.122   1.3517522495e+00   8.8379017425e-02
 637.948   1.3562225087e+00   8.8728536756e-02
 638.775   1.3543234156e+00   8.8654845172e-02
 639.601   1.3472724819e+00   8.8238628374e-02
 640.427   1.3402815088e+00   8.7813534221e-02
 641.253   1.3367797374e+00   8.7587944371e-02
 642.079   1.3364647425e+00   8.7528141392e-02
 642.905   1.3369897123e+00   8.7468978655e-02
 643.732   1.3356048429e+00   8.7206365376e-02
 644.558   1.3305509727e+00   8.6585351622e-02
 645.384   1.3226262609e+00   8.5639783199e-02
 646.210   1.3153062859e+00   8.4657086624e-02
 647.036   1.3112775657e+00   8.3952934129e-02
 647.862   1.3089250379e+00   8.3573789333e-02
 648.688   1.3048472945e+00   8.3360288644e-02
 649.514   1.3000954425e+00   8.3282785060e-02
 650.340   1.2999448021e+00   8.3489268793e-02
 651.166   1.3057381448e+00   8.3958932822e-02
 651.992   1.3119817480e+00   8.4391049271e-02
 652.818   1.3112295598e+00   8.4379628399e-02
 653.644   1.2967432058e+00   8.3468477164e-02
 654.470   1.2653943537e+00   8.1423856972e-02
 655.296   1.2260875985e+00   7.8868507741e-02
 656.122   1.2008069859e+00   7.7292562951e-02
 656.948   1.2062840077e+00   7.7792139867e-02
 657.774   1.2360900463e+00   7.9915593558e-02
 658.599   1.2692856062e+00   8.2264835865e-02
 659.425   1.2925348697e+00   8.3956923877e-02
 660.251   1.3057643893e+00   8.4984353173e-02
 661.077   1.3130718065e+00   8.5602102246e-02
 661.903   1.3158461164e+00   8.5879755999e-02
 662.728   1.3140369505e+00   8.5809614912e-02
 663.554   1.3096018800e+00   8.5540575908e-02
 664.380   1.3059353364e+00   8.5319417653e-02
 665.206   1.3043261171e+00   8.5240757618e-02
 666.031   1.3033885743e+00   8.5211417935e-02
 666.857   1.3023490851e+00   8.5176673683e-02
 667.683   1.3022057679e+00   8.5198365461e-02
 668.508   1.3027976703e+00   8.5258243842e-02
 669.334   1.3018208870e+00   8.5198544598e-02
1503.952   2.1133452086e-01   1.0681432502e-02
1509.148   2.2970922759e-01   1.2211161813e-02
1514.333   2.3099167314e-01   1.2627760952e-02
1519.509   2.3584748987e-01   1.3227344251e-02
1524.675   2.3610923980e-01   1.3565406473e-02
1529.831   2.3345777562e-01   1.3534582368e-02
1534.978   2.3506838469e-01   1.3707460694e-02
1540.114   2.3247880747e-01   1.3777138047e-02
1545.242   2.3650685358e-01   1.4140333984e-02
1550.360   2.3312744438e-01   1.4072609566e-02
1555.468   2.2877466152e-01   1.3839971924e-02
1560.567   2.3019536063e-01   1.4081002090e-02
1565.657   2.2401911822e-01   1.3669755172e-02
1570.738   2.1551277763e-01   1.3148894107e-02
1575.809   2.0622303980e-01   1.2678782982e-02
1580.872   2.1499477841e-01   1.3188893827e-02
1585.926   2.1555410309e-01   1.3349809877e-02
1590.971   2.0819401800e-01   1.2976748578e-02
1596.007   2.1188530611e-01   1.3224554317e-02
1601.035   2.0465703984e-01   1.2776971226e-02
1606.054   2.0402582743e-01   1.2886942625e-02
1611.064   1.9960452208e-01   1.2575325051e-02
1616.066   2.0205377425e-01   1.2745006183e-02
1621.060   2.0354218701e-01   1.2989695266e-02
1626.045   2.0759691051e-01   1.3322283675e-02
1631.023   2.0534130276e-01   1.3184581962e-02
1635.992   1.9922884516e-01   1.2668305417e-02
1640.954   1.9040106888e-01   1.2020392273e-02
1645.907   1.9319518197e-01   1.2346070765e-02
1650.852   1.9270202954e-01   1.2324348916e-02
1655.790   1.9321116633e-01   1.2375386754e-02
