    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.617810e-01         2.355578e-05         1.616914e-01         1.517250e-02        -9.994799e-04
   631.338         1.601860e-01         2.309360e-05         1.612334e-01         1.512814e-02        -9.977604e-04
   632.164         1.604660e-01         2.317440e-05         1.611570e-01         1.511985e-02        -1.000235e-03
   632.991         1.615100e-01         2.347693e-05         1.615837e-01         1.515681e-02        -1.006352e-03
   633.817         1.657160e-01         2.471561e-05         1.620308e-01         1.519401e-02        -1.012551e-03
   634.643         1.550440e-01         2.163478e-05         1.621160e-01         1.519730e-02        -1.016441e-03
   635.470         1.617330e-01         2.354181e-05         1.620898e-01         1.519108e-02        -1.019659e-03
   636.296         1.629810e-01         2.390653e-05         1.624709e-01         1.522396e-02        -1.025454e-03
   637.122         1.624790e-01         2.375948e-05         1.633014e-01         1.529979e-02        -1.034135e-03
   637.948         1.592990e-01         2.283855e-05         1.639447e-01         1.535883e-02        -1.041707e-03
   638.775         1.637990e-01         2.414710e-05         1.638062e-01         1.534473e-02        -1.044233e-03
   639.601         1.643730e-01         2.431663e-05         1.630278e-01         1.527008e-02        -1.042319e-03
   640.427         1.606360e-01         2.322353e-05         1.622331e-01         1.519385e-02        -1.039785e-03
   641.253         1.629480e-01         2.389685e-05         1.618230e-01         1.515526e-02        -1.039205e-03
   642.079         1.647560e-01         2.443009e-05         1.617451e-01         1.515075e-02        -1.040407e-03
   642.905         1.593640e-01         2.285720e-05         1.616975e-01         1.515255e-02        -1.041699e-03
   643.732         1.559900e-01         2.189959e-05         1.613103e-01         1.512692e-02        -1.040904e-03
   644.558         1.590150e-01         2.275719e-05         1.603135e-01         1.505048e-02        -1.036444e-03
   645.384         1.572450e-01         2.225339e-05         1.587786e-01         1.493086e-02        -1.028906e-03
   646.210         1.567330e-01         2.210871e-05         1.572095e-01         1.481174e-02        -1.021428e-03
   647.036         1.561050e-01         2.193189e-05         1.561250e-01         1.473400e-02        -1.016965e-03
   647.862         1.535680e-01         2.122482e-05         1.555450e-01         1.469198e-02        -1.015207e-03
   648.688         1.515210e-01         2.066275e-05         1.551506e-01         1.465337e-02        -1.013884e-03
   649.514         1.547870e-01         2.156311e-05         1.549279e-01         1.462205e-02        -1.013172e-03
   650.340         1.547120e-01         2.154222e-05         1.552318e-01         1.464075e-02        -1.016088e-03
   651.166         1.549960e-01         2.162138e-05         1.560722e-01         1.471575e-02        -1.023197e-03
   651.992         1.554660e-01         2.175271e-05         1.568746e-01         1.479081e-02        -1.030555e-03
   652.818         1.544690e-01         2.147460e-05         1.568582e-01         1.478914e-02        -1.032678e-03
   653.644         1.532360e-01         2.113314e-05         1.551824e-01         1.463235e-02        -1.024052e-03
   654.470         1.484970e-01         1.984622e-05         1.514188e-01         1.428080e-02        -1.001916e-03
   655.296         1.452020e-01         1.897526e-05         1.466969e-01         1.383794e-02        -9.734668e-04
   656.122         1.433350e-01         1.849043e-05         1.437530e-01         1.355799e-02        -9.564648e-04
   656.948         1.427760e-01         1.834649e-05         1.446190e-01         1.363187e-02        -9.642544e-04
   657.774         1.471940e-01         1.949947e-05         1.484756e-01         1.398457e-02        -9.915638e-04
   658.599         1.514150e-01         2.063385e-05         1.527490e-01         1.437605e-02        -1.021607e-03
   659.425         1.550360e-01         2.163255e-05         1.558082e-01         1.465372e-02        -1.043771e-03
   660.251         1.574370e-01         2.230777e-05         1.576403e-01         1.481666e-02        -1.058064e-03
   661.077         1.578020e-01         2.241132e-05         1.587260e-01         1.491107e-02        -1.067795e-03
   661.903         1.586860e-01         2.266312e-05         1.592076e-01         1.495166e-02        -1.073958e-03
   662.728         1.588700e-01         2.271571e-05         1.590724e-01         1.493726e-02        -1.076333e-03
   663.554         1.580960e-01         2.249491e-05         1.585821e-01         1.489084e-02        -1.076517e-03
   664.380         1.572210e-01         2.224660e-05         1.581775e-01         1.485215e-02        -1.077429e-03
   665.206         1.573810e-01         2.229190e-05         1.580281e-01         1.483651e-02        -1.080197e-03
   666.031         1.566800e-01         2.209376e-05         1.579646e-01         1.482845e-02        -1.083592e-03
   666.857         1.578040e-01         2.241189e-05         1.578892e-01         1.481922e-02        -1.086879e-03
   667.683         1.577590e-01         2.239911e-05         1.579185e-01         1.482005e-02        -1.090803e-03
   668.508         1.572200e-01         2.224632e-05         1.580261e-01         1.482918e-02        -1.095136e-03
   669.334         1.579770e-01         2.246106e-05         1.579270e-01         1.482056e-02        -1.097796e-03
  1503.952         1.733140e-02         2.703397e-07         1.867308e-02         1.288545e-03        -7.273760e-04
  1509.148         1.992740e-02         3.573911e-07         2.128010e-02         1.476908e-03        -8.022581e-04
  1514.333         2.119210e-02         4.041946e-07         2.200592e-02         1.540786e-03        -8.069401e-04
  1519.509         2.248790e-02         4.551351e-07         2.319199e-02         1.648205e-03        -8.305322e-04
  1524.675         2.340660e-02         4.930820e-07         2.371396e-02         1.688569e-03        -8.403616e-04
  1529.831         2.383330e-02         5.112236e-07         2.380482e-02         1.716826e-03        -8.383724e-04
  1534.978         2.414440e-02         5.246568e-07         2.434190e-02         1.786559e-03        -8.432311e-04
  1540.114         2.450230e-02         5.403264e-07         2.445419e-02         1.805327e-03        -8.288280e-04
  1545.242         2.511940e-02         5.678858e-07         2.518705e-02         1.878242e-03        -8.375761e-04
  1550.360         2.470790e-02         5.494323e-07         2.511603e-02         1.888288e-03        -8.195093e-04
  1555.468         2.479320e-02         5.532325e-07         2.482967e-02         1.886910e-03        -7.985905e-04
  1560.567         2.543440e-02         5.822178e-07         2.520133e-02         1.918964e-03        -7.966701e-04
  1565.657         2.448610e-02         5.396122e-07         2.459021e-02         1.892194e-03        -7.672880e-04
  1570.738         2.310390e-02         4.804112e-07         2.365460e-02         1.829469e-03        -7.270391e-04
  1575.809         2.237380e-02         4.505282e-07         2.280209e-02         1.768053e-03        -6.925678e-04
  1580.872         2.406720e-02         5.213071e-07         2.391408e-02         1.877397e-03        -7.200009e-04
  1585.926         2.398850e-02         5.179033e-07         2.424367e-02         1.913888e-03        -7.191418e-04
  1590.971         2.381620e-02         5.104902e-07         2.358218e-02         1.870813e-03        -6.891388e-04
  1596.007         2.369040e-02         5.051115e-07         2.403619e-02         1.912468e-03        -6.954835e-04
  1601.035         2.281990e-02         4.686731e-07         2.321203e-02         1.851573e-03        -6.646970e-04
  1606.054         2.319570e-02         4.842364e-07         2.331448e-02         1.854981e-03        -6.608212e-04
  1611.064         2.252900e-02         4.568003e-07         2.288174e-02         1.836955e-03        -6.446901e-04
  1616.066         2.309720e-02         4.801326e-07         2.330640e-02         1.883911e-03        -6.528319e-04
  1621.060         2.357700e-02         5.002874e-07         2.368116e-02         1.910312e-03        -6.572826e-04
  1626.045         2.390270e-02         5.142052e-07         2.426559e-02         1.961396e-03        -6.673376e-04
  1631.023         2.419770e-02         5.269758e-07         2.402207e-02         1.934526e-03        -6.658433e-04
  1635.992         2.337650e-02         4.918147e-07         2.324334e-02         1.895621e-03        -6.423735e-04
  1640.954         2.216750e-02         4.422583e-07         2.217036e-02         1.827801e-03        -6.114185e-04
  1645.907         2.250930e-02         4.560017e-07         2.259393e-02         1.842685e-03        -6.146540e-04
  1650.852         2.225780e-02         4.458687e-07         2.257124e-02         1.845914e-03        -6.107358e-04
  1655.790         2.215530e-02         4.417716e-07         2.267698e-02         1.856598e-03        -6.123304e-04
