    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         9.154330e-02         7.542158e-06         9.106405e-02         1.805431e-02        -7.374724e-04
   631.338         9.085760e-02         7.429593e-06         9.080913e-02         1.800077e-02        -7.356608e-04
   632.164         9.053420e-02         7.376797e-06         9.076694e-02         1.798904e-02        -7.355026e-04
   632.991         8.976540e-02         7.252044e-06         9.101569e-02         1.803180e-02        -7.375833e-04
   633.817         9.178670e-02         7.582318e-06         9.128265e-02         1.807688e-02        -7.398862e-04
   634.643         9.173190e-02         7.573267e-06         9.134610e-02         1.808340e-02        -7.406864e-04
   635.470         9.186100e-02         7.594599e-06         9.134351e-02         1.807878e-02        -7.408876e-04
   636.296         9.184640e-02         7.592185e-06         9.156664e-02         1.811939e-02        -7.425916e-04
   637.122         9.217030e-02         7.645828e-06         9.203833e-02         1.821001e-02        -7.460593e-04
   637.948         8.820170e-02         7.001586e-06         9.240005e-02         1.828127e-02        -7.488648e-04
   638.775         9.346880e-02         7.862775e-06         9.232108e-02         1.826693e-02        -7.486328e-04
   639.601         9.495100e-02         8.114123e-06         9.188529e-02         1.818065e-02        -7.456526e-04
   640.427         9.202900e-02         7.622403e-06         9.144068e-02         1.809122e-02        -7.422121e-04
   641.253         8.607080e-02         6.667364e-06         9.120503e-02         1.804546e-02        -7.402757e-04
   642.079         9.046370e-02         7.365313e-06         9.114350e-02         1.803984e-02        -7.402386e-04
   642.905         9.006610e-02         7.300712e-06         9.108412e-02         1.804135e-02        -7.409924e-04
   643.732         8.978580e-02         7.255341e-06         9.081467e-02         1.800919e-02        -7.406270e-04
   644.558         9.118040e-02         7.482479e-06         9.017452e-02         1.791536e-02        -7.377007e-04
   645.384         9.197840e-02         7.614023e-06         8.919928e-02         1.776992e-02        -7.325339e-04
   646.210         8.815990e-02         6.994951e-06         8.818699e-02         1.762587e-02        -7.272510e-04
   647.036         8.775050e-02         6.930135e-06         8.746337e-02         1.753207e-02        -7.237515e-04
   647.862         8.733490e-02         6.864646e-06         8.707374e-02         1.748219e-02        -7.218527e-04
