    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.621020e-01         2.364935e-05         1.640105e-01         1.554095e-02        -1.750175e-03
   631.338         1.648090e-01         2.444581e-05         1.635521e-01         1.549502e-02        -1.748982e-03
   632.164         1.669710e-01         2.509138e-05         1.634793e-01         1.548746e-02        -1.751358e-03
   632.991         1.609450e-01         2.331296e-05         1.639159e-01         1.552774e-02        -1.758393e-03
   633.817         1.653460e-01         2.460537e-05         1.643726e-01         1.556781e-02        -1.765061e-03
   634.643         1.644820e-01         2.434890e-05         1.644621e-01         1.557100e-02        -1.767716e-03
   635.470         1.649870e-01         2.449864e-05         1.644386e-01         1.556256e-02        -1.769571e-03
   636.296         1.668570e-01         2.505713e-05         1.648287e-01         1.559345e-02        -1.776969e-03
   637.122         1.631790e-01         2.396465e-05         1.656748e-01         1.566860e-02        -1.790806e-03
   637.948         1.659490e-01         2.478516e-05         1.663311e-01         1.572771e-02        -1.803305e-03
   638.775         1.615090e-01         2.347664e-05         1.661941e-01         1.571359e-02        -1.806557e-03
   639.601         1.619690e-01         2.361056e-05         1.654075e-01         1.563908e-02        -1.801587e-03
   640.427         1.645450e-01         2.436755e-05         1.646040e-01         1.556432e-02        -1.795888e-03
   641.253         1.654820e-01         2.464586e-05         1.641907e-01         1.552819e-02        -1.795327e-03
   642.079         1.631320e-01         2.395084e-05         1.641146e-01         1.552490e-02        -1.800968e-03
   642.905         1.638500e-01         2.416214e-05         1.640696e-01         1.552539e-02        -1.810145e-03
   643.732         1.674670e-01         2.524068e-05         1.636808e-01         1.549679e-02        -1.818043e-03
   644.558         1.654430e-01         2.463425e-05         1.626743e-01         1.541704e-02        -1.820257e-03
   645.384         1.613470e-01         2.342957e-05         1.611230e-01         1.529443e-02        -1.816546e-03
   646.210         1.631440e-01         2.395437e-05         1.595376e-01         1.517329e-02        -1.811917e-03
   647.036         1.601910e-01         2.309504e-05         1.584433e-01         1.509525e-02        -1.811554e-03
   647.862         1.584060e-01         2.258321e-05         1.578590e-01         1.505453e-02        -1.814814e-03
   648.688         1.538750e-01         2.130976e-05         1.574603e-01         1.501760e-02        -1.817045e-03
   649.514         1.553250e-01         2.171327e-05         1.572336e-01         1.498724e-02        -1.817469e-03
   650.340         1.571160e-01         2.221689e-05         1.575403e-01         1.500653e-02        -1.820560e-03
   651.166         1.568400e-01         2.213891e-05         1.583911e-01         1.508266e-02        -1.827280e-03
   651.992         1.583650e-01         2.257153e-05         1.592031e-01         1.515899e-02        -1.831484e-03
   652.818         1.584540e-01         2.259690e-05         1.591838e-01         1.515684e-02        -1.824741e-03
   653.644         1.557040e-01         2.181936e-05         1.574807e-01         1.499554e-02        -1.798439e-03
   654.470         1.528030e-01         2.101388e-05         1.536593e-01         1.463462e-02        -1.748256e-03
   655.296         1.487900e-01         1.992462e-05         1.488653e-01         1.418036e-02        -1.686703e-03
   656.122         1.448300e-01         1.887816e-05         1.458748e-01         1.389321e-02        -1.644545e-03
   656.948         1.454630e-01         1.904354e-05         1.467495e-01         1.396849e-02        -1.645133e-03
   657.774         1.507280e-01         2.044704e-05         1.506586e-01         1.432922e-02        -1.679766e-03
   658.599         1.548140e-01         2.157064e-05         1.549908e-01         1.472982e-02        -1.720072e-03
   659.425         1.573560e-01         2.228482e-05         1.580921e-01         1.501448e-02        -1.748498e-03
   660.251         1.607130e-01         2.324580e-05         1.599496e-01         1.518187e-02        -1.765514e-03
   661.077         1.612030e-01         2.338777e-05         1.610516e-01         1.527865e-02        -1.776468e-03
   661.903         1.623460e-01         2.372060e-05         1.615421e-01         1.532012e-02        -1.782229e-03
   662.728         1.617860e-01         2.355724e-05         1.614079e-01         1.530632e-02        -1.781771e-03
   663.554         1.612920e-01         2.341360e-05         1.609139e-01         1.526174e-02        -1.777549e-03
   664.380         1.611350e-01         2.336804e-05         1.605070e-01         1.522618e-02        -1.774486e-03
   665.206         1.604300e-01         2.316401e-05         1.603587e-01         1.521268e-02        -1.774728e-03
   666.031         1.605130e-01         2.318798e-05         1.602974e-01         1.520352e-02        -1.776861e-03
   666.857         1.607790e-01         2.326490e-05         1.602237e-01         1.519075e-02        -1.780252e-03
   667.683         1.607280e-01         2.325014e-05         1.602563e-01         1.518811e-02        -1.786027e-03
   668.508         1.608100e-01         2.327387e-05         1.603682e-01         1.519434e-02        -1.792968e-03
   669.334         1.605370e-01         2.319492e-05         1.602709e-01         1.518250e-02        -1.796496e-03
  1503.952         1.911430e-02         3.288208e-07         2.016097e-02         1.453507e-03        -9.882934e-04
  1509.148         2.246760e-02         4.543137e-07         2.292244e-02         1.660607e-03        -1.090823e-03
  1514.333         2.343690e-02         4.943595e-07         2.365982e-02         1.725791e-03        -1.099296e-03
  1519.509         2.487010e-02         5.566697e-07         2.489461e-02         1.839555e-03        -1.134975e-03
  1524.675         2.486980e-02         5.566563e-07         2.541151e-02         1.880020e-03        -1.138013e-03
  1529.831         2.558150e-02         5.889718e-07         2.547197e-02         1.904773e-03        -1.125970e-03
  1534.978         2.648630e-02         6.313717e-07         2.601770e-02         1.975301e-03        -1.134054e-03
  1540.114         2.610580e-02         6.133615e-07         2.610295e-02         1.990891e-03        -1.117260e-03
  1545.242         2.658030e-02         6.358611e-07         2.685366e-02         2.065102e-03        -1.140857e-03
  1550.360         2.680290e-02         6.465559e-07         2.674682e-02         2.071587e-03        -1.125710e-03
  1555.468         2.659110e-02         6.363779e-07         2.642089e-02         2.063229e-03        -1.101680e-03
  1560.567         2.712220e-02         6.620524e-07         2.679090e-02         2.094691e-03        -1.100972e-03
  1565.657         2.652150e-02         6.330510e-07         2.612386e-02         2.061231e-03        -1.064150e-03
  1570.738         2.526220e-02         5.743609e-07         2.511071e-02         1.989229e-03        -1.010830e-03
  1575.809         2.407620e-02         5.216971e-07         2.419174e-02         1.919789e-03        -9.655818e-04
  1580.872         2.522720e-02         5.727705e-07         2.536181e-02         2.034092e-03        -1.006699e-03
  1585.926         2.557690e-02         5.887600e-07         2.569233e-02         2.070341e-03        -1.008669e-03
  1590.971         2.510350e-02         5.671671e-07         2.497365e-02         2.019922e-03        -9.699220e-04
  1596.007         2.526100e-02         5.743063e-07         2.544286e-02         2.062028e-03        -9.815105e-04
