   630.512         1.703089e+00         7.617767e+00
   631.338         1.571063e+00         7.024673e+00
   632.164         1.699859e+00         7.599902e+00
   632.991         1.667445e+00         7.454823e+00
   633.817         1.611129e+00         7.202517e+00
   634.643         1.614861e+00         7.218615e+00
   635.470         1.584682e+00         7.083382e+00
   636.296         1.543830e+00         6.900890e+00
   637.122         1.571950e+00         7.027350e+00
   637.948         1.561921e+00         6.983007e+00
   638.775         1.645028e+00         7.352031e+00
   639.601         1.589053e+00         7.094019e+00
   640.427         1.527592e+00         6.808611e+00
   641.253         1.525075e+00         6.789306e+00
   642.079         1.628436e+00         7.247997e+00
   642.905         1.549750e+00         6.899235e+00
   643.732         1.630188e+00         7.256089e+00
   644.558         1.524692e+00         6.782753e+00
   645.384         1.723982e+00         7.665492e+00
   646.210         1.708244e+00         7.593585e+00
   647.036         1.690705e+00         7.514998e+00
   647.862         1.789778e+00         7.954950e+00
   648.688         1.723014e+00         7.656115e+00
   649.514         1.678047e+00         7.450395e+00
   650.340         1.657484e+00         7.349452e+00
   651.166         1.684373e+00         7.458213e+00
   651.992         1.675920e+00         7.413418e+00
   652.818         1.686759e+00         7.457971e+00
   653.644         1.708635e+00         7.553279e+00
   654.470         1.730093e+00         7.645619e+00
   655.296         1.770007e+00         7.815495e+00
   656.122         1.803866e+00         7.953434e+00
   656.948         1.814852e+00         7.988058e+00
   657.774         1.762126e+00         7.745384e+00
   658.599         1.678630e+00         7.375136e+00
   659.425         1.663065e+00         7.313671e+00
   660.251         1.645981e+00         7.257896e+00
   661.077         1.612752e+00         7.142716e+00
   661.903         1.632493e+00         7.270990e+00
   662.728         1.642867e+00         7.361976e+00
   663.554         1.645983e+00         7.420091e+00
   664.380         1.660107e+00         7.525501e+00
   665.206         1.676790e+00         7.640480e+00
   666.031         1.667777e+00         7.636881e+00
   666.857         1.694558e+00         7.797267e+00
   667.683         1.718169e+00         7.943224e+00
   668.508         1.704781e+00         7.914762e+00
   669.334         1.724290e+00         8.033578e+00
  1503.952        -1.776286e+01        -2.131313e+02
  1509.148        -1.383681e+01        -1.694251e+02
  1514.333        -1.212453e+01        -1.531616e+02
  1519.509        -9.841378e+00        -1.298227e+02
  1524.675        -9.313473e+00        -1.252241e+02
  1529.831        -8.238549e+00        -1.139331e+02
  1534.978        -7.504475e+00        -1.078187e+02
  1540.114        -6.827983e+00        -1.011265e+02
  1545.242        -6.074699e+00        -9.326745e+01
  1550.360        -5.463612e+00        -8.710027e+01
  1555.468        -5.350379e+00        -8.876023e+01
  1560.567        -4.883318e+00        -8.347394e+01
  1565.657        -4.796294e+00        -8.592931e+01
  1570.738        -4.525643e+00        -8.443644e+01
  1575.809        -4.455938e+00        -8.577035e+01
  1580.872        -3.770490e+00        -7.657762e+01
  1585.926        -3.481074e+00        -7.492962e+01
  1590.971        -3.220336e+00        -7.358961e+01
  1596.007        -2.940672e+00        -6.999004e+01
  1601.035        -2.943473e+00        -7.340226e+01
  1606.054        -2.744707e+00        -7.055416e+01
  1611.064        -2.510608e+00        -6.926498e+01
  1616.066        -2.240082e+00        -6.664399e+01
  1621.060        -2.035817e+00        -6.319835e+01
  1626.045        -1.907429e+00        -6.113652e+01
  1631.023        -1.817558e+00        -6.071716e+01
  1635.992        -1.745489e+00        -6.182366e+01
  1640.954        -1.754335e+00        -6.623992e+01
  1645.907        -1.617459e+00        -6.217415e+01
  1650.852        -1.499592e+00        -6.114241e+01
  1655.790        -1.463501e+00        -6.178637e+01
