  lambda           Irr_dw           Rad_up
 630.512 1.3453678500e+00 8.5728698971e-02
 631.338 1.3407434317e+00 8.5489225703e-02
 632.164 1.3393333644e+00 8.5449843796e-02
 632.991 1.3418147770e+00 8.5685363090e-02
 633.817 1.3443409571e+00 8.5938972469e-02
 634.643 1.3440478985e+00 8.6001074213e-02
 635.470 1.3430238757e+00 8.6000503565e-02
 636.296 1.3453909490e+00 8.6211769935e-02
 637.122 1.3514079829e+00 8.6656280907e-02
 637.948 1.3558767867e+00 8.6996685241e-02
 638.775 1.3539779963e+00 8.6922331515e-02
 639.601 1.3469289455e+00 8.6512666558e-02
 640.427 1.3399401296e+00 8.6094737795e-02
 641.253 1.3364399091e+00 8.5872429189e-02
 642.079 1.3361259881e+00 8.5812305569e-02
 642.905 1.3366522794e+00 8.5752260551e-02
 643.732 1.3352699086e+00 8.5491997789e-02
 644.558 1.3302204667e+00 8.4879231107e-02
 645.384 1.3223019944e+00 8.3946900321e-02
 646.210 1.3149886265e+00 8.2977380095e-02
 647.036 1.3109650543e+00 8.2281616767e-02
 647.862 1.3086154588e+00 8.1906652555e-02
 648.688 1.3045388894e+00 8.1696741226e-02
 649.514 1.2997870863e+00 8.1621767439e-02
 650.340 1.2996356425e+00 8.1824846484e-02
 651.166 1.3054277500e+00 8.2284438564e-02
 651.992 1.3116704346e+00 8.2706225633e-02
 652.818 1.3109187699e+00 8.2693048796e-02
 653.644 1.2964362170e+00 8.1797804634e-02
 654.470 1.2650955587e+00 7.9791402820e-02
 655.296 1.2257989540e+00 7.7284785843e-02
 656.122 1.2005246189e+00 7.5738972849e-02
 656.948 1.2059998451e+00 7.6228210894e-02
 657.774 1.2357977667e+00 7.8309452995e-02
 658.599 1.2689842485e+00 8.0612192258e-02
 659.425 1.2922268789e+00 8.2271231817e-02
 660.251 1.3054522771e+00 8.3279558259e-02
 661.077 1.3127571791e+00 8.3887027101e-02
 661.903 1.3155304095e+00 8.4161324495e-02
 662.728 1.3137216668e+00 8.4094480857e-02
 663.554 1.3092879134e+00 8.3832490124e-02
 664.380 1.3056225884e+00 8.3617533436e-02
 665.206 1.3040140936e+00 8.3542490172e-02
 666.031 1.3030771071e+00 8.3515906227e-02
 666.857 1.3020382113e+00 8.3484025654e-02
 667.683 1.3018953082e+00 8.3507398112e-02
 668.508 1.3024875141e+00 8.3567866648e-02
 669.334 1.3015115117e+00 8.3510436004e-02
1503.952 2.1132312778e-01 9.9248297223e-03
1509.148 2.2969632164e-01 1.1372727074e-02
1514.333 2.3097863356e-01 1.1776176882e-02
1519.509 2.3583376314e-01 1.2340726799e-02
1524.675 2.3609548133e-01 1.2668238886e-02
1529.831 2.3344409409e-01 1.2639240919e-02
1534.978 2.3505454019e-01 1.2801722565e-02
1540.114 2.3246508967e-01 1.2882809148e-02
1545.242 2.3649281497e-01 1.3231830887e-02
1550.360 2.3311365739e-01 1.3179380181e-02
1555.468 2.2876123365e-01 1.2964758603e-02
1560.567 2.3018211122e-01 1.3204518515e-02
1565.657 2.2400671993e-01 1.2821864368e-02
1570.738 2.1550168382e-01 1.2342583754e-02
1575.809 2.0621249065e-01 1.1907652844e-02
1580.872 2.1498367448e-01 1.2382317847e-02
1585.926 2.1554273022e-01 1.2540431995e-02
1590.971 2.0818308878e-01 1.2197457836e-02
1596.007 2.1187462019e-01 1.2435481664e-02
1601.035 2.0464724921e-01 1.2020157943e-02
1606.054 2.0401613521e-01 1.2133609351e-02
1611.064 1.9959503713e-01 1.1836839466e-02
1616.066 2.0204394228e-01 1.1993428080e-02
1621.060 2.0353214223e-01 1.2231129133e-02
1626.045 2.0758657766e-01 1.2548083872e-02
1631.023 2.0533137473e-01 1.2420354609e-02
1635.992 1.9921943602e-01 1.1925266772e-02
1640.954 1.9039224928e-01 1.1309770412e-02
1645.907 1.9318643125e-01 1.1629619609e-02
1650.852 1.9269346127e-01 1.1610799540e-02
1655.790 1.9320257128e-01 1.1658678044e-02
