    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.580200e-01         2.247329e-05         1.574887e-01         1.540893e-02        -1.160550e-03
   631.338         1.544880e-01         2.147989e-05         1.570407e-01         1.536408e-02        -1.157900e-03
   632.164         1.576690e-01         2.237356e-05         1.569623e-01         1.535561e-02        -1.158134e-03
   632.991         1.582630e-01         2.254246e-05         1.573736e-01         1.539332e-02        -1.161831e-03
   633.817         1.596920e-01         2.295138e-05         1.578050e-01         1.543162e-02        -1.165473e-03
   634.643         1.563280e-01         2.199460e-05         1.578840e-01         1.543543e-02        -1.166584e-03
   635.470         1.585910e-01         2.263599e-05         1.578542e-01         1.542908e-02        -1.167184e-03
   636.296         1.592350e-01         2.282021e-05         1.582209e-01         1.546193e-02        -1.170899e-03
   637.122         1.588080e-01         2.269798e-05         1.590249e-01         1.553809e-02        -1.177786e-03
   637.948         1.574890e-01         2.232251e-05         1.596464e-01         1.559717e-02        -1.183155e-03
   638.775         1.597060e-01         2.295541e-05         1.595069e-01         1.558218e-02        -1.182739e-03
   639.601         1.550170e-01         2.162724e-05         1.587448e-01         1.550606e-02        -1.177584e-03
   640.427         1.585810e-01         2.263314e-05         1.579675e-01         1.542875e-02        -1.172308e-03
   641.253         1.558930e-01         2.187236e-05         1.575650e-01         1.538978e-02        -1.170065e-03
   642.079         1.531000e-01         2.109565e-05         1.574855e-01         1.538514e-02        -1.170699e-03
   642.905         1.571310e-01         2.222114e-05         1.574348e-01         1.538666e-02        -1.171975e-03
   643.732         1.577810e-01         2.240536e-05         1.570525e-01         1.536052e-02        -1.171029e-03
   644.558         1.520890e-01         2.081796e-05         1.560749e-01         1.528300e-02        -1.165972e-03
   645.384         1.538290e-01         2.129703e-05         1.545715e-01         1.516159e-02        -1.157584e-03
   646.210         1.484550e-01         1.983500e-05         1.530335e-01         1.504064e-02        -1.149381e-03
   647.036         1.514110e-01         2.063276e-05         1.519683e-01         1.496203e-02        -1.144446e-03
   647.862         1.480510e-01         1.972719e-05         1.513976e-01         1.492015e-02        -1.142187e-03
   648.688         1.509530e-01         2.050813e-05         1.510113e-01         1.488186e-02        -1.140013e-03
   649.514         1.494010e-01         2.008859e-05         1.507946e-01         1.485056e-02        -1.138310e-03
   650.340         1.490870e-01         2.000424e-05         1.510900e-01         1.486945e-02        -1.140629e-03
   651.166         1.503820e-01         2.035327e-05         1.519054e-01         1.494512e-02        -1.147592e-03
   651.992         1.513740e-01         2.062268e-05         1.526825e-01         1.502086e-02        -1.154727e-03
   652.818         1.533420e-01         2.116239e-05         1.526623e-01         1.501889e-02        -1.155938e-03
   653.644         1.503640e-01         2.034840e-05         1.510268e-01         1.485958e-02        -1.145137e-03
   654.470         1.460580e-01         1.919965e-05         1.473587e-01         1.450259e-02        -1.119239e-03
   655.296         1.422990e-01         1.822410e-05         1.427582e-01         1.405277e-02        -1.086213e-03
   656.122         1.390390e-01         1.739866e-05         1.398895e-01         1.376821e-02        -1.065857e-03
   656.948         1.392410e-01         1.744925e-05         1.407300e-01         1.384284e-02        -1.073119e-03
   657.774         1.426520e-01         1.831463e-05         1.444820e-01         1.420068e-02        -1.101978e-03
   658.599         1.482040e-01         1.976798e-05         1.486401e-01         1.459823e-02        -1.133078e-03
   659.425         1.506970e-01         2.043863e-05         1.516176e-01         1.488064e-02        -1.153533e-03
   660.251         1.529500e-01         2.105433e-05         1.534020e-01         1.504660e-02        -1.162463e-03
   661.077         1.539550e-01         2.133193e-05         1.544611e-01         1.514256e-02        -1.163435e-03
   661.903         1.549200e-01         2.160019e-05         1.549327e-01         1.518338e-02        -1.158356e-03
   662.728         1.544770e-01         2.147683e-05         1.548036e-01         1.516817e-02        -1.148041e-03
   663.554         1.530190e-01         2.107333e-05         1.543288e-01         1.512061e-02        -1.134782e-03
   664.380         1.532570e-01         2.113894e-05         1.539378e-01         1.508124e-02        -1.121836e-03
   665.206         1.536770e-01         2.125496e-05         1.537953e-01         1.506570e-02        -1.110423e-03
   666.031         1.533100e-01         2.115356e-05         1.537367e-01         1.505807e-02        -1.099503e-03
   666.857         1.533270e-01         2.115825e-05         1.536664e-01         1.504900e-02        -1.088690e-03
   667.683         1.526940e-01         2.098391e-05         1.536978e-01         1.504961e-02        -1.079147e-03
   668.508         1.535390e-01         2.121680e-05         1.538049e-01         1.505836e-02        -1.070969e-03
   669.334         1.531650e-01         2.111357e-05         1.537098e-01         1.504924e-02        -1.062662e-03
  1503.952         1.530330e-02         2.107719e-07         1.667644e-02         1.192904e-03        -6.190598e-04
  1509.148         1.736630e-02         2.714295e-07         1.907226e-02         1.373021e-03        -6.830907e-04
  1514.333         1.842080e-02         3.053933e-07         1.977852e-02         1.438006e-03        -6.795970e-04
  1519.509         1.950990e-02         3.425726e-07         2.089336e-02         1.545561e-03        -6.892754e-04
  1524.675         2.049960e-02         3.782102e-07         2.139908e-02         1.586992e-03        -6.888916e-04
  1529.831         2.099280e-02         3.966279e-07         2.150756e-02         1.619105e-03        -6.792090e-04
  1534.978         2.139070e-02         4.118058e-07         2.202938e-02         1.692050e-03        -6.813167e-04
  1540.114         2.097750e-02         3.960500e-07         2.217806e-02         1.714658e-03        -6.690280e-04
  1545.242         2.221260e-02         4.440596e-07         2.288279e-02         1.789225e-03        -6.756855e-04
  1550.360         2.225830e-02         4.458887e-07         2.285816e-02         1.803590e-03        -6.603939e-04
  1555.468         2.172570e-02         4.248054e-07         2.262694e-02         1.807182e-03        -6.428476e-04
  1560.567         2.240190e-02         4.516606e-07         2.300171e-02         1.841381e-03        -6.407941e-04
  1565.657         2.176790e-02         4.264573e-07         2.247000e-02         1.820176e-03        -6.158929e-04
  1570.738         2.120100e-02         4.045342e-07         2.164367e-02         1.762707e-03        -5.827277e-04
  1575.809         2.022170e-02         3.680254e-07         2.088417e-02         1.706054e-03        -5.551845e-04
  1580.872         2.113040e-02         4.018444e-07         2.191788e-02         1.815746e-03        -5.766536e-04
  1585.926         2.184810e-02         4.296055e-07         2.224816e-02         1.855106e-03        -5.750961e-04
  1590.971         2.097160e-02         3.958272e-07         2.166772e-02         1.816396e-03        -5.505109e-04
  1596.007         2.171170e-02         4.242581e-07         2.210288e-02         1.859195e-03        -5.551551e-04
  1601.035         2.047840e-02         3.774284e-07         2.136249e-02         1.801711e-03        -5.304214e-04
  1606.054         2.040070e-02         3.745697e-07         2.147543e-02         1.806389e-03        -5.267202e-04
  1611.064         2.027040e-02         3.698002e-07         2.108582e-02         1.790932e-03        -5.132306e-04
  1616.066         2.087550e-02         3.922079e-07         2.148658e-02         1.840029e-03        -5.186956e-04
  1621.060         2.111420e-02         4.012285e-07         2.184841e-02         1.867602e-03        -5.214718e-04
  1626.045         2.196160e-02         4.340807e-07         2.239894e-02         1.915706e-03        -5.309891e-04
  1631.023         2.161710e-02         4.205691e-07         2.217915e-02         1.900715e-03        -5.227313e-04
  1635.992         2.091960e-02         3.938667e-07         2.145829e-02         1.856709e-03        -5.057427e-04
  1640.954         1.987900e-02         3.556572e-07         2.046850e-02         1.784597e-03        -4.815701e-04
  1645.907         2.022520e-02         3.681528e-07         2.087876e-02         1.807209e-03        -4.854456e-04
  1650.852         2.068140e-02         3.849483e-07         2.086684e-02         1.811274e-03        -4.819387e-04
  1655.790         2.071820e-02         3.863194e-07         2.096761e-02         1.822931e-03        -4.827576e-04
