    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.077920e-01         3.885976e-05         2.112591e-01         1.131215e-02        -1.232897e-03
   631.338         2.067660e-01         3.847696e-05         2.106530e-01         1.127788e-02        -1.229459e-03
   632.164         2.089370e-01         3.928920e-05         2.105435e-01         1.127066e-02        -1.230206e-03
   632.991         2.121820e-01         4.051908e-05         2.110843e-01         1.129770e-02        -1.235094e-03
   633.817         2.095810e-01         3.953178e-05         2.116467e-01         1.132559e-02        -1.239613e-03
   634.643         2.148820e-01         4.155685e-05         2.117366e-01         1.132866e-02        -1.241101e-03
   635.470         2.134430e-01         4.100212e-05         2.116832e-01         1.132467e-02        -1.242078e-03
   636.296         2.132960e-01         4.094567e-05         2.121638e-01         1.134975e-02        -1.246466e-03
   637.122         2.153630e-01         4.174310e-05         2.132334e-01         1.140676e-02        -1.253930e-03
   637.948         2.083060e-01         3.905225e-05         2.140610e-01         1.145059e-02        -1.259056e-03
   638.775         2.166860e-01         4.225754e-05         2.138686e-01         1.143869e-02        -1.257429e-03
   639.601         2.137740e-01         4.112939e-05         2.128398e-01         1.138086e-02        -1.250961e-03
   640.427         2.124090e-01         4.060582e-05         2.117914e-01         1.132224e-02        -1.245447e-03
   641.253         2.086060e-01         3.916482e-05         2.112520e-01         1.129285e-02        -1.244339e-03
   642.079         2.117270e-01         4.034549e-05         2.111565e-01         1.128987e-02        -1.246371e-03
   642.905         2.155770e-01         4.182610e-05         2.111118e-01         1.129156e-02        -1.247860e-03
   643.732         2.098270e-01         3.962463e-05         2.106380e-01         1.127182e-02        -1.245787e-03
   644.558         2.158840e-01         4.194531e-05         2.093882e-01         1.121319e-02        -1.239404e-03
   645.384         2.041510e-01         3.750987e-05         2.074587e-01         1.112221e-02        -1.230432e-03
   646.210         2.067720e-01         3.847919e-05         2.054965e-01         1.103235e-02        -1.222449e-03
   647.036         2.026990e-01         3.697820e-05         2.041552e-01         1.097429e-02        -1.218075e-03
   647.862         2.023470e-01         3.684988e-05         2.034365e-01         1.094330e-02        -1.215983e-03
   648.688         2.007720e-01         3.627846e-05         2.029148e-01         1.091454e-02        -1.213095e-03
   649.514         2.027590e-01         3.700009e-05         2.025877e-01         1.089038e-02        -1.210272e-03
   650.340         2.010780e-01         3.638913e-05         2.029488e-01         1.090271e-02        -1.211941e-03
   651.166         2.029330e-01         3.706362e-05         2.040287e-01         1.095670e-02        -1.218818e-03
   651.992         2.032640e-01         3.718463e-05         2.050698e-01         1.101106e-02        -1.226021e-03
   652.818         2.045450e-01         3.765479e-05         2.050414e-01         1.100909e-02        -1.227351e-03
   653.644         2.007580e-01         3.627340e-05         2.028483e-01         1.089253e-02        -1.216536e-03
   654.470         1.974150e-01         3.507541e-05         1.979336e-01         1.063154e-02        -1.189846e-03
   655.296         1.923940e-01         3.331391e-05         1.917640e-01         1.030271e-02        -1.155047e-03
   656.122         1.874320e-01         3.161768e-05         1.879032e-01         1.009478e-02        -1.132941e-03
   656.948         1.897760e-01         3.241344e-05         1.890043e-01         1.014942e-02        -1.139890e-03
   657.774         1.942880e-01         3.397304e-05         1.940039e-01         1.041101e-02        -1.170442e-03
   658.599         1.989340e-01         3.561726e-05         1.995467e-01         1.070177e-02        -1.204724e-03
   659.425         2.028900e-01         3.704792e-05         2.035055e-01         1.090866e-02        -1.228722e-03
   660.251         2.058870e-01         3.815051e-05         2.058638e-01         1.103032e-02        -1.240340e-03
   661.077         2.067740e-01         3.847994e-05         2.072527e-01         1.110007e-02        -1.242536e-03
   661.903         2.076580e-01         3.880966e-05         2.078624e-01         1.112858e-02        -1.237226e-03
   662.728         2.083890e-01         3.908338e-05         2.076772e-01         1.111557e-02        -1.225507e-03
   663.554         2.084820e-01         3.911827e-05         2.070336e-01         1.107869e-02        -1.210420e-03
   664.380         2.061930e-01         3.826400e-05         2.065015e-01         1.104769e-02        -1.196269e-03
