    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.817020e-01         2.971406e-05         1.813944e-01         1.324867e-02        -9.783786e-04
   631.338         1.876420e-01         3.168857e-05         1.808756e-01         1.320939e-02        -9.759742e-04
   632.164         1.843380e-01         3.058245e-05         1.807832e-01         1.320128e-02        -9.755628e-04
   632.991         1.817370e-01         2.972550e-05         1.812521e-01         1.323290e-02        -9.779699e-04
   633.817         1.852450e-01         3.088414e-05         1.817416e-01         1.326516e-02        -9.802358e-04
   634.643         1.879930e-01         3.180723e-05         1.818254e-01         1.326793e-02        -9.799895e-04
   635.470         1.889690e-01         3.213835e-05         1.817851e-01         1.326215e-02        -9.789612e-04
   636.296         1.852830e-01         3.089681e-05         1.822025e-01         1.329024e-02        -9.806829e-04
   637.122         1.876590e-01         3.169431e-05         1.831247e-01         1.335565e-02        -9.855033e-04
   637.948         1.859930e-01         3.113406e-05         1.838379e-01         1.340627e-02        -9.893179e-04
   638.775         1.885370e-01         3.199158e-05         1.836750e-01         1.339301e-02        -9.883054e-04
   639.601         1.833890e-01         3.026837e-05         1.827944e-01         1.332715e-02        -9.833061e-04
   640.427         1.890140e-01         3.215366e-05         1.818965e-01         1.326038e-02        -9.781922e-04
   641.253         1.900950e-01         3.252250e-05         1.814329e-01         1.322677e-02        -9.755032e-04
   642.079         1.870490e-01         3.148860e-05         1.813461e-01         1.322285e-02        -9.749658e-04
   642.905         1.849090e-01         3.077220e-05         1.812977e-01         1.322425e-02        -9.747399e-04
   643.732         1.850420e-01         3.081649e-05         1.808742e-01         1.320153e-02        -9.726732e-04
   644.558         1.894820e-01         3.231309e-05         1.797750e-01         1.313425e-02        -9.673528e-04
   645.384         1.840290e-01         3.048001e-05         1.780815e-01         1.302919e-02        -9.593344e-04
   646.210         1.786660e-01         2.872939e-05         1.763543e-01         1.292469e-02        -9.514110e-04
   647.036         1.778060e-01         2.845348e-05         1.751659e-01         1.285658e-02        -9.461220e-04
   647.862         1.788390e-01         2.878505e-05         1.745290e-01         1.281991e-02        -9.430126e-04
   648.688         1.712990e-01         2.640901e-05         1.740823e-01         1.278630e-02        -9.400543e-04
   649.514         1.748750e-01         2.752314e-05         1.738160e-01         1.275898e-02        -9.377698e-04
   650.340         1.777160e-01         2.842468e-05         1.741396e-01         1.277521e-02        -9.392384e-04
   651.166         1.792870e-01         2.892945e-05         1.750713e-01         1.284053e-02        -9.449224e-04
   651.992         1.777690e-01         2.844164e-05         1.759641e-01         1.290581e-02        -9.509356e-04
   652.818         1.779280e-01         2.849254e-05         1.759388e-01         1.290392e-02        -9.520316e-04
   653.644         1.744540e-01         2.739078e-05         1.740542e-01         1.276639e-02        -9.430155e-04
   654.470         1.720080e-01         2.662808e-05         1.698310e-01         1.245879e-02        -9.213184e-04
   655.296         1.662630e-01         2.487905e-05         1.645320e-01         1.207169e-02        -8.936954e-04
   656.122         1.639930e-01         2.420433e-05         1.612211e-01         1.182703e-02        -8.766964e-04
   656.948         1.651450e-01         2.454558e-05         1.621757e-01         1.189119e-02        -8.827582e-04
   657.774         1.687030e-01         2.561463e-05         1.664802e-01         1.219848e-02        -9.071464e-04
   658.599         1.737270e-01         2.716296e-05         1.712512e-01         1.253952e-02        -9.346742e-04
   659.425         1.769710e-01         2.818686e-05         1.746613e-01         1.278137e-02        -9.561514e-04
   660.251         1.795240e-01         2.900598e-05         1.766959e-01         1.292312e-02        -9.722215e-04
   661.077         1.819260e-01         2.978736e-05         1.778951e-01         1.300486e-02        -9.860495e-04
   661.903         1.820840e-01         2.983912e-05         1.784205e-01         1.303938e-02        -9.980118e-04
   662.728         1.822160e-01         2.988240e-05         1.782585e-01         1.302593e-02        -1.007203e-03
   663.554         1.815140e-01         2.965260e-05         1.777004e-01         1.298478e-02        -1.014667e-03
