    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.857620e-01         3.105677e-05         1.849298e-01         1.357135e-02        -1.218093e-03
   631.338         1.858350e-01         3.108118e-05         1.844017e-01         1.353148e-02        -1.215555e-03
   632.164         1.853680e-01         3.092517e-05         1.843080e-01         1.352335e-02        -1.215858e-03
   632.991         1.880830e-01         3.183769e-05         1.847860e-01         1.355567e-02        -1.219645e-03
   633.817         1.907440e-01         3.274495e-05         1.852848e-01         1.358845e-02        -1.223309e-03
   634.643         1.841770e-01         3.052905e-05         1.853700e-01         1.359094e-02        -1.224243e-03
   635.470         1.856240e-01         3.101064e-05         1.853287e-01         1.358463e-02        -1.224486e-03
   636.296         1.843900e-01         3.059970e-05         1.857542e-01         1.361311e-02        -1.227874e-03
   637.122         1.900680e-01         3.251326e-05         1.866946e-01         1.368018e-02        -1.234627e-03
   637.948         1.915210e-01         3.301226e-05         1.874222e-01         1.373261e-02        -1.239932e-03
   638.775         1.936820e-01         3.376145e-05         1.872566e-01         1.371988e-02        -1.239338e-03
   639.601         1.857850e-01         3.106446e-05         1.863593e-01         1.365308e-02        -1.233975e-03
   640.427         1.911510e-01         3.288483e-05         1.854444e-01         1.358502e-02        -1.228655e-03
   641.253         1.874730e-01         3.163151e-05         1.849727e-01         1.355079e-02        -1.226466e-03
   642.079         1.886220e-01         3.202043e-05         1.848858e-01         1.354685e-02        -1.227045e-03
   642.905         1.857500e-01         3.105276e-05         1.848388e-01         1.354811e-02        -1.228192e-03
   643.732         1.890540e-01         3.216727e-05         1.844104e-01         1.352445e-02        -1.227205e-03
   644.558         1.877220e-01         3.171559e-05         1.832944e-01         1.345519e-02        -1.222097e-03
   645.384         1.845890e-01         3.066579e-05         1.815742e-01         1.334739e-02        -1.213444e-03
   646.210         1.803240e-01         2.926507e-05         1.798205e-01         1.324042e-02        -1.204773e-03
   647.036         1.753160e-01         2.766213e-05         1.786154e-01         1.317110e-02        -1.199296e-03
   647.862         1.773610e-01         2.831123e-05         1.779699e-01         1.313422e-02        -1.196494e-03
   648.688         1.772840e-01         2.828665e-05         1.775153e-01         1.310031e-02        -1.193878e-03
   649.514         1.779130e-01         2.848773e-05         1.772428e-01         1.307231e-02        -1.191961e-03
   650.340         1.797890e-01         2.909168e-05         1.775724e-01         1.308844e-02        -1.194306e-03
   651.166         1.793900e-01         2.896269e-05         1.785237e-01         1.315461e-02        -1.201424e-03
   651.992         1.805330e-01         2.933295e-05         1.794366e-01         1.322068e-02        -1.208709e-03
   652.818         1.799300e-01         2.913732e-05         1.794132e-01         1.321809e-02        -1.209824e-03
   653.644         1.799300e-01         2.913732e-05         1.774940e-01         1.307701e-02        -1.198241e-03
   654.470         1.749070e-01         2.753321e-05         1.731903e-01         1.276232e-02        -1.170607e-03
   655.296         1.703170e-01         2.610709e-05         1.677894e-01         1.236645e-02        -1.135362e-03
   656.122         1.666670e-01         2.500010e-05         1.644149e-01         1.211628e-02        -1.113375e-03
   656.948         1.661250e-01         2.483776e-05         1.653894e-01         1.218215e-02        -1.120336e-03
   657.774         1.720220e-01         2.663241e-05         1.697793e-01         1.249701e-02        -1.150062e-03
   658.599         1.757830e-01         2.780970e-05         1.746452e-01         1.284653e-02        -1.182698e-03
   659.425         1.799850e-01         2.915514e-05         1.781238e-01         1.309447e-02        -1.205436e-03
   660.251         1.831860e-01         3.020140e-05         1.802002e-01         1.323972e-02        -1.217962e-03
   661.077         1.826530e-01         3.002591e-05         1.814254e-01         1.332340e-02        -1.224062e-03
   661.903         1.843940e-01         3.060103e-05         1.819644e-01         1.335889e-02        -1.225148e-03
   662.728         1.846000e-01         3.066944e-05         1.818031e-01         1.334547e-02        -1.221396e-03
   663.554         1.831860e-01         3.020140e-05         1.812383e-01         1.330370e-02        -1.214859e-03
   664.380         1.833240e-01         3.024692e-05         1.807712e-01         1.326883e-02        -1.208782e-03
   665.206         1.826490e-01         3.002459e-05         1.805946e-01         1.325449e-02        -1.204310e-03
   666.031         1.831350e-01         3.018459e-05         1.805154e-01         1.324696e-02        -1.200253e-03
   666.857         1.828650e-01         3.009565e-05         1.804223e-01         1.323851e-02        -1.196191e-03
   667.683         1.828410e-01         3.008775e-05         1.804491e-01         1.323913e-02        -1.193227e-03
   668.508         1.835710e-01         3.032848e-05         1.805667e-01         1.324724e-02        -1.191157e-03
   669.334         1.824540e-01         2.996052e-05         1.804508e-01         1.323959e-02        -1.187927e-03
  1503.952         1.817240e-02         2.972125e-07         1.894544e-02         8.949657e-04        -7.503348e-04
  1509.148         2.109400e-02         4.004612e-07         2.167387e-02         1.036807e-03        -8.286539e-04
  1514.333         2.186370e-02         4.302192e-07         2.248945e-02         1.092422e-03        -8.356939e-04
  1519.509         2.317320e-02         4.832975e-07         2.378812e-02         1.179169e-03        -8.615572e-04
  1524.675         2.432500e-02         5.325351e-07         2.436620e-02         1.216017e-03        -8.630889e-04
  1529.831         2.446330e-02         5.386077e-07         2.452540e-02         1.245102e-03        -8.509197e-04
  1534.978         2.504370e-02         5.644682e-07         2.517072e-02         1.305690e-03        -8.534802e-04
  1540.114         2.577540e-02         5.979341e-07         2.535551e-02         1.329236e-03        -8.380336e-04
  1545.242         2.660240e-02         6.369189e-07         2.619117e-02         1.392762e-03        -8.461975e-04
  1550.360         2.637440e-02         6.260481e-07         2.618709e-02         1.409700e-03        -8.269163e-04
  1555.468         2.600970e-02         6.088540e-07         2.595592e-02         1.416879e-03        -8.043055e-04
  1560.567         2.695850e-02         6.540847e-07         2.639078e-02         1.448834e-03        -8.010947e-04
  1565.657         2.584380e-02         6.011118e-07         2.581462e-02         1.436804e-03        -7.698267e-04
  1570.738         2.478360e-02         5.528041e-07         2.488018e-02         1.396563e-03        -7.282005e-04
  1575.809         2.430370e-02         5.316029e-07         2.401477e-02         1.354769e-03        -6.930918e-04
  1580.872         2.541030e-02         5.811150e-07         2.524374e-02         1.444449e-03        -7.191364e-04
  1585.926         2.605760e-02         6.110987e-07         2.564226e-02         1.479907e-03        -7.165599e-04
  1590.971         2.507580e-02         5.659162e-07         2.498824e-02         1.453389e-03        -6.852190e-04
  1596.007         2.539880e-02         5.805891e-07         2.550012e-02         1.490889e-03        -6.903448e-04
  1601.035         2.486080e-02         5.562534e-07         2.465359e-02         1.447906e-03        -6.589868e-04
  1606.054         2.502350e-02         5.635580e-07         2.477554e-02         1.454734e-03        -6.542965e-04
  1611.064         2.462000e-02         5.455300e-07         2.435420e-02         1.444195e-03        -6.373316e-04
  1616.066         2.511720e-02         5.677864e-07         2.484059e-02         1.485068e-03        -6.439670e-04
  1621.060         2.530080e-02         5.761174e-07         2.525191e-02         1.509393e-03        -6.475369e-04
  1626.045         2.637630e-02         6.261383e-07         2.589005e-02         1.550319e-03        -6.589226e-04
  1631.023         2.576210e-02         5.973172e-07         2.564253e-02         1.540071e-03        -6.483348e-04
  1635.992         2.499780e-02         5.624010e-07         2.483861e-02         1.504678e-03        -6.271083e-04
  1640.954         2.406680e-02         5.212898e-07         2.371537e-02         1.446840e-03        -5.968261e-04
