   630.512         2.010660e+00         2.122898e+00
   631.338         2.020328e+00         2.132835e+00
   632.164         2.075963e+00         2.190060e+00
   632.991         2.005076e+00         2.112798e+00
   633.817         2.113951e+00         2.224160e+00
   634.643         2.052938e+00         2.156254e+00
   635.470         2.074206e+00         2.174731e+00
   636.296         1.981461e+00         2.074114e+00
   637.122         1.962831e+00         2.051750e+00
   637.948         2.045758e+00         2.135921e+00
   638.775         2.068000e+00         2.157135e+00
   639.601         2.023014e+00         2.108818e+00
   640.427         2.011113e+00         2.095379e+00
   641.253         2.056354e+00         2.141309e+00
   642.079         1.939218e+00         2.017625e+00
   642.905         2.027562e+00         2.107208e+00
   643.732         1.962539e+00         2.037483e+00
   644.558         2.116025e+00         2.195511e+00
   645.384         2.088972e+00         2.167508e+00
   646.210         2.082479e+00         2.161771e+00
   647.036         2.058346e+00         2.137589e+00
   647.862         2.264987e+00         2.352056e+00
   648.688         2.151778e+00         2.233391e+00
   649.514         2.113798e+00         2.192547e+00
   650.340         2.129896e+00         2.207603e+00
   651.166         2.131990e+00         2.207528e+00
   651.992         2.116877e+00         2.189010e+00
   652.818         2.148204e+00         2.218524e+00
   653.644         2.137200e+00         2.205120e+00
   654.470         2.192087e+00         2.260439e+00
   655.296         2.240185e+00         2.308489e+00
   656.122         2.279889e+00         2.346818e+00
   656.948         2.261170e+00         2.324222e+00
   657.774         2.202768e+00         2.260875e+00
   658.599         2.156091e+00         2.210029e+00
   659.425         2.109666e+00         2.160068e+00
   660.251         2.062886e+00         2.110367e+00
   661.077         2.046526e+00         2.091931e+00
   661.903         2.030447e+00         2.073324e+00
   662.728         2.035967e+00         2.076112e+00
   663.554         2.040808e+00         2.077849e+00
   664.380         2.050992e+00         2.085322e+00
   665.206         2.054126e+00         2.086418e+00
   666.031         2.052336e+00         2.082940e+00
   666.857         2.055353e+00         2.083576e+00
   667.683         2.034882e+00         2.058786e+00
   668.508         2.034215e+00         2.053091e+00
   669.334         2.046695e+00         2.061628e+00
  1503.952        -1.570749e+01        -8.162151e+01
  1509.148        -1.207898e+01        -6.514407e+01
  1514.333        -1.042492e+01        -5.849183e+01
  1519.509        -9.130251e+00        -5.355902e+01
  1524.675        -8.329974e+00        -5.007035e+01
  1529.831        -7.829206e+00        -4.861182e+01
  1534.978        -6.863599e+00        -4.497056e+01
  1540.114        -6.302370e+00        -4.352632e+01
  1545.242        -5.414251e+00        -3.975057e+01
  1550.360        -4.759065e+00        -3.737367e+01
  1555.468        -4.400867e+00        -3.695389e+01
  1560.567        -3.953279e+00        -3.550084e+01
  1565.657        -3.478352e+00        -3.401542e+01
  1570.738        -3.264136e+00        -3.485350e+01
  1575.809        -3.000475e+00        -3.453613e+01
  1580.872        -2.558775e+00        -3.300710e+01
  1585.926        -2.052984e+00        -3.041660e+01
  1590.971        -1.741056e+00        -3.067327e+01
  1596.007        -1.420919e+00        -2.878112e+01
  1601.035        -1.230333e+00        -2.957235e+01
  1606.054        -1.012996e+00        -2.857521e+01
  1611.064        -7.784221e-01        -2.910301e+01
  1616.066        -5.040557e-01        -2.745166e+01
  1621.060        -3.495392e-01        -2.658604e+01
  1626.045        -1.839239e-01        -2.576202e+01
  1631.023        -4.868788e-02        -2.560461e+01
  1635.992         6.026957e-02        -2.573264e+01
  1640.954         1.903897e-01        -2.696552e+01
  1645.907         3.260894e-01        -2.597429e+01
  1650.852         4.954046e-01        -2.620507e+01
  1655.790         5.861224e-01        -2.552268e+01
