    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.580200e-01         2.247329e-05         1.567394e-01         1.514946e-02        -9.580506e-04
   631.338         1.544880e-01         2.147989e-05         1.562929e-01         1.510495e-02        -9.556161e-04
   632.164         1.576690e-01         2.237356e-05         1.562145e-01         1.509552e-02        -9.545665e-04
   632.991         1.582630e-01         2.254246e-05         1.566237e-01         1.513104e-02        -9.558391e-04
   633.817         1.596920e-01         2.295138e-05         1.570529e-01         1.516753e-02        -9.574431e-04
   634.643         1.563280e-01         2.199460e-05         1.571314e-01         1.517104e-02        -9.579292e-04
   635.470         1.585910e-01         2.263599e-05         1.571018e-01         1.516512e-02        -9.586344e-04
   636.296         1.592350e-01         2.282021e-05         1.574668e-01         1.519794e-02        -9.617870e-04
   637.122         1.588080e-01         2.269798e-05         1.582672e-01         1.527410e-02        -9.672233e-04
   637.948         1.574890e-01         2.232251e-05         1.588859e-01         1.533442e-02        -9.714203e-04
   638.775         1.597060e-01         2.295541e-05         1.587475e-01         1.532190e-02        -9.707752e-04
   639.601         1.550170e-01         2.162724e-05         1.579901e-01         1.524810e-02        -9.650008e-04
   640.427         1.585810e-01         2.263314e-05         1.572182e-01         1.517144e-02        -9.563938e-04
   641.253         1.558930e-01         2.187236e-05         1.568197e-01         1.513117e-02        -9.471563e-04
   642.079         1.531000e-01         2.109565e-05         1.567431e-01         1.512455e-02        -9.383312e-04
   642.905         1.571310e-01         2.222114e-05         1.566949e-01         1.512519e-02        -9.298176e-04
   643.732         1.577810e-01         2.240536e-05         1.563166e-01         1.509963e-02        -9.201850e-04
   644.558         1.520890e-01         2.081796e-05         1.553453e-01         1.502333e-02        -9.075858e-04
   645.384         1.538290e-01         2.129703e-05         1.538501e-01         1.490325e-02        -8.918825e-04
   646.210         1.484550e-01         1.983500e-05         1.523203e-01         1.478380e-02        -8.758136e-04
   647.036         1.514110e-01         2.063276e-05         1.512615e-01         1.470676e-02        -8.625282e-04
   647.862         1.480510e-01         1.972719e-05         1.506953e-01         1.466633e-02        -8.523539e-04
   648.688         1.509530e-01         2.050813e-05         1.503134e-01         1.462935e-02        -8.437127e-04
   649.514         1.494010e-01         2.008859e-05         1.500999e-01         1.459895e-02        -8.369840e-04
   650.340         1.490870e-01         2.000424e-05         1.503949e-01         1.461748e-02        -8.348094e-04
   651.166         1.503820e-01         2.035327e-05         1.512059e-01         1.469113e-02        -8.376672e-04
   651.992         1.513740e-01         2.062268e-05         1.519776e-01         1.476398e-02        -8.422882e-04
   652.818         1.533420e-01         2.116239e-05         1.519553e-01         1.476004e-02        -8.439355e-04
   653.644         1.503640e-01         2.034840e-05         1.503250e-01         1.460196e-02        -8.373776e-04
   654.470         1.460580e-01         1.919965e-05         1.466715e-01         1.425057e-02        -8.195576e-04
   655.296         1.422990e-01         1.822410e-05         1.420901e-01         1.380877e-02        -7.960938e-04
   656.122         1.390390e-01         1.739866e-05         1.392326e-01         1.352942e-02        -7.817130e-04
   656.948         1.392410e-01         1.744925e-05         1.400672e-01         1.360245e-02        -7.875538e-04
   657.774         1.426520e-01         1.831463e-05         1.437996e-01         1.395321e-02        -8.094200e-04
   658.599         1.482040e-01         1.976798e-05         1.479356e-01         1.434287e-02        -8.337496e-04
   659.425         1.506970e-01         2.043863e-05         1.508952e-01         1.461961e-02        -8.519178e-04
   660.251         1.529500e-01         2.105433e-05         1.526654e-01         1.478254e-02        -8.636419e-04
   661.077         1.539550e-01         2.133193e-05         1.537119e-01         1.487799e-02        -8.713311e-04
   661.903         1.549200e-01         2.160019e-05         1.541720e-01         1.492059e-02        -8.758115e-04
   662.728         1.544770e-01         2.147683e-05         1.540334e-01         1.490819e-02        -8.769628e-04
   663.554         1.530190e-01         2.107333e-05         1.535503e-01         1.486260e-02        -8.759227e-04
   664.380         1.532570e-01         2.113894e-05         1.531503e-01         1.482331e-02        -8.746924e-04
   665.206         1.536770e-01         2.125496e-05         1.529976e-01         1.480592e-02        -8.738302e-04
   666.031         1.533100e-01         2.115356e-05         1.529283e-01         1.479503e-02        -8.725845e-04
   666.857         1.533270e-01         2.115825e-05         1.528475e-01         1.478278e-02        -8.715259e-04
   667.683         1.526940e-01         2.098391e-05         1.528683e-01         1.478266e-02        -8.725463e-04
   668.508         1.535390e-01         2.121680e-05         1.529650e-01         1.479418e-02        -8.757320e-04
   669.334         1.531650e-01         2.111357e-05         1.528619e-01         1.478943e-02        -8.785681e-04
  1503.952         1.530330e-02         2.107719e-07         1.579583e-02         1.061912e-03        -5.170750e-04
  1509.148         1.736630e-02         2.714295e-07         1.810304e-02         1.227408e-03        -5.716119e-04
  1514.333         1.842080e-02         3.053933e-07         1.880853e-02         1.290770e-03        -5.755661e-04
  1519.509         1.950990e-02         3.425726e-07         1.990242e-02         1.393041e-03        -5.917786e-04
  1524.675         2.049960e-02         3.782102e-07         2.040967e-02         1.433912e-03        -5.928761e-04
  1529.831         2.099280e-02         3.966279e-07         2.053616e-02         1.467539e-03        -5.843448e-04
  1534.978         2.139070e-02         4.118058e-07         2.105946e-02         1.538877e-03        -5.858599e-04
  1540.114         2.097750e-02         3.960500e-07         2.122905e-02         1.564315e-03        -5.756772e-04
  1545.242         2.221260e-02         4.440596e-07         2.192895e-02         1.636960e-03        -5.808365e-04
  1550.360         2.225830e-02         4.458887e-07         2.193028e-02         1.654694e-03        -5.674404e-04
  1555.468         2.172570e-02         4.248054e-07         2.172862e-02         1.661798e-03        -5.532101e-04
  1560.567         2.240190e-02         4.516606e-07         2.211002e-02         1.697031e-03        -5.521287e-04
  1565.657         2.176790e-02         4.264573e-07         2.161656e-02         1.681223e-03        -5.287484e-04
  1570.738         2.120100e-02         4.045342e-07         2.083923e-02         1.631738e-03        -4.990286e-04
  1575.809         2.022170e-02         3.680254e-07         2.012056e-02         1.581478e-03        -4.761581e-04
  1580.872         2.113040e-02         4.018444e-07         2.112880e-02         1.686110e-03        -4.944349e-04
  1585.926         2.184810e-02         4.296055e-07         2.146525e-02         1.726421e-03        -4.913806e-04
  1590.971         2.097160e-02         3.958272e-07         2.092191e-02         1.693489e-03        -4.689076e-04
  1596.007         2.171170e-02         4.242581e-07         2.135278e-02         1.735714e-03        -4.728046e-04
  1601.035         2.047840e-02         3.774284e-07         2.064797e-02         1.684017e-03        -4.513874e-04
  1606.054         2.040070e-02         3.745697e-07         2.076787e-02         1.689883e-03        -4.479860e-04
  1611.064         2.027040e-02         3.698002e-07         2.039925e-02         1.677596e-03        -4.358226e-04
  1616.066         2.087550e-02         3.922079e-07         2.079449e-02         1.725835e-03        -4.406257e-04
  1621.060         2.111420e-02         4.012285e-07         2.115349e-02         1.753510e-03        -4.430071e-04
  1626.045         2.196160e-02         4.340807e-07         2.169269e-02         1.799473e-03        -4.508770e-04
  1631.023         2.161710e-02         4.205691e-07         2.148537e-02         1.786448e-03        -4.437592e-04
  1635.992         2.091960e-02         3.938667e-07         2.078916e-02         1.746484e-03        -4.286767e-04
  1640.954         1.987900e-02         3.556572e-07         1.983299e-02         1.679706e-03        -4.079430e-04
  1645.907         2.022520e-02         3.681528e-07         2.023774e-02         1.702377e-03        -4.127373e-04
  1650.852         2.068140e-02         3.849483e-07         2.023105e-02         1.707344e-03        -4.102653e-04
  1655.790         2.071820e-02         3.863194e-07         2.033303e-02         1.719164e-03        -4.090372e-04
