    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.617810e-01         2.355578e-05         1.607584e-01         1.519507e-02        -1.104213e-03
   631.338         1.601860e-01         2.309360e-05         1.603027e-01         1.515072e-02        -1.102609e-03
   632.164         1.604660e-01         2.317440e-05         1.602259e-01         1.514234e-02        -1.104977e-03
   632.991         1.615100e-01         2.347693e-05         1.606491e-01         1.517935e-02        -1.111165e-03
   633.817         1.657160e-01         2.471561e-05         1.610926e-01         1.521665e-02        -1.117406e-03
   634.643         1.550440e-01         2.163478e-05         1.611763e-01         1.521987e-02        -1.121118e-03
   635.470         1.617330e-01         2.354181e-05         1.611492e-01         1.521326e-02        -1.124115e-03
   636.296         1.629810e-01         2.390653e-05         1.615271e-01         1.524556e-02        -1.129942e-03
   637.122         1.624790e-01         2.375948e-05         1.623517e-01         1.532083e-02        -1.138851e-03
   637.948         1.592990e-01         2.283855e-05         1.629901e-01         1.537941e-02        -1.146404e-03
   638.775         1.637990e-01         2.414710e-05         1.628514e-01         1.536482e-02        -1.148373e-03
   639.601         1.643730e-01         2.431663e-05         1.620766e-01         1.528965e-02        -1.145509e-03
   640.427         1.606360e-01         2.322353e-05         1.612858e-01         1.521313e-02        -1.141921e-03
   641.253         1.629480e-01         2.389685e-05         1.608775e-01         1.517456e-02        -1.140312e-03
   642.079         1.647560e-01         2.443009e-05         1.607993e-01         1.517025e-02        -1.140459e-03
   642.905         1.593640e-01         2.285720e-05         1.607511e-01         1.517253e-02        -1.140669e-03
   643.732         1.559900e-01         2.189959e-05         1.603652e-01         1.514769e-02        -1.138832e-03
   644.558         1.590150e-01         2.275719e-05         1.593727e-01         1.507180e-02        -1.133225e-03
   645.384         1.572450e-01         2.225339e-05         1.578450e-01         1.495202e-02        -1.124210e-03
   646.210         1.567330e-01         2.210871e-05         1.562832e-01         1.483234e-02        -1.115120e-03
   647.036         1.561050e-01         2.193189e-05         1.552033e-01         1.475443e-02        -1.109341e-03
   647.862         1.535680e-01         2.122482e-05         1.546256e-01         1.471293e-02        -1.106595e-03
   648.688         1.515210e-01         2.066275e-05         1.542330e-01         1.467517e-02        -1.104383e-03
   649.514         1.547870e-01         2.156311e-05         1.540116e-01         1.464454e-02        -1.103020e-03
   650.340         1.547120e-01         2.154222e-05         1.543137e-01         1.466361e-02        -1.105834e-03
   651.166         1.549960e-01         2.162138e-05         1.551487e-01         1.473867e-02        -1.113245e-03
   651.992         1.554660e-01         2.175271e-05         1.559457e-01         1.481353e-02        -1.120876e-03
   652.818         1.544690e-01         2.147460e-05         1.559287e-01         1.481145e-02        -1.122898e-03
   653.644         1.532360e-01         2.113314e-05         1.542620e-01         1.465412e-02        -1.113334e-03
   654.470         1.484970e-01         1.984622e-05         1.505197e-01         1.430192e-02        -1.089011e-03
   655.296         1.452020e-01         1.897526e-05         1.458249e-01         1.385838e-02        -1.057627e-03
   656.122         1.433350e-01         1.849043e-05         1.428977e-01         1.357793e-02        -1.038532e-03
   656.948         1.427760e-01         1.834649e-05         1.437582e-01         1.365166e-02        -1.046435e-03
   657.774         1.471940e-01         1.949947e-05         1.475918e-01         1.400456e-02        -1.075851e-03
   658.599         1.514150e-01         2.063385e-05         1.518396e-01         1.439652e-02        -1.108558e-03
   659.425         1.550360e-01         2.163255e-05         1.548805e-01         1.467474e-02        -1.132792e-03
   660.251         1.574370e-01         2.230777e-05         1.567013e-01         1.483793e-02        -1.148324e-03
   661.077         1.578020e-01         2.241132e-05         1.577801e-01         1.493217e-02        -1.158615e-03
   661.903         1.586860e-01         2.266312e-05         1.582581e-01         1.497227e-02        -1.164670e-03
   662.728         1.588700e-01         2.271571e-05         1.581228e-01         1.495716e-02        -1.166249e-03
   663.554         1.580960e-01         2.249491e-05         1.576344e-01         1.490981e-02        -1.165194e-03
   664.380         1.572210e-01         2.224660e-05         1.572312e-01         1.487024e-02        -1.164893e-03
   665.206         1.573810e-01         2.229190e-05         1.570816e-01         1.485433e-02        -1.166853e-03
   666.031         1.566800e-01         2.209376e-05         1.570173e-01         1.484687e-02        -1.169910e-03
   666.857         1.578040e-01         2.241189e-05         1.569409e-01         1.483872e-02        -1.173104e-03
   667.683         1.577590e-01         2.239911e-05         1.569687e-01         1.484040e-02        -1.176893e-03
   668.508         1.572200e-01         2.224632e-05         1.570743e-01         1.484976e-02        -1.180856e-03
   669.334         1.579770e-01         2.246106e-05         1.569747e-01         1.484075e-02        -1.182848e-03
  1503.952         1.733140e-02         2.703397e-07         1.837644e-02         1.275369e-03        -7.684553e-04
  1509.148         1.992740e-02         3.573911e-07         2.095074e-02         1.462641e-03        -8.478082e-04
  1514.333         2.119210e-02         4.041946e-07         2.167249e-02         1.526695e-03        -8.530995e-04
  1519.509         2.248790e-02         4.551351e-07         2.284636e-02         1.634056e-03        -8.779375e-04
  1524.675         2.340660e-02         4.930820e-07         2.336343e-02         1.674593e-03        -8.847090e-04
  1529.831         2.383330e-02         5.112236e-07         2.345386e-02         1.703370e-03        -8.787068e-04
  1534.978         2.414440e-02         5.246568e-07         2.398657e-02         1.773386e-03        -8.836606e-04
  1540.114         2.450230e-02         5.403264e-07         2.410298e-02         1.792671e-03        -8.685928e-04
  1545.242         2.511940e-02         5.678858e-07         2.483001e-02         1.865874e-03        -8.767119e-04
  1550.360         2.470790e-02         5.494323e-07         2.476471e-02         1.876539e-03        -8.565019e-04
  1555.468         2.479320e-02         5.532325e-07         2.448549e-02         1.875776e-03        -8.347624e-04
  1560.567         2.543440e-02         5.822178e-07         2.485654e-02         1.907865e-03        -8.331080e-04
  1565.657         2.448610e-02         5.396122e-07         2.425643e-02         1.882126e-03        -8.025762e-04
  1570.738         2.310390e-02         4.804112e-07         2.333692e-02         1.819902e-03        -7.608123e-04
  1575.809         2.237380e-02         4.505282e-07         2.249845e-02         1.759268e-03        -7.253084e-04
  1580.872         2.406720e-02         5.213071e-07         2.359691e-02         1.868554e-03        -7.543158e-04
  1585.926         2.398850e-02         5.179033e-07         2.392534e-02         1.905613e-03        -7.537272e-04
  1590.971         2.381620e-02         5.104902e-07         2.327569e-02         1.863009e-03        -7.223865e-04
  1596.007         2.369040e-02         5.051115e-07         2.372585e-02         1.904900e-03        -7.295584e-04
  1601.035         2.281990e-02         4.686731e-07         2.291458e-02         1.844012e-03        -6.975762e-04
  1606.054         2.319570e-02         4.842364e-07         2.301816e-02         1.848108e-03        -6.936482e-04
  1611.064         2.252900e-02         4.568003e-07         2.259161e-02         1.829849e-03        -6.772441e-04
  1616.066         2.309720e-02         4.801326e-07         2.301171e-02         1.877401e-03        -6.861967e-04
  1621.060         2.357700e-02         5.002874e-07         2.338395e-02         1.904000e-03        -6.897002e-04
  1626.045         2.390270e-02         5.142052e-07         2.396320e-02         1.952465e-03        -7.042746e-04
  1631.023         2.419770e-02         5.269758e-07         2.372037e-02         1.935826e-03        -6.933956e-04
  1635.992         2.337650e-02         4.918147e-07         2.295164e-02         1.889320e-03        -6.727495e-04
  1640.954         2.216750e-02         4.422583e-07         2.189212e-02         1.814841e-03        -6.418137e-04
  1645.907         2.250930e-02         4.560017e-07         2.231363e-02         1.838036e-03        -6.472701e-04
  1650.852         2.225780e-02         4.458687e-07         2.229230e-02         1.840590e-03        -6.432829e-04
  1655.790         2.215530e-02         4.417716e-07         2.239682e-02         1.852672e-03        -6.454748e-04
