    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.000930e-01         3.603349e-05         1.990618e-01         1.328665e-02        -3.496191e-03
   631.338         1.906130e-01         3.269998e-05         1.985069e-01         1.324670e-02        -3.488627e-03
   632.164         1.973260e-01         3.504380e-05         1.984191e-01         1.323935e-02        -3.488586e-03
   632.991         2.035560e-01         3.729154e-05         1.989450e-01         1.327275e-02        -3.499339e-03
   633.817         2.009770e-01         3.635258e-05         1.994917e-01         1.330679e-02        -3.511030e-03
   634.643         1.967210e-01         3.482924e-05         1.995931e-01         1.331069e-02        -3.514680e-03
   635.470         1.984400e-01         3.544059e-05         1.995589e-01         1.330514e-02        -3.514607e-03
   636.296         2.033760e-01         3.722562e-05         2.000279e-01         1.333238e-02        -3.523170e-03
   637.122         1.989030e-01         3.560616e-05         2.010520e-01         1.339610e-02        -3.543890e-03
   637.948         2.021070e-01         3.676252e-05         2.018476e-01         1.344504e-02        -3.563021e-03
   638.775         2.036130e-01         3.731243e-05         2.016817e-01         1.343102e-02        -3.564926e-03
   639.601         1.984690e-01         3.545095e-05         2.007278e-01         1.336571e-02        -3.551380e-03
   640.427         2.004590e-01         3.616543e-05         1.997562e-01         1.330084e-02        -3.537426e-03
   641.253         2.012200e-01         3.644054e-05         1.992646e-01         1.326978e-02        -3.533308e-03
   642.079         1.941370e-01         3.392026e-05         1.991905e-01         1.326757e-02        -3.537953e-03
   642.905         1.993850e-01         3.577894e-05         1.991625e-01         1.326878e-02        -3.544368e-03
   643.732         1.970100e-01         3.493165e-05         1.987273e-01         1.324411e-02        -3.544800e-03
   644.558         2.008140e-01         3.629364e-05         1.975564e-01         1.317418e-02        -3.533979e-03
   645.384         1.987310e-01         3.554461e-05         1.957401e-01         1.306705e-02        -3.513078e-03
   646.210         1.934600e-01         3.368409e-05         1.938908e-01         1.296177e-02        -3.491488e-03
   647.036         1.934960e-01         3.369663e-05         1.926293e-01         1.289372e-02        -3.478764e-03
   647.862         1.892820e-01         3.224491e-05         1.919613e-01         1.285709e-02        -3.474023e-03
   648.688         1.907900e-01         3.276074e-05         1.914869e-01         1.282315e-02        -3.470049e-03
   649.514         1.921200e-01         3.321908e-05         1.912008e-01         1.279515e-02        -3.467996e-03
   650.340         1.916190e-01         3.304606e-05         1.915640e-01         1.281060e-02        -3.477878e-03
   651.166         1.912180e-01         3.290789e-05         1.926022e-01         1.287547e-02        -3.500835e-03
   651.992         1.933290e-01         3.363849e-05         1.936016e-01         1.294102e-02        -3.523336e-03
   652.818         1.926730e-01         3.341060e-05         1.935910e-01         1.294008e-02        -3.527314e-03
   653.644         1.909300e-01         3.280884e-05         1.915356e-01         1.280373e-02        -3.494461e-03
   654.470         1.869560e-01         3.145729e-05         1.869085e-01         1.249704e-02        -3.415420e-03
   655.296         1.810540e-01         2.950250e-05         1.810963e-01         1.211042e-02        -3.314580e-03
   656.122         1.778140e-01         2.845604e-05         1.774670e-01         1.186620e-02        -3.252375e-03
   656.948         1.772500e-01         2.827581e-05         1.785270e-01         1.193098e-02        -3.274634e-03
   657.774         1.825240e-01         2.998351e-05         1.832710e-01         1.223855e-02        -3.364076e-03
   658.599         1.880000e-01         3.180960e-05         1.885286e-01         1.257910e-02        -3.463623e-03
   659.425         1.929620e-01         3.351090e-05         1.922897e-01         1.282035e-02        -3.536389e-03
   660.251         1.948150e-01         3.415760e-05         1.945385e-01         1.296230e-02        -3.581712e-03
