    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         2.107150e-01         3.996073e-05         1.616914e-01         1.517250e-02        -1.562707e-03
   631.338         2.073720e-01         3.870283e-05         1.612334e-01         1.512814e-02        -1.562487e-03
   632.164         2.098180e-01         3.962123e-05         1.611570e-01         1.511985e-02        -1.564431e-03
   632.991         2.080850e-01         3.896943e-05         1.615837e-01         1.515681e-02        -1.570222e-03
   633.817         2.087560e-01         3.922116e-05         1.620308e-01         1.519401e-02        -1.575729e-03
   634.643         2.061490e-01         3.824767e-05         1.621160e-01         1.519730e-02        -1.577846e-03
   635.470         2.114960e-01         4.025750e-05         1.620898e-01         1.519108e-02        -1.579329e-03
   636.296         2.104740e-01         3.986937e-05         1.624709e-01         1.522396e-02        -1.585109e-03
   637.122         2.052650e-01         3.792035e-05         1.633014e-01         1.529979e-02        -1.595268e-03
   637.948         2.075970e-01         3.878686e-05         1.639447e-01         1.535883e-02        -1.603282e-03
   638.775         2.088950e-01         3.927341e-05         1.638062e-01         1.534473e-02        -1.603014e-03
   639.601         2.139270e-01         4.118829e-05         1.630278e-01         1.527008e-02        -1.595404e-03
   640.427         2.132490e-01         4.092762e-05         1.622331e-01         1.519385e-02        -1.586227e-03
   641.253         2.113290e-01         4.019395e-05         1.618230e-01         1.515526e-02        -1.579585e-03
   642.079         2.122560e-01         4.054735e-05         1.617451e-01         1.515075e-02        -1.575626e-03
   642.905         2.090330e-01         3.932532e-05         1.616975e-01         1.515255e-02        -1.572119e-03
   643.732         2.046050e-01         3.767689e-05         1.613103e-01         1.512692e-02        -1.565923e-03
   644.558         2.065380e-01         3.839215e-05         1.603135e-01         1.505048e-02        -1.554660e-03
   645.384         2.065200e-01         3.838546e-05         1.587786e-01         1.493086e-02        -1.538979e-03
   646.210         2.001570e-01         3.605654e-05         1.572095e-01         1.481174e-02        -1.523219e-03
   647.036         2.011980e-01         3.643257e-05         1.561250e-01         1.473400e-02        -1.511533e-03
   647.862         2.012610e-01         3.645539e-05         1.555450e-01         1.469198e-02        -1.503514e-03
   648.688         2.016970e-01         3.661351e-05         1.551506e-01         1.465337e-02        -1.496244e-03
   649.514         1.963660e-01         3.470365e-05         1.549279e-01         1.462205e-02        -1.490656e-03
   650.340         2.019510e-01         3.670579e-05         1.552318e-01         1.464075e-02        -1.491573e-03
   651.166         2.007090e-01         3.625569e-05         1.560722e-01         1.471575e-02        -1.499722e-03
   651.992         2.032680e-01         3.718609e-05         1.568746e-01         1.479081e-02        -1.509025e-03
   652.818         2.028470e-01         3.703221e-05         1.568582e-01         1.478914e-02        -1.511130e-03
   653.644         2.014320e-01         3.651737e-05         1.551824e-01         1.463235e-02        -1.497526e-03
   654.470         1.945780e-01         3.407454e-05         1.514188e-01         1.428080e-02        -1.463775e-03
